LinkID,평균시간,거리,시/도,시/군,유출인구,정류장수,,LinkID,평균속도시간,거리,시/도,시/군,유입인구,,가평군,880
1037026,0.013005115,0.299,경기도,용인시,238603,2607,,1090751,0.013343885,0.32,서울특별시,중구,354301,,,
1037027,0.004175066,0.299,경기도,용인시,238603,2607,,1090752,,0.033,서울특별시,중랑구,49737,,,
1037028,0.001096493,0.056,경기도,용인시,238603,2607,,1090753,0.002056499,0.046,서울특별시,중랑구,49737,,,
1037029,0.002055583,0.026,경기도,수원시,275861,1516,,1090754,0.023663307,0.412,서울특별시,중랑구,49737,,,
1037030,0.00125573,0.026,경기도,수원시,275861,1516,,1090755,0.001587785,0.046,서울특별시,중랑구,49737,,,
1037031,0.00152355,0.083,경기도,수원시,275861,1516,,1090756,0.001215134,0.027,서울특별시,중랑구,49737,,,
1037032,0.007180059,0.263,경기도,수원시,275861,1516,,1090757,0.004974146,0.214,서울특별시,송파구,169502,,,
1037033,0.015479126,0.422,경기도,수원시,275861,1516,,1090758,0.004503181,0.177,서울특별시,송파구,169502,,,
1037034,0.007658169,0.522,경기도,용인시,238603,2607,,1090759,0.00395933,0.156,서울특별시,송파구,169502,,,
1037035,0.007884793,0.522,경기도,용인시,238603,2607,,1090760,0.003641674,0.151,서울특별시,송파구,169502,,,
1037036,0.000135374,0.009,경기도,용인시,238603,2607,,1090761,0.008763792,0.212,서울특별시,동작구,102550,,,
1037037,0.000189502,0.009,경기도,용인시,238603,2607,,1090762,0.002135252,0.046,서울특별시,동작구,102550,,,
1037038,0.009062174,0.434,경기도,수원시,275861,1516,,1090763,0.002993952,0.127,서울특별시,동작구,102550,,,
1037039,0.00725212,0.288,경기도,수원시,275861,1516,,1090764,0.00702806,0.229,서울특별시,영등포,#N/A,,,
1037040,0.005461329,0.326,경기도,수원시,275861,1516,,1090765,0.016768242,0.37,서울특별시,영등포,#N/A,,,
1037041,0.010905064,0.326,경기도,수원시,275861,1516,,1090766,0.019032247,0.483,서울특별시,영등포,#N/A,,,
1037042,0.00749613,0.359,경기도,수원시,275861,1516,,1090767,0.001857623,0.045,서울특별시,영등포,#N/A,,,
1037043,0.013730722,0.456,경기도,용인시,238603,2607,,1090768,0.000933702,0.045,서울특별시,영등포,#N/A,,,
1037044,0.029324656,0.456,경기도,용인시,238603,2607,,1090769,0.011192016,0.268,서울특별시,영등포,#N/A,,,
1037045,0.00542605,0.128,경기도,용인시,238603,2607,,1090770,0.006178989,0.102,서울특별시,구로구,159357,,,
1037046,0.004332132,0.128,경기도,용인시,238603,2607,,1090771,0.001040645,0.032,서울특별시,구로구,159357,,,
1037047,0.006322288,0.283,경기도,용인시,238603,2607,,1090772,0.007907414,0.275,서울특별시,금천구,135190,,,
1037048,0.012177117,0.283,경기도,용인시,238603,2607,,1090773,0.001675726,0.052,서울특별시,종로구,285056,,,
1037049,0.01101661,0.513,경기도,수원시,275861,1516,,1090774,0.13691545,5.329,서울특별시,성북구,116454,,,
1037050,0.000678127,0.028,경기도,용인시,238603,2607,,1090775,0.140163308,5.329,서울특별시,종로구,285056,,,
1037051,0.000904481,0.028,경기도,용인시,238603,2607,,1090776,0.00084493,0.02,서울특별시,성북구,116454,,,
1037052,0.006386028,0.234,경기도,용인시,238603,2607,,1090777,0.001001642,0.02,서울특별시,성북구,116454,,,
1037053,0.001931021,0.072,경기도,용인시,238603,2607,,1090778,0.024043243,0.975,서울특별시,성북구,116454,,,
1037054,0.00195206,0.072,경기도,용인시,238603,2607,,1090779,0.000634924,0.015,서울특별시,성북구,116454,,,
1037055,0.007492175,0.328,경기도,용인시,238603,2607,,1090780,0.003310573,0.05,서울특별시,성북구,116454,,,
1037056,0.006007351,0.272,경기도,용인시,238603,2607,,1090781,0.002023191,0.08,서울특별시,성북구,116454,,,
1037057,0.0009754,0.063,경기도,용인시,238603,2607,,1090782,0.001895309,0.08,서울특별시,성북구,116454,,,
1037058,0.002260529,0.063,경기도,용인시,238603,2607,,1090783,0.010037138,0.196,서울특별시,성북구,116454,,,
1037059,0.006284043,0.341,경기도,용인시,238603,2607,,1090784,0.000940976,0.021,서울특별시,강북구,43081,,,
1037060,0.00096541,0.05,경기도,용인시,238603,2607,,1090785,0.03023886,0.679,서울특별시,강북구,43081,,,
1037061,0.000984371,0.051,경기도,용인시,238603,2607,,1090786,0.001439955,0.029,서울특별시,강북구,43081,,,
1037062,0.010566938,0.498,경기도,수원시,275861,1516,,1090787,0.001992165,0.057,서울특별시,강북구,43081,,,
1037063,0.001447091,0.04,경기도,수원시,275861,1516,,1090788,0.002368292,0.057,서울특별시,강북구,43081,,,
1037064,0.003100407,0.04,경기도,수원시,275861,1516,,1090814,0.001672183,0.047,서울특별시,성북구,116454,,,
1037065,0.000830347,0.036,경기도,수원시,275861,1516,,1090817,0.024390779,0.737,서울특별시,동대문,#N/A,,,
1037066,0.002692582,0.036,경기도,수원시,275861,1516,,1090818,0.000972674,0.039,서울특별시,동대문,#N/A,,,
1037067,0.000903696,0.044,경기도,수원시,275861,1516,,1090819,0.004141356,0.14,서울특별시,강남구,614213,,,
1037068,0.001779925,0.044,경기도,수원시,275861,1516,,1090820,0.006071127,0.145,서울특별시,강남구,614213,,,
1037069,0.001270106,0.043,경기도,수원시,275861,1516,,1090905,0.017994582,0.352,서울특별시,금천구,135190,,,
1037070,0.00366891,0.043,경기도,수원시,275861,1516,,1090906,0.039560574,0.352,서울특별시,금천구,135190,,,
1037071,0.001163855,0.032,경기도,수원시,275861,1516,,1090907,0.016716187,0.649,서울특별시,금천구,135190,,,
1037072,0.00127829,0.032,경기도,수원시,275861,1516,,1090908,0.033959367,0.649,서울특별시,금천구,135190,,,
1037073,0.001533953,0.075,경기도,수원시,275861,1516,,1090909,0.014309939,0.417,서울특별시,금천구,135190,,,
1037074,0.00804102,0.341,경기도,수원시,275861,1516,,1090910,0.017165919,0.417,서울특별시,금천구,135190,,,
1037075,0.000377976,0.013,경기도,수원시,275861,1516,,1090911,0.013201728,0.308,서울특별시,금천구,135190,,,
1037076,0.000306454,0.013,경기도,수원시,275861,1516,,1090912,0.020360522,0.308,서울특별시,금천구,135190,,,
1037077,0.023784514,0.946,경기도,수원시,275861,1516,,1090913,0.016113742,0.415,서울특별시,금천구,135190,,,
1037078,0.03421505,0.946,경기도,수원시,275861,1516,,1090914,0.018240724,0.415,서울특별시,금천구,135190,,,
1037079,0.00228273,0.072,경기도,수원시,275861,1516,,1090915,0.005381978,0.125,서울특별시,구로구,159357,,,
1037080,0.002862244,0.051,경기도,수원시,275861,1516,,1090916,0.011598867,0.246,서울특별시,구로구,159357,,,
1037081,0.001333777,0.051,경기도,수원시,275861,1516,,1090917,0.004641214,0.117,서울특별시,구로구,159357,,,
1037082,0.037226868,0.524,경기도,수원시,275861,1516,,1090918,0.007524787,0.117,서울특별시,구로구,159357,,,
1037083,0.013950386,0.524,경기도,수원시,275861,1516,,1090919,0.011223886,0.246,서울특별시,구로구,159357,,,
1037084,0.019525713,0.683,경기도,용인시,238603,2607,,1090920,0.007255416,0.125,서울특별시,구로구,159357,,,
1037085,0.016030029,0.683,경기도,용인시,238603,2607,,1090921,0.033735054,0.564,서울특별시,구로구,159357,,,
1037086,0.007110085,0.364,경기도,용인시,238603,2607,,1090922,0.031026715,0.564,서울특별시,구로구,159357,,,
1037087,0.010974218,0.364,경기도,용인시,238603,2607,,1090923,0.027234874,0.571,서울특별시,관악구,75951,,,
1037088,0.003227666,0.064,경기도,수원시,275861,1516,,1090924,0.028468153,0.571,서울특별시,관악구,75951,,,
1037089,0.002878112,0.107,경기도,수원시,275861,1516,,1090925,0.012408361,0.268,서울특별시,관악구,75951,,,
1037090,0.004996535,0.107,경기도,수원시,275861,1516,,1090926,0.010136554,0.268,서울특별시,관악구,75951,,,
1037091,0.004170816,0.259,경기도,수원시,275861,1516,,1090927,0.064977941,1.406,서울특별시,관악구,75951,,,
1037092,0.011945743,0.63,경기도,수원시,275861,1516,,1090928,0.046123029,1.406,서울특별시,관악구,75951,,,
1037093,0.009644313,0.383,경기도,수원시,275861,1516,,1090929,0.037707182,1.278,서울특별시,용산구,126855,,,
1037094,0.005616529,0.247,경기도,용인시,238603,2607,,1090930,0.030934798,1.278,서울특별시,용산구,126855,,,
1037095,0.006437297,0.102,경기도,용인시,238603,2607,,1090931,0.005491088,0.132,서울특별시,용산구,126855,,,
1037096,0.002618525,0.077,경기도,용인시,238603,2607,,1090932,0.026903793,0.576,서울특별시,서초구,303313,,,
1037097,0.00150099,0.055,경기도,용인시,238603,2607,,1090933,0.011925493,0.576,서울특별시,강남구,614213,,,
1037098,0.009669429,0.235,경기도,수원시,275861,1516,,1090934,0.016583688,0.551,서울특별시,강남구,614213,,,
1037099,0.016465774,0.615,경기도,수원시,275861,1516,,1090935,0.019464998,0.551,서울특별시,강남구,614213,,,
1037100,0.020440514,1.016,경기도,수원시,275861,1516,,1090936,0.043517383,0.99,서울특별시,강남구,614213,,,
1037101,0.018787447,1.016,경기도,수원시,275861,1516,,1090937,0.044228817,0.99,서울특별시,강남구,614213,,,
1037102,0.01006971,0.301,경기도,수원시,275861,1516,,1090938,0.014471257,0.757,서울특별시,강남구,614213,,,
1037103,0.001166894,0.08,경기도,수원시,275861,1516,,1090939,0.032770785,0.757,서울특별시,강남구,614213,,,
1037104,0.006835572,0.303,경기도,수원시,275861,1516,,1090940,0.008480322,0.388,서울특별시,송파구,169502,,,
1037105,0.001971714,0.077,경기도,수원시,275861,1516,,1090941,0.009845756,0.388,서울특별시,송파구,169502,,,
1037106,0.002048158,0.086,경기도,수원시,275861,1516,,1090942,0.012371701,0.563,서울특별시,송파구,169502,,,
1037107,0.001276581,0.061,경기도,수원시,275861,1516,,1090943,0.020985075,0.563,서울특별시,송파구,169502,,,
1037108,0.008320767,0.521,경기도,수원시,275861,1516,,1090944,0.019599341,0.621,서울특별시,송파구,169502,,,
1037109,0.01106391,0.521,경기도,수원시,275861,1516,,1090945,0.021259599,0.621,서울특별시,송파구,169502,,,
1037110,0.004325236,0.217,경기도,수원시,275861,1516,,1090946,0.025174407,0.635,서울특별시,광진구,101401,,,
1037111,0.005286654,0.201,경기도,수원시,275861,1516,,1090947,0.056533595,0.635,서울특별시,광진구,101401,,,
1037112,0.003359804,0.046,경기도,수원시,275861,1516,,1090948,0.041785551,1.415,서울특별시,강동구,69947,,,
1037113,0.001561412,0.054,경기도,수원시,275861,1516,,1090949,0.039730982,1.415,서울특별시,강동구,69947,,,
1037114,0.013033276,0.439,경기도,수원시,275861,1516,,1090950,0.027891928,0.734,서울특별시,강동구,69947,,,
1037115,0.013746709,0.422,경기도,수원시,275861,1516,,1090951,0.016165715,0.734,서울특별시,강동구,69947,,,
1037116,0.000604941,0.023,경기도,수원시,275861,1516,,1090952,0.019605916,0.521,서울특별시,송파구,169502,,,
1037117,0.001417566,0.05,경기도,수원시,275861,1516,,1090953,0.020308203,0.521,서울특별시,송파구,169502,,,
1037118,0.00646318,0.215,경기도,수원시,275861,1516,,1090960,0.015472054,0.445,서울특별시,중랑구,49737,,,
1037119,0.004707395,0.202,경기도,수원시,275861,1516,,1090961,0.016441282,0.445,서울특별시,중랑구,49737,,,
1037120,,0.027,경기도,수원시,275861,1516,,1090968,0.013064388,0.476,서울특별시,도봉구,40667,,,
1037121,0.001211552,0.062,경기도,수원시,275861,1516,,1090969,0.014822909,0.476,서울특별시,도봉구,40667,,,
1037122,0.0376322,2.92,경기도,수원시,275861,1516,,1090970,0.025043129,0.539,서울특별시,노원구,94612,,,
1037123,0.026007459,2.018,경기도,수원시,275861,1516,,1090971,0.020296532,0.539,서울특별시,노원구,94612,,,
1037124,0.001269076,0.044,경기도,수원시,275861,1516,,1090972,0.056563903,2.027,서울특별시,강북구,43081,,,
1037125,0.002072772,0.044,경기도,수원시,275861,1516,,1090973,0.08015828,2.027,서울특별시,강북구,43081,,,
1037126,0.002504039,0.048,경기도,수원시,275861,1516,,1090974,0.010805904,0.246,서울특별시,성북구,116454,,,
1037127,0.003785499,0.182,경기도,수원시,275861,1516,,1090975,0.006782489,0.175,서울특별시,성북구,116454,,,
1037128,0.013010988,0.182,경기도,수원시,275861,1516,,1090976,0.01194622,0.489,서울특별시,성북구,116454,,,
1037129,0.016939587,0.286,경기도,수원시,275861,1516,,1090977,0.056165254,1.227,서울특별시,성북구,116454,,,
1037130,0.002415601,0.099,경기도,수원시,275861,1516,,1090978,0.033377459,1.227,서울특별시,성북구,116454,,,
1037131,0.017263906,0.417,경기도,용인시,238603,2607,,1090979,0.051848065,1.202,서울특별시,성북구,116454,,,
1037132,0.012624916,0.377,경기도,용인시,238603,2607,,1090980,0.041873149,1.202,서울특별시,성북구,116454,,,
1037133,0.012114399,0.407,경기도,용인시,238603,2607,,1091056,0.028260362,1.086,서울특별시,금천구,135190,,,
1037134,0.005386362,0.09,경기도,용인시,238603,2607,,1091057,0.05152473,1.086,서울특별시,금천구,135190,,,
1037135,0.005518691,0.09,경기도,용인시,238603,2607,,1091077,0.006767038,0.31,서울특별시,양천구,67561,,,
1037136,0.000883388,0.028,경기도,용인시,238603,2607,,1091078,0.011173813,0.31,서울특별시,양천구,67561,,,
1037137,0.000518422,0.028,경기도,용인시,238603,2607,,1091079,0.004300973,0.141,서울특별시,양천구,67561,,,
1037138,0.000713363,0.028,경기도,용인시,238603,2607,,1091080,0.005428452,0.146,서울특별시,양천구,67561,,,
1037139,0.038956381,3.045,경기도,용인시,238603,2607,,1091081,0.01865668,0.539,서울특별시,양천구,67561,,,
1037140,0.026151592,1.032,경기도,용인시,238603,2607,,1091082,0.020341818,0.553,서울특별시,영등포,#N/A,,,
1037141,0.023055947,0.666,경기도,용인시,238603,2607,,1091083,0.024086959,0.553,서울특별시,영등포,#N/A,,,
1037142,0.001014666,0.026,경기도,수원시,275861,1516,,1091084,0.008011474,0.199,서울특별시,영등포,#N/A,,,
1037143,0.004288858,0.208,경기도,수원시,275861,1516,,1091085,0.023692915,0.571,서울특별시,영등포,#N/A,,,
1037144,0.004823946,0.229,경기도,수원시,275861,1516,,1091086,0.047376541,1.47,서울특별시,강서구,108882,,,
1037145,0.004134558,0.184,경기도,수원시,275861,1516,,1091087,0.086808865,1.47,서울특별시,강서구,108882,,,
1037146,0.009705686,0.561,경기도,수원시,275861,1516,,1091088,0.029094917,0.808,서울특별시,마포구,194120,,,
1037147,0.0129882,0.561,경기도,수원시,275861,1516,,1091089,0.02933734,0.808,서울특별시,마포구,194120,,,
1037148,0.024144493,0.41,경기도,수원시,275861,1516,,1091090,0.019214627,0.547,서울특별시,마포구,194120,,,
1037149,0.017911899,0.41,경기도,수원시,275861,1516,,1091091,0.027939715,0.547,서울특별시,마포구,194120,,,
1037150,0.01108567,0.426,경기도,수원시,275861,1516,,1091092,0.011256742,0.483,서울특별시,중구,354301,,,
1037151,0.019028043,0.715,경기도,수원시,275861,1516,,1091093,0.015713773,0.483,서울특별시,중구,354301,,,
1037152,0.013679706,0.607,경기도,수원시,275861,1516,,1091094,0.004690027,0.18,서울특별시,중구,354301,,,
1037153,0.019323422,0.607,경기도,수원시,275861,1516,,1091095,0.008532459,0.18,서울특별시,중구,354301,,,
1037154,0.000863163,0.025,경기도,수원시,275861,1516,,1091096,0.010805792,0.368,서울특별시,종로구,285056,,,
1037155,0.003812355,0.159,경기도,수원시,275861,1516,,1091097,0.009210542,0.368,서울특별시,종로구,285056,,,
1037156,0.015296331,0.815,경기도,수원시,275861,1516,,1091098,0.015648616,0.624,서울특별시,종로구,285056,,,
1037157,0.012721782,0.815,경기도,수원시,275861,1516,,1091099,0.022087355,0.624,서울특별시,종로구,285056,,,
1037158,0.005421981,0.248,경기도,수원시,275861,1516,,1091100,0.019115243,0.429,서울특별시,중구,354301,,,
1037159,0.000655985,0.03,경기도,수원시,275861,1516,,1091101,0.009486258,0.429,서울특별시,중구,354301,,,
1037160,0.001022061,0.057,경기도,수원시,275861,1516,,1091102,0.049360666,1.144,서울특별시,성동구,127077,,,
1037161,0.005312421,0.249,경기도,수원시,275861,1516,,1091103,0.039567641,1.144,서울특별시,성동구,127077,,,
1037162,0.000990288,0.06,경기도,수원시,275861,1516,,1091104,0.009620975,0.267,서울특별시,성동구,127077,,,
1037163,0.006290357,0.288,경기도,수원시,275861,1516,,1091105,0.015064944,0.267,서울특별시,성동구,127077,,,
1037164,0.001781784,0.058,경기도,수원시,275861,1516,,1091106,0.0243772,0.362,서울특별시,동대문,#N/A,,,
1037165,0.012874278,0.521,경기도,수원시,275861,1516,,1091107,0.01691455,0.362,서울특별시,동대문,#N/A,,,
1037166,0.001621818,0.068,경기도,수원시,275861,1516,,1091108,0.002156032,0.039,서울특별시,동대문,#N/A,,,
1037167,0.002382795,0.116,경기도,용인시,238603,2607,,1091109,,0.039,서울특별시,동대문,#N/A,,,
1037168,0.000315199,0.015,경기도,용인시,238603,2607,,1094415,0.079354372,2.899,서울특별시,은평구,42461,,,
1037169,0.002053784,0.048,경기도,용인시,238603,2607,,1094434,0.013080255,0.451,서울특별시,은평구,42461,,,
1037170,0.001827902,0.07,경기도,용인시,238603,2607,,1094435,0.035207797,2.06,서울특별시,은평구,42461,,,
1037171,0.003185065,0.07,경기도,용인시,238603,2607,,1094440,0.132078615,7.464,서울특별시,은평구,42461,,,
1037172,0.026262755,1.446,경기도,용인시,238603,2607,,1095060,0.012014012,0.271,서울특별시,강동구,69947,,,
1037173,0.036119994,1.258,경기도,용인시,238603,2607,,1095061,0.010357542,0.271,서울특별시,강동구,69947,,,
1037174,0.009441621,0.305,경기도,용인시,238603,2607,,1095062,0.020207869,0.593,서울특별시,강동구,69947,,,
1037175,,0.042,경기도,용인시,238603,2607,,1095063,0.028003162,0.593,서울특별시,강동구,69947,,,
1037176,0.0021844,0.057,경기도,용인시,238603,2607,,1095067,0.008836946,0.157,서울특별시,강동구,69947,,,
1037177,0.00820411,0.215,경기도,용인시,238603,2607,,1095068,0.003390713,0.157,서울특별시,강동구,69947,,,
1037178,0.007440817,0.291,경기도,용인시,238603,2607,,1095069,0.05402432,2.099,서울특별시,강동구,69947,,,
1037179,0.00646528,0.321,경기도,용인시,238603,2607,,1095070,0.048855168,2.099,서울특별시,강동구,69947,,,
1037180,0.005694049,0.321,경기도,용인시,238603,2607,,1095071,0.018061735,0.543,서울특별시,강동구,69947,,,
1037181,0.017210875,0.739,경기도,용인시,238603,2607,,1095072,0.018061735,0.543,서울특별시,강동구,69947,,,
1037182,0.009089957,0.506,경기도,용인시,238603,2607,,1095573,0.061198863,3.84,서울특별시,강남구,614213,,,
1037183,0.008340471,0.506,경기도,용인시,238603,2607,,1095574,0.006422895,0.303,서울특별시,서초구,303313,,,
1037184,0.008858384,0.282,경기도,용인시,238603,2607,,1095575,0.008705705,0.303,서울특별시,서초구,303313,,,
1037185,0.011611215,0.287,경기도,용인시,238603,2607,,1095576,0.027763929,1.44,서울특별시,서초구,303313,,,
1037186,0.018568849,0.5,경기도,성남시,236176,1387,,1095577,0.038833153,1.44,서울특별시,강남구,614213,,,
1037187,0.001385397,0.051,경기도,용인시,238603,2607,,1095578,0.050390143,1.218,서울특별시,강남구,614213,,,
1037188,0.001493983,0.051,경기도,용인시,238603,2607,,1095579,0.027589859,1.218,서울특별시,강남구,614213,,,
1037189,0.000611412,0.029,경기도,용인시,238603,2607,,1095580,0.028391859,0.774,서울특별시,강남구,614213,,,
1037190,0.00078589,0.029,경기도,용인시,238603,2607,,1095581,0.03247115,0.774,서울특별시,강남구,614213,,,
1037191,0.008976065,0.196,경기도,용인시,238603,2607,,1095582,0.0084932,0.178,서울특별시,송파구,169502,,,
1037192,0.00660537,0.349,경기도,용인시,238603,2607,,1095583,0.005622285,0.178,서울특별시,송파구,169502,,,
1037193,0.024863374,0.349,경기도,용인시,238603,2607,,1095586,0.008175994,0.138,서울특별시,송파구,169502,,,
1037194,0.00343977,0.145,경기도,용인시,238603,2607,,1095587,0.030326781,0.585,서울특별시,송파구,169502,,,
1037195,0.016998743,0.949,경기도,용인시,238603,2607,,1095588,0.007660457,0.364,서울특별시,강남구,614213,,,
1037196,,0.949,경기도,용인시,238603,2607,,1095589,0.016324023,0.364,서울특별시,강남구,614213,,,
1037197,0.007562251,0.315,경기도,용인시,238603,2607,,1095590,0.063694962,2.652,서울특별시,강남구,614213,,,
1037198,0.001571328,0.031,경기도,용인시,238603,2607,,1095591,0.07003507,2.685,서울특별시,강남구,614213,,,
1037199,0.000537818,0.029,경기도,용인시,238603,2607,,1095592,0.027766862,0.658,서울특별시,강남구,614213,,,
1037200,0.000751888,0.032,경기도,용인시,238603,2607,,1095593,0.027249089,0.658,서울특별시,강남구,614213,,,
1037201,0.008053152,0.314,경기도,용인시,238603,2607,,1095594,0.025916787,0.794,서울특별시,강남구,614213,,,
1037202,0.005839747,0.136,경기도,용인시,238603,2607,,1095595,0.039272778,0.794,서울특별시,강남구,614213,,,
1037203,0.002795751,0.136,경기도,용인시,238603,2607,,1095596,0.030469346,0.584,서울특별시,강남구,614213,,,
1037204,0.009488193,0.193,경기도,용인시,238603,2607,,1095597,0.018369628,0.584,서울특별시,강남구,614213,,,
1037205,0.00644837,0.274,경기도,용인시,238603,2607,,1095598,0.042355175,0.988,서울특별시,강남구,614213,,,
1037206,0.011967588,0.334,경기도,용인시,238603,2607,,1095599,0.034519568,0.988,서울특별시,강남구,614213,,,
1037207,0.007265715,0.19,경기도,용인시,238603,2607,,1095600,0.019727181,0.78,서울특별시,강남구,614213,,,
1037208,0.012931574,0.322,경기도,용인시,238603,2607,,1095601,0.023463522,0.78,서울특별시,강남구,614213,,,
1037209,0.001135994,0.018,경기도,용인시,238603,2607,,1095602,0.014778344,0.504,서울특별시,강남구,614213,,,
1037210,0.008567468,0.253,경기도,수원시,275861,1516,,1095603,0.014231933,0.504,서울특별시,강남구,614213,,,
1037211,0.022049699,1.029,경기도,수원시,275861,1516,,1095604,0.016021839,0.342,서울특별시,강남구,614213,,,
1037212,0.022960554,1.029,경기도,수원시,275861,1516,,1095605,0.031193558,0.518,서울특별시,강남구,614213,,,
1037213,0.010334977,0.249,경기도,수원시,275861,1516,,1095606,0.018559096,0.692,서울특별시,송파구,169502,,,
1037214,0.002301434,0.081,경기도,수원시,275861,1516,,1095607,0.028229558,0.692,서울특별시,송파구,169502,,,
1037215,0.000667826,0.027,경기도,수원시,275861,1516,,1095608,0.036276205,0.794,서울특별시,송파구,169502,,,
1037216,0.000501299,0.027,경기도,수원시,275861,1516,,1095609,0.033302673,0.794,서울특별시,송파구,169502,,,
1037217,0.001449029,0.039,경기도,수원시,275861,1516,,1095610,0.033247468,0.819,서울특별시,송파구,169502,,,
1037218,0.000682288,0.025,경기도,수원시,275861,1516,,1095611,0.036245451,0.819,서울특별시,송파구,169502,,,
1037219,0.000567183,0.025,경기도,수원시,275861,1516,,1095612,0.020946072,0.411,서울특별시,송파구,169502,,,
1037220,0.002037462,0.041,경기도,수원시,275861,1516,,1095613,0.015087092,0.411,서울특별시,송파구,169502,,,
1037221,0.00215338,0.064,경기도,수원시,275861,1516,,1095614,0.023206377,0.689,서울특별시,송파구,169502,,,
1037222,0.000745799,0.031,경기도,수원시,275861,1516,,1095615,0.02164858,0.689,서울특별시,송파구,169502,,,
1037223,0.001951127,0.047,경기도,수원시,275861,1516,,1095616,0.01529657,0.273,서울특별시,송파구,169502,,,
1037224,0.006134795,0.255,경기도,수원시,275861,1516,,1095617,0.008154074,0.273,서울특별시,송파구,169502,,,
1037225,,0.025,경기도,수원시,275861,1516,,1095618,0.006839976,0.199,서울특별시,송파구,169502,,,
1037226,0.001305009,0.039,경기도,수원시,275861,1516,,1095619,0.009679107,0.199,서울특별시,송파구,169502,,,
1037227,0.01030348,0.29,경기도,수원시,275861,1516,,1095620,0.024476396,0.721,서울특별시,송파구,169502,,,
1037228,0.007188431,0.253,경기도,수원시,275861,1516,,1095621,0.022819245,0.721,서울특별시,송파구,169502,,,
1037229,,0.03,경기도,수원시,275861,1516,,1095622,0.028287214,0.745,서울특별시,송파구,169502,,,
1037230,0.002707163,0.081,경기도,수원시,275861,1516,,1095623,0.035230387,0.745,서울특별시,송파구,169502,,,
1037231,0.026327214,1.081,경기도,수원시,275861,1516,,1095624,0.015227022,0.567,서울특별시,송파구,169502,,,
1037232,0.025924682,1.081,경기도,수원시,275861,1516,,1095625,0.024223574,0.567,서울특별시,송파구,169502,,,
1037233,0.000730056,0.039,경기도,수원시,275861,1516,,1095626,0.00724879,0.222,서울특별시,송파구,169502,,,
1037234,0.00068143,0.036,경기도,수원시,275861,1516,,1095627,0.008883331,0.222,서울특별시,송파구,169502,,,
1037235,0.017558179,0.309,경기도,수원시,275861,1516,,1095628,0.038516596,1.43,서울특별시,강동구,69947,,,
1037236,0.002334675,0.051,경기도,수원시,275861,1516,,1095629,0.044356807,1.43,서울특별시,강동구,69947,,,
1037237,0.012867599,0.147,경기도,수원시,275861,1516,,1095630,0.0583925,0.916,서울특별시,강동구,69947,,,
1037238,0.000832859,0.044,경기도,수원시,275861,1516,,1095631,0.050798375,0.916,서울특별시,강동구,69947,,,
1037239,0.001300488,0.043,경기도,수원시,275861,1516,,1095632,0.019929676,0.629,서울특별시,강동구,69947,,,
1037240,0.002984364,0.158,경기도,수원시,275861,1516,,1095633,0.015811912,0.629,서울특별시,강동구,69947,,,
1037241,0.001635435,0.042,경기도,수원시,275861,1516,,1095634,0.043358126,1.03,서울특별시,강동구,69947,,,
1037242,0.002522973,0.065,경기도,수원시,275861,1516,,1095635,0.049808153,1.03,서울특별시,강동구,69947,,,
1037243,0.009614074,0.287,경기도,수원시,275861,1516,,1095636,0.053887005,0.966,서울특별시,강동구,69947,,,
1037244,0.000847428,0.038,경기도,수원시,275861,1516,,1095637,0.051448782,0.966,서울특별시,강동구,69947,,,
1037245,0.003676304,0.042,경기도,수원시,275861,1516,,1095638,0.016796944,0.682,서울특별시,강동구,69947,,,
1037246,0.003329877,0.159,경기도,수원시,275861,1516,,1095639,0.019663062,0.682,서울특별시,강동구,69947,,,
1037247,0.055231157,3.098,경기도,용인시,238603,2607,,1095640,0.01783474,0.465,서울특별시,강동구,69947,,,
1037248,0.00070074,0.044,경기도,용인시,238603,2607,,1095641,0.020055833,0.465,서울특별시,강동구,69947,,,
1037249,,0.555,경기도,용인시,238603,2607,,1095642,0.050897355,1.269,서울특별시,강동구,69947,,,
1037250,,0.555,경기도,용인시,238603,2607,,1095643,0.040235127,1.269,서울특별시,강동구,69947,,,
1037251,0.001533968,0.073,경기도,용인시,238603,2607,,1095644,0.035801543,0.787,서울특별시,강동구,69947,,,
1037252,0.003455923,0.217,경기도,용인시,238603,2607,,1095645,0.033698936,0.787,서울특별시,강동구,69947,,,
1037253,0.008329251,0.523,경기도,용인시,238603,2607,,1095654,0.056688073,2.8,서울특별시,광진구,101401,,,
1037254,0.008275923,0.523,경기도,용인시,238603,2607,,1095655,0.06462955,1.316,서울특별시,광진구,101401,,,
1037255,0.008821673,0.394,경기도,용인시,238603,2607,,1095656,0.049331348,1.316,서울특별시,광진구,101401,,,
1037256,0.004137001,0.158,경기도,용인시,238603,2607,,1095657,0.047409658,1.215,서울특별시,광진구,101401,,,
1037257,0.000652962,0.041,경기도,용인시,238603,2607,,1095658,0.038261694,1.215,서울특별시,광진구,101401,,,
1037258,0.00143763,0.037,경기도,용인시,238603,2607,,1095659,0.038388014,0.583,서울특별시,광진구,101401,,,
1037259,0.001297368,0.037,경기도,용인시,238603,2607,,1095660,0.022691097,0.583,서울특별시,광진구,101401,,,
1037260,0.002994071,0.188,경기도,용인시,238603,2607,,1095661,0.042292885,0.966,서울특별시,광진구,101401,,,
1037261,0.001474346,0.042,경기도,용인시,238603,2607,,1095662,0.042331525,0.966,서울특별시,광진구,101401,,,
