LinkID,유출인구,정류장수
1094204,76946,1086
1094205,76946,1086
1094206,76946,1086
1094207,76946,1086
1094208,76946,1086
1094209,76946,1086
1094210,76946,1086
1094211,76946,1086
1094212,76946,1086
1094213,76946,1086
1094214,76946,1086
1094215,76946,1086
1094216,76946,1086
1094217,76946,1086
1094218,76946,1086
1094219,76946,1086
1094220,76946,1086
1094221,76946,1086
1094222,76946,1086
1094223,76946,1086
1094224,76946,1086
1094225,76946,1086
1094226,76946,1086
1094227,76946,1086
1094228,76946,1086
1094229,76946,1086
1094230,76946,1086
1094231,76946,1086
1094232,76946,1086
1094233,76946,1086
1094234,76946,1086
1094235,76946,1086
1094236,76946,1086
1094237,76946,1086
1094238,76946,1086
1094239,76946,1086
1094240,76946,1086
1094241,76946,1086
1094242,76946,1086
1094243,76946,1086
1094244,76946,1086
1094245,76946,1086
1094246,76946,1086
1094247,76946,1086
1094248,76946,1086
1094249,76946,1086
1094250,76946,1086
1094251,76946,1086
1094252,76946,1086
1094253,76946,1086
1094254,76946,1086
1094255,76946,1086
1094256,76946,1086
1094257,76946,1086
1094258,76946,1086
1094259,76946,1086
1094260,76946,1086
1094261,76946,1086
1094262,76946,1086
1094263,76946,1086
1094264,76946,1086
1094265,76946,1086
1094266,76946,1086
1094267,76946,1086
1094268,76946,1086
1094269,76946,1086
1094270,76946,1086
1094271,76946,1086
1094272,76946,1086
1094273,76946,1086
1094274,76946,1086
1094275,76946,1086
1094276,76946,1086
1094325,71137,1944
1094329,71137,1944
1094350,71137,1944
1094351,71137,1944
1094352,71137,1944
1094353,71137,1944
1094383,71137,1944
1094384,71137,1944
1094385,71137,1944
1094386,71137,1944
1094387,71137,1944
1094388,71137,1944
1094389,71137,1944
1094390,71137,1944
1094391,71137,1944
1094392,71137,1944
1094393,71137,1944
1094394,71137,1944
1094395,71137,1944
1094396,71137,1944
1094397,71137,1944
1094398,71137,1944
1094399,71137,1944
1094400,71137,1944
1094401,71137,1944
1094438,43973,1518
1094439,43973,1518
1094441,43973,1518
1094449,71137,1944
1094450,71137,1944
1094451,71137,1944
1094452,43973,1518
1094453,43973,1518
1094454,43973,1518
1094455,43973,1518
1094456,43973,1518
1094457,43973,1518
1094458,43973,1518
1094459,71137,1944
1094460,71137,1944
1094461,43973,1518
1094462,43973,1518
1094463,71137,1944
1094464,71137,1944
1094465,71137,1944
1094466,71137,1944
1094467,71137,1944
1094468,71137,1944
1094469,71137,1944
1094470,71137,1944
1094471,71137,1944
1094472,71137,1944
1094473,71137,1944
1094474,71137,1944
1094475,71137,1944
1094476,71137,1944
1094477,71137,1944
1094478,71137,1944
1094479,71137,1944
1094480,71137,1944
1094481,71137,1944
1094482,71137,1944
1094483,71137,1944
1094484,71137,1944
1094485,71137,1944
1094486,71137,1944
1094487,71137,1944
1094488,71137,1944
1094489,71137,1944
1094490,71137,1944
1094491,71137,1944
1094492,71137,1944
1094493,71137,1944
1094494,71137,1944
1094495,71137,1944
1094496,71137,1944
1094497,71137,1944
1094498,71137,1944
1094499,71137,1944
1094500,71137,1944
1094501,71137,1944
1094502,71137,1944
1094503,71137,1944
1094504,43973,1518
1094505,43973,1518
1094506,43973,1518
1094507,43973,1518
1094508,43973,1518
1094509,43973,1518
1094510,43973,1518
1094511,43973,1518
1094512,43973,1518
1094513,43973,1518
1094514,43973,1518
1094515,43973,1518
1094516,43973,1518
1094517,43973,1518
1094518,71137,1944
1094519,71137,1944
1094520,71137,1944
1094521,71137,1944
1094522,71137,1944
1094523,71137,1944
1094524,71137,1944
1094525,71137,1944
1094526,71137,1944
1094527,71137,1944
1094528,43973,1518
1094529,43973,1518
1094530,43973,1518
1094531,43973,1518
1094532,43973,1518
1094533,19946,351
1094534,19946,351
1094535,19946,351
1094536,19946,351
1094537,19946,351
1094538,19946,351
1094539,19946,351
1094540,19946,351
1094541,19946,351
1094542,19946,351
1094543,19946,351
1094544,19946,351
1094545,19946,351
1094546,19946,351
1094547,19946,351
1094548,19946,351
1094549,19946,351
1094550,19946,351
1094551,19946,351
1094552,19946,351
1094553,19946,351
1094554,3759,619
1094555,3759,619
1094556,3759,619
1094557,3759,619
1094558,3759,619
1094559,3759,619
1094560,3759,619
1094561,3759,619
1094562,3759,619
1094563,3759,619
1094564,3759,619
1094565,3759,619
1094566,3759,619
1094567,3759,619
1094568,11952,1132
1094569,11952,1132
1094580,11952,1132
1094581,11952,1132
1094582,11952,1132
1094583,11952,1132
1094584,11952,1132
1094585,11952,1132
1094586,11952,1132
1094587,11952,1132
1094588,11952,1132
1094589,11952,1132
1094590,11952,1132
1094591,11952,1132
1094592,11952,1132
1094593,11952,1132
1094594,11952,1132
1094595,11952,1132
1094596,11952,1132
1094597,11952,1132
1094598,11952,1132
1094599,11952,1132
1094600,11952,1132
1094601,11952,1132
1094602,11952,1132
1094603,11952,1132
1094604,11952,1132
1094605,11952,1132
1094606,11952,1132
1094607,11952,1132
1094608,11952,1132
1094609,11952,1132
1094610,11952,1132
1094611,11952,1132
1094612,11952,1132
1094613,11952,1132
1094614,11952,1132
1094615,11952,1132
1094616,11952,1132
1094617,11952,1132
1094618,11952,1132
1094619,11952,1132
1094620,11952,1132
1094621,19946,351
1094622,11952,1132
1094623,11952,1132
1094624,11952,1132
1094625,11952,1132
1094626,11952,1132
1094627,11952,1132
1094628,11952,1132
1094629,11952,1132
1094630,11952,1132
1094631,11952,1132
1094632,11952,1132
1094633,11952,1132
1094634,11952,1132
1094635,4778,880
1094636,4778,880
1094637,4778,880
1094638,4778,880
1094639,4778,880
1094640,4778,880
1094641,4778,880
1094642,4778,880
1094643,11952,1132
1094644,11952,1132
1094645,11952,1132
1094646,11952,1132
1094647,11952,1132
1094648,4778,880
1094649,4778,880
1094650,4778,880
1094651,4778,880
1094652,4778,880
1094653,4778,880
1094654,4778,880
1094655,4778,880
1094656,4778,880
1094657,4778,880
1094658,4778,880
1094659,4778,880
1094897,12211,1088
1094909,12211,1088
1094910,12211,1088
1094911,12211,1088
1094912,12211,1088
1094913,12211,1088
1094914,12211,1088
1094915,12211,1088
1094916,12211,1088
1094917,12211,1088
1094918,12211,1088
1094919,12211,1088
1094920,12211,1088
1094921,12211,1088
1094922,12211,1088
1094923,12211,1088
1094924,12211,1088
1094925,12211,1088
1094926,12211,1088
1094927,9691,1258
1094928,12211,1088
1094929,12211,1088
1094930,12211,1088
1094931,12211,1088
1094932,12211,1088
1094933,12211,1088
1094934,12211,1088
1094935,12211,1088
1094936,12211,1088
1094937,12211,1088
1094938,12211,1088
1094939,12211,1088
1094940,12211,1088
1094941,12211,1088
1094942,4778,880
1094944,12211,1088
1094945,74805,1148
1094946,74805,1148
1094947,74805,1148
1094948,74805,1148
1094949,74805,1148
1094950,74805,1148
1094951,74805,1148
1094952,74805,1148
1094953,74805,1148
1094954,74805,1148
1094955,74805,1148
1094956,74805,1148
1094957,74805,1148
1094958,74805,1148
1094959,74805,1148
1094960,74805,1148
1094968,166431,1662
1094969,166431,1662
1094970,166431,1662
1094971,166431,1662
1094972,166431,1662
1094973,166431,1662
1094974,166431,1662
1094975,166431,1662
1094976,166431,1662
1094977,166431,1662
1094978,166431,1662
1094979,166431,1662
1094980,166431,1662
1094981,166431,1662
1094982,166431,1662
1094983,166431,1662
1094984,166431,1662
1094985,166431,1662
1094986,166431,1662
1094987,166431,1662
1094988,166431,1662
1094989,166431,1662
1094990,166431,1662
1094991,166431,1662
1094992,166431,1662
1094993,166431,1662
1094994,166431,1662
1094995,166431,1662
1094996,166431,1662
1094997,166431,1662
1094998,166431,1662
1094999,166431,1662
1095000,166431,1662
1095001,166431,1662
1095002,166431,1662
1095003,166431,1662
1095004,166431,1662
1095005,166431,1662
1095006,166431,1662
1095007,166431,1662
1095008,166431,1662
1095009,166431,1662
1095010,166431,1662
1095011,166431,1662
1095012,166431,1662
1095013,166431,1662
1095014,166431,1662
1095015,166431,1662
1095016,166431,1662
1095017,166431,1662
1095018,166431,1662
1095019,166431,1662
1095020,166431,1662
1095021,166431,1662
1095022,166431,1662
1095023,166431,1662
1095024,166431,1662
1095025,166431,1662
1095026,166431,1662
1095027,166431,1662
1095028,45069,499
1095029,45069,499
1095030,45069,499
1095031,45069,499
1095032,45069,499
1095033,45069,499
1095034,45069,499
1095035,45069,499
1095036,45069,499
1095037,45069,499
1095038,45069,499
1095039,45069,499
1095040,45069,499
1095041,45069,499
1095042,45069,499
1095043,45069,499
1095044,45069,499
1095045,45069,499
1095046,45069,499
1095047,45069,499
1095048,45069,499
1095049,45069,499
1095050,45069,499
1095051,45069,499
1095052,45069,499
1095053,45069,499
1095054,45069,499
1095055,45069,499
1095056,45069,499
1095057,45069,499
1095058,45069,499
1095059,45069,499
1095064,45069,499
1095065,45069,499
1095066,45069,499
1095073,45069,499
1095074,45069,499
1095075,45069,499
1095076,45069,499
1095077,45069,499
1095078,74805,1148
1095079,74805,1148
1095080,74805,1148
1095081,74805,1148
1095082,45069,499
1095083,74805,1148
1095084,74805,1148
1095086,17536,1268
1095087,17536,1268
1095088,17536,1268
1095089,17536,1268
1095090,17536,1268
1095091,17536,1268
1095092,17536,1268
1095093,17536,1268
1095094,17536,1268
1095095,17536,1268
1095096,17536,1268
1095097,17536,1268
1095098,17536,1268
1095099,17536,1268
1095100,17536,1268
1095101,17536,1268
1095102,17536,1268
1095103,17536,1268
1095104,17536,1268
1095105,17536,1268
1095106,17536,1268
1095107,17536,1268
1095108,17536,1268
1095109,17536,1268
1095110,17536,1268
1095111,17536,1268
1095112,9691,1258
1095113,9691,1258
1095114,9691,1258
1095115,17536,1268
1095116,9691,1258
1095117,9691,1258
1095118,9691,1258
1095119,9691,1258
1095120,9691,1258
1095121,9691,1258
1095122,9691,1258
1095123,9691,1258
1095124,9691,1258
1095125,9691,1258
1095126,9691,1258
1095127,9691,1258
1095128,9691,1258
1095129,9691,1258
1095130,9691,1258
1095131,9691,1258
1095132,9691,1258
1095133,9691,1258
1095134,9691,1258
1095135,9691,1258
1095136,9691,1258
1095137,9691,1258
1095138,9691,1258
1095139,9691,1258
1095140,9691,1258
1095141,9691,1258
1095142,9691,1258
1095143,9691,1258
1095144,9691,1258
1095145,9691,1258
1095146,9691,1258
1095147,9691,1258
1095148,9691,1258
1095149,9691,1258
1095150,9691,1258
1095151,9691,1258
1095152,9691,1258
1095153,9691,1258
1095154,9691,1258
1095155,17536,1268
1095156,17536,1268
1095157,17536,1268
1095158,17536,1268
1095159,9691,1258
1095160,9691,1258
1095161,9691,1258
1095162,9691,1258
1095163,9691,1258
1095164,9691,1258
1095211,17536,1268
1095212,17536,1268
1095213,17536,1268
1095214,21233,1234
1095215,21233,1234
1095216,17536,1268
1095217,21233,1234
1095218,21233,1234
1095219,21233,1234
1095220,21233,1234
1095221,21233,1234
1095222,21233,1234
1095223,21233,1234
1095224,21233,1234
1095225,21233,1234
1095234,21233,1234
1095236,21233,1234
1095237,21233,1234
1095238,21233,1234
1095239,21233,1234
1095240,54090,1782
1095242,54090,1782
1095243,21233,1234
1095244,21233,1234
1095245,21233,1234
1095246,21233,1234
1095247,21233,1234
1095253,54090,1782
1095254,54090,1782
1095255,54090,1782
1095256,54090,1782
1095257,54090,1782
1095258,54090,1782
1095259,54090,1782
1095260,54090,1782
1095261,54090,1782
1095262,54090,1782
1095263,54090,1782
1095264,54090,1782
1095265,54090,1782
1095266,54090,1782
1095267,54090,1782
1095268,54090,1782
1095269,54090,1782
1095270,54090,1782
1095271,54090,1782
1095272,54090,1782
1095273,54090,1782
1095274,54090,1782
1095275,54090,1782
1095276,54090,1782
1095277,54090,1782
1095278,54090,1782
1095279,54090,1782
1095280,54090,1782
1095281,54090,1782
1095282,54090,1782
1095283,54090,1782
1095284,54090,1782
1095285,54090,1782
1095286,54090,1782
1095287,54090,1782
1095288,54090,1782
1095289,54090,1782
1095290,54090,1782
1095291,54090,1782
1095292,54090,1782
1095293,106864,2632
1095294,54090,1782
1095295,106864,2632
1095296,106864,2632
1095297,106864,2632
1095298,54090,1782
1095299,54090,1782
1095300,54090,1782
1095301,54090,1782
1095302,54090,1782
1095303,54090,1782
1095304,54090,1782
1095305,54090,1782
1095306,54090,1782
1095307,54090,1782
1095308,54090,1782
1095309,106864,2632
1095310,106864,2632
1095311,106864,2632
1095312,106864,2632
1095313,106864,2632
1095314,106864,2632
1095315,106864,2632
1095316,106864,2632
1095317,106864,2632
1095318,106864,2632
1095319,106864,2632
1095320,106864,2632
1095321,106864,2632
1095322,106864,2632
1095323,106864,2632
1095324,106864,2632
1095325,106864,2632
1095326,106864,2632
1095327,106864,2632
1095328,106864,2632
1095329,106864,2632
1095330,106864,2632
1095331,106864,2632
1095332,106864,2632
1095333,106864,2632
1095334,106864,2632
1095335,106864,2632
1095336,106864,2632
1095337,106864,2632
1095338,106864,2632
1095339,106864,2632
1095340,106864,2632
1095341,106864,2632
1095342,106864,2632
1095343,106864,2632
1095344,106864,2632
1095345,106864,2632
1095346,106864,2632
1095347,106864,2632
1095348,106864,2632
1095349,106864,2632
1095350,106864,2632
1095351,106864,2632
1095352,106864,2632
1095353,106864,2632
1095354,106864,2632
1095355,106864,2632
1095356,106864,2632
1095357,106864,2632
1095358,106864,2632
1095359,106864,2632
1095360,106864,2632
1095361,106864,2632
1095362,106864,2632
1095363,106864,2632
1095364,106864,2632
1095365,106864,2632
1095366,106864,2632
1095367,106864,2632
1095368,106864,2632
1095369,106864,2632
1095370,106864,2632
1095371,106864,2632
1095372,106864,2632
1095373,106864,2632
1095374,106864,2632
1095375,106864,2632
1095376,106864,2632
1095377,106864,2632
1095422,106864,2632
1095423,106864,2632
1095424,106864,2632
1095425,106864,2632
1095427,106864,2632
1095428,106864,2632
1095429,106864,2632
1095430,106864,2632
1095431,106864,2632
1095432,106864,2632
1095433,106864,2632
1095434,106864,2632
1095435,106864,2632
1095436,106864,2632
1095437,106864,2632
1095438,106864,2632
1095439,106864,2632
1095440,106864,2632
1095441,63773,384
1095442,106864,2632
1095443,106864,2632
1095444,89081,960
1095445,106864,2632
1095446,106864,2632
1095447,63773,384
1095448,63773,384
1095449,63773,384
1095450,63773,384
1095451,63773,384
1095452,63773,384
1095453,63773,384
1095454,63773,384
1095455,63773,384
1095456,63773,384
1095457,63773,384
1095458,63773,384
1095459,63773,384
1095460,63773,384
1095461,63773,384
1095462,63773,384
1095463,63773,384
1095464,63773,384
1095465,63773,384
1095466,63773,384
1095467,63773,384
1095468,63773,384
1095469,63773,384
1095470,63773,384
1095471,63773,384
1095472,63773,384
1095473,63773,384
1095475,63773,384
1095476,106864,2632
1095477,106864,2632
1095478,106864,2632
1095479,106864,2632
1095480,106864,2632
1095481,106864,2632
1095482,63773,384
1095483,54090,1782
1095503,74805,1148
1095504,74805,1148
1095505,17536,1268
1095506,17536,1268
1095508,17536,1268
1095509,17536,1268
1095510,17536,1268
1095511,17536,1268
1095512,17536,1268
1095513,17536,1268
1095514,17536,1268
1095515,17536,1268
1095516,17536,1268
1095517,17536,1268
1095518,17536,1268
1095519,17536,1268
1095527,74805,1148
1095646,58448,310
1095647,58448,310
1095648,58448,310
1095649,58448,310
1095650,58448,310
1095651,58448,310
1095652,58448,310
1095653,58448,310
1095746,116484,722
1095747,116484,722
1095748,116484,722
1095749,116484,722
1095750,116484,722
1095751,116484,722
1095752,116484,722
1095753,116484,722
1095754,116484,722
1095755,116484,722
1095756,116484,722
1095757,116484,722
1095758,116484,722
1095759,116484,722
1095760,116484,722
1095761,116484,722
1095762,116484,722
1095763,116484,722
1095764,116484,722
1095765,116484,722
1095766,116484,722
1095767,116484,722
1095768,116484,722
1095769,116484,722
1095770,116484,722
1095771,116484,722
1095772,116484,722
1095773,116484,722
1095774,116484,722
1095775,116484,722
1095776,116484,722
1095777,43973,1518
1095778,43973,1518
1095779,43973,1518
1095780,43973,1518
1095781,116484,722
1095782,116484,722
1095783,116484,722
1095784,116484,722
1095785,116484,722
1095786,11952,1132
1095787,11952,1132
1095788,11952,1132
1095789,43973,1518
1095790,43973,1518
1095791,43973,1518
1095792,43973,1518
1095793,43973,1518
1095794,43973,1518
1095795,43973,1518
1095796,43973,1518
1095797,43973,1518
1095798,43973,1518
1095799,43973,1518
1095800,43973,1518
1095801,43973,1518
1095802,43973,1518
1095803,43973,1518
1095804,43973,1518
1095805,43973,1518
1095806,43973,1518
1095807,43973,1518
1095808,43973,1518
1095809,43973,1518
1095810,43973,1518
1095811,43973,1518
1095812,43973,1518
1095813,43973,1518
1095814,43973,1518
1095815,43973,1518
1095816,19946,351
1095817,19946,351
1095818,19946,351
1095819,43973,1518
1095820,43973,1518
1095821,43973,1518
1095822,43973,1518
1095823,58448,310
1095824,58448,310
1095825,58448,310
1095826,58448,310
1095827,58448,310
1095829,58448,310
1095830,166431,1662
1095832,166431,1662
1095833,166431,1662
1095834,166431,1662
1095835,166431,1662
1095836,166431,1662
1095837,166431,1662
1095838,166431,1662
1095839,166431,1662
1095840,166431,1662
1095841,166431,1662
1095842,166431,1662
1095843,166431,1662
1095844,166431,1662
1095845,166431,1662
1095846,166431,1662
1095847,166431,1662
1095848,166431,1662
1095849,166431,1662
1095850,166431,1662
1095851,166431,1662
1095852,166431,1662
1095853,11952,1132
1095854,116484,722
1095855,43973,1518
1095867,76946,1086
1096004,226983,1162
1096005,226983,1162
1096006,226983,1162
1096007,226983,1162
1096008,226983,1162
1096009,226983,1162
1096010,226983,1162
1096011,226983,1162
1096012,226983,1162
1096013,226983,1162
1096014,226983,1162
1096015,226983,1162
1096016,226983,1162
1096017,226983,1162
1096031,226983,1162
1096032,226983,1162
1096033,226983,1162
1096034,226983,1162
1096035,226983,1162
1096036,226983,1162
1096037,226983,1162
1096039,226983,1162
1096040,226983,1162
1096045,226983,1162
1096065,226983,1162
1096066,226983,1162
1096067,226983,1162
1096068,226983,1162
1096087,226983,1162
1096092,76946,1086
1096095,76946,1086
1096119,109992,443
1096120,109992,443
1096230,59354,389
1096231,59354,389
1096232,59354,389
1096233,59354,389
1096234,59354,389
1096242,95690,421
1096243,95690,421
1096244,59354,389
1096245,59354,389
1096246,59354,389
1096247,59354,389
1096248,95690,421
1096249,95690,421
1096257,59354,389
1096258,59354,389
1096260,24527,113
1096261,24527,113
1096270,109992,443
1096271,109992,443
1096272,109992,443
1096273,109992,443
1096274,109992,443
1096275,109992,443
1096276,109992,443
1096277,109992,443
1096278,109992,443
1096280,109992,443
1096282,89081,960
1096283,89081,960
1096284,89081,960
1096285,89081,960
1096286,89081,960
1096287,89081,960
1096288,89081,960
1096289,89081,960
1096290,89081,960
1096291,89081,960
1096292,89081,960
1096293,89081,960
1096295,89081,960
1096296,89081,960
1096297,89081,960
1096298,89081,960
1096299,89081,960
1096300,89081,960
1096301,89081,960
1096302,89081,960
1096303,89081,960
1096304,89081,960
1096305,89081,960
1096306,226983,1162
1096307,89081,960
1096308,226983,1162
1096309,89081,960
1096310,89081,960
1096311,89081,960
1096312,109992,443
1096313,109992,443
1096314,109992,443
1096315,109992,443
1096316,109992,443
1096317,109992,443
1096318,109992,443
1096319,109992,443
1096321,89081,960
1096322,89081,960
1096323,89081,960
1096324,89081,960
1096325,89081,960
1096326,89081,960
1096327,89081,960
1096328,89081,960
1096329,89081,960
1096330,89081,960
1096331,89081,960
1096332,89081,960
1096333,89081,960
1096334,89081,960
1096335,89081,960
1096336,89081,960
1096337,89081,960
1096338,89081,960
1096339,89081,960
1096341,89081,960
1096342,89081,960
1096343,89081,960
1096344,89081,960
1096353,89081,960
1096410,106864,2632
1096411,106864,2632
1096412,106864,2632
1096414,106864,2632
1096415,106864,2632
1096416,106864,2632
1096417,106864,2632
1096418,106864,2632
1096419,106864,2632
1096420,106864,2632
1096421,106864,2632
1096422,106864,2632
1096423,106864,2632
1096424,106864,2632
1096425,106864,2632
1096426,106864,2632
1096427,106864,2632
1096428,106864,2632
1096429,106864,2632
1096430,106864,2632
1096431,106864,2632
1096432,106864,2632
1096433,106864,2632
1096434,106864,2632
1096435,106864,2632
1096436,106864,2632
1096437,106864,2632
1096438,106864,2632
1096439,106864,2632
1096440,106864,2632
1096441,106864,2632
1096442,106864,2632
1096443,106864,2632
1096444,106864,2632
1096445,106864,2632
1096446,106864,2632
1096447,106864,2632
1096448,106864,2632
1096449,106864,2632
1096450,106864,2632
1096451,106864,2632
1096452,106864,2632
1096453,106864,2632
1096454,106864,2632
1096455,106864,2632
1096456,106864,2632
1096457,106864,2632
1096459,74805,1148
1096510,106864,2632
1096511,106864,2632
1096512,106864,2632
1096513,106864,2632
1096514,106864,2632
1096515,106864,2632
1096516,106864,2632
1096517,106864,2632
1096518,106864,2632
1096519,106864,2632
1096520,106864,2632
1096521,106864,2632
1096522,17536,1268
1096523,17536,1268
1096524,17536,1268
1096525,17536,1268
1096526,17536,1268
1096527,17536,1268
1096528,17536,1268
1096548,95690,421
1096549,95690,421
1096564,166431,1662
1096565,166431,1662
1096566,58448,310
1096568,58448,310
1096569,58448,310
1096570,58448,310
1096571,58448,310
1096572,58448,310
1096573,58448,310
1096574,58448,310
1096753,54090,1782
1096755,71137,1944
1096833,43973,1518
1096834,43973,1518
1096835,54090,1782
1096836,54090,1782
1096837,106864,2632
1096838,106864,2632
1096840,59354,389
1096841,59354,389
1096842,76946,1086
1096843,76946,1086
1096858,106864,2632
1096859,106864,2632
1096876,95690,421
1096877,95690,421
1096886,12211,1088
1096887,11952,1132
1096888,12211,1088
1096894,71137,1944
1096895,71137,1944
1096896,3759,619
1096897,3759,619
1096901,9691,1258
1096904,89081,960
1096905,89081,960
1096913,24527,113
1096914,24527,113
1096915,106864,2632
1096928,74805,1148
1096929,74805,1148
1096930,59354,389
1096931,59354,389
1096932,19946,351
1096933,19946,351
1096934,12211,1088
1096936,9691,1258
1096937,9691,1258
1096938,9691,1258
1096939,9691,1258
1096940,9691,1258
1096941,9691,1258
1096942,17536,1268
1096943,17536,1268
1096944,17536,1268
1096945,17536,1268
1096946,21233,1234
1096947,21233,1234
1096948,54090,1782
1096949,54090,1782
1096950,63773,384
1096951,54090,1782
1096952,54090,1782
1096953,106864,2632
1096973,21233,1234
1096974,21233,1234
1096979,116484,722
1096988,21233,1234
1096989,21233,1234
1096990,226983,1162
1096991,226983,1162
1096992,71137,1944
1096993,71137,1944
1096994,71137,1944
1096995,71137,1944
1097013,106864,2632
1097022,76946,1086
1097023,76946,1086
1097024,76946,1086
1097025,76946,1086
1097037,166431,1662
1097038,166431,1662
1097070,116484,722
1097110,45069,499
1097117,58448,310
1097118,58448,310
1097122,59354,389
1097125,226983,1162
1097126,226983,1162
1097127,226983,1162
1097128,226983,1162
1097129,226983,1162
1097136,106864,2632
1097137,106864,2632
1097138,116484,722
1097151,19946,351
1097152,19946,351
1097173,54090,1782
1097188,109992,443
1097197,109992,443
1097198,109992,443
1097210,71137,1944
1097211,71137,1944
1097235,21233,1234
1097259,19946,351
1097502,19946,351
1097503,19946,351
1097504,19946,351
1097505,4778,880
1097506,4778,880
1097507,54090,1782
1097508,106864,2632
1097509,106864,2632
1097510,106864,2632
1097511,106864,2632
1097520,74805,1148
1097522,109992,443
1097529,116484,722
1097530,116484,722
1097533,71137,1944
1097534,71137,1944
1097538,109992,443
1097539,109992,443
1097548,54090,1782
1097549,54090,1782
1097550,54090,1782
1097551,54090,1782
1097559,21233,1234
1097560,21233,1234
1097561,21233,1234
1097562,21233,1234
1097563,21233,1234
1097564,21233,1234
1097565,21233,1234
1097566,21233,1234
1097567,21233,1234
1097568,21233,1234
1097569,21233,1234
1097570,21233,1234
1097571,21233,1234
1097572,21233,1234
1097573,21233,1234
1097574,21233,1234
1097642,76946,1086
1097643,71137,1944
1097644,71137,1944
1097649,11952,1132
1097650,11952,1132
1097651,11952,1132
1097652,11952,1132
1097653,11952,1132
1097654,11952,1132
1097655,11952,1132
1097656,11952,1132
1097657,11952,1132
1097658,11952,1132
1097659,11952,1132
1097660,11952,1132
1097661,12211,1088
1097662,12211,1088
1097663,12211,1088
1097664,12211,1088
1097665,12211,1088
1097666,12211,1088
1097667,12211,1088
1097668,12211,1088
1097669,12211,1088
1097670,12211,1088
1097671,12211,1088
1097672,12211,1088
1097673,12211,1088
1097674,9691,1258
1097675,74805,1148
1097676,74805,1148
1097677,74805,1148
1097741,76946,1086
1097742,76946,1086
1097756,106864,2632
1097757,106864,2632
1097758,106864,2632
1097759,106864,2632
1097760,106864,2632
1097761,106864,2632
1097762,106864,2632
1097763,106864,2632
1097774,12211,1088
1097775,12211,1088
1097776,12211,1088
1097777,12211,1088
1097778,12211,1088
1097779,12211,1088
1097780,12211,1088
1097781,12211,1088
1097782,12211,1088
1097783,12211,1088
1097784,12211,1088
1097785,12211,1088
1097786,116484,722
1097787,166431,1662
1097811,109992,443
1097830,71137,1944
1097831,71137,1944
1098071,19946,351
1098072,19946,351
1098073,19946,351
1098074,19946,351
1098075,21233,1234
1098076,21233,1234
1098077,54090,1782
1098078,54090,1782
1098079,54090,1782
1098080,54090,1782
1098094,74805,1148
1098095,74805,1148
1098096,109992,443
1098097,109992,443
1098098,109992,443
1098099,109992,443
1098114,71137,1944
1098115,71137,1944
1098116,71137,1944
1098117,71137,1944
1098138,4778,880
1098139,4778,880
1098150,106864,2632
1098151,106864,2632
1098152,106864,2632
1098153,106864,2632
1098190,116484,722
1098193,63773,384
1098194,63773,384
1098195,63773,384
1098196,63773,384
1098197,63773,384
1098198,63773,384
1098215,116484,722
1098216,116484,722
1098226,95690,421
1098227,95690,421
1098235,3759,619
1098236,3759,619
1098237,106864,2632
1098238,106864,2632
1098239,106864,2632
1098240,106864,2632
1098241,106864,2632
1098242,106864,2632
1098243,106864,2632
1098244,106864,2632
1098256,116484,722
1098257,116484,722
1098258,116484,722
1098259,116484,722
1098266,95690,421
1098267,95690,421
1098268,95690,421
1098269,95690,421
1098278,3759,619
1098279,3759,619
1098292,116484,722
1098293,116484,722
1098294,116484,722
1098295,43973,1518
1098331,106864,2632
1098332,106864,2632
1098341,89081,960
1098342,89081,960
1098344,106864,2632
1098345,106864,2632
1098346,106864,2632
1098347,95690,421
1098348,95690,421
1098349,95690,421
1098350,95690,421
1098352,59354,389
1098359,109992,443
1098372,71137,1944
1098373,71137,1944
1098395,54090,1782
1098396,54090,1782
1098423,63773,384
1098424,63773,384
1098425,63773,384
1098426,63773,384
1098427,106864,2632
1098428,106864,2632
1098463,74805,1148
1098464,74805,1148
1098466,166431,1662
1098467,166431,1662
1098468,166431,1662
1098469,166431,1662
1098470,74805,1148
1098471,74805,1148
1098472,17536,1268
1098473,17536,1268
1098474,17536,1268
1098475,9691,1258
1098476,9691,1258
1098477,9691,1258
1098485,4778,880
1098486,4778,880
1098487,4778,880
1098488,4778,880
1098614,76946,1086
1098615,76946,1086
1098617,43973,1518
1098731,54090,1782
1098732,54090,1782
1098733,54090,1782
1098734,54090,1782
1098735,106864,2632
1098736,106864,2632
1098753,226983,1162
1098754,226983,1162
1098755,226983,1162
1098756,226983,1162
1098757,166431,1662
1098779,54090,1782
1098780,54090,1782
1098781,54090,1782
1098782,54090,1782
1098783,54090,1782
1098784,54090,1782
1098785,54090,1782
1098786,54090,1782
1098787,21233,1234
1098788,21233,1234
1098789,21233,1234
1098790,21233,1234
1098791,21233,1234
1099134,21233,1234
1099135,21233,1234
1099174,21233,1234
1099175,21233,1234
1099176,21233,1234
1099177,21233,1234
1099178,21233,1234
1099179,21233,1234
1099180,21233,1234
1099181,21233,1234
1099182,21233,1234
1099183,21233,1234
1099184,21233,1234
1099185,21233,1234
1099186,21233,1234
1099187,21233,1234
1099188,21233,1234
1099189,21233,1234
1099190,21233,1234
1099191,21233,1234
1099871,76946,1086
1099872,76946,1086
1099873,76946,1086
1099874,76946,1086
1099875,76946,1086
1099876,76946,1086
1099877,76946,1086
1099878,76946,1086
