LinkID,통과시간,연장
1041588,0.0005457749572882955,0.045
1041589,0.0006968324902895805,0.016
1041590,0.010621708870005239,0.311
1041591,0.007194071533162543,0.445
1041592,0.029814237946794806,1.099
1041593,0.03428081775604313,1.099
1041594,0.029535533348181812,0.769
1041595,0.03083222746073063,1.139
1041596,0.058029153525670604,1.139
1041597,0.028358342548691597,1.5719999999999998
1041598,0.010256495959800858,0.423
1041599,0.017240892377379,0.399
1041600,0.023635457625965767,0.399
1041601,0.017332648546358947,0.647
1041602,0.02090727111743125,0.647
1041603,0.033736849143696644,0.938
1041604,0.05068321169957485,0.938
1041605,0.0020489681929704204,0.116
1041606,0.005590312413156957,0.116
1041607,0.001250233760073004,0.052000000000000005
1041608,0.006099339157008648,0.127
1041609,0.0022645350663563595,0.127
1041610,0.0037987871940679736,0.158
1041611,0.007231777545436349,0.383
1041612,0.0022852989235340477,0.092
1041613,0.0015558030909165357,0.092
1041614,0.006542624252329416,0.285
1041615,0.004473292769697733,0.285
1041616,0.0032969142723785205,0.195
1041617,0.005146568385855492,0.195
1041618,0.011359027298159505,0.384
1041619,0.011874298624875611,0.384
1041620,0.005788017334872696,0.24
1041621,0.08749708499177017,1.939
1041622,0.0786474846006429,1.939
1041623,0.0025286793741292305,0.085
1041624,0.002369436531415128,0.127
1041625,0.001860029677681392,0.127
1041626,0.007208584878894952,0.514
1041627,0.00784464757295974,0.514
1041628,0.002879598764442411,0.229
1041629,0.0031592801762064015,0.28300000000000003
1041630,0.003749074724567411,0.302
1041631,0.0014047881836813853,0.075
1041632,0.011108009375678952,0.5760000000000001
1041633,0.035759278487271916,1.852
1041634,0.004854556529047009,0.343
1041635,0.012178238515055395,0.445
1041636,0.014479169175189547,0.445
1041637,0.013478828242084365,0.528
1041638,0.00993980954387074,0.528
1041639,0.014975008699491501,0.44
1041640,0.006162673729302166,0.26
1041641,0.00958376138341537,0.409
1041642,0.006605466273304148,0.21600000000000005
1041643,0.010631528742787642,0.21600000000000005
1041644,0.0050814221171872065,0.238
1041645,0.0008171602930237827,0.046
1041646,0.0022090314364802154,0.046
1041647,0.0030863510496950946,0.125
1041648,0.003163240949921392,0.245
1041649,0.0058754989783752,0.262
1041650,0.007939443889704379,0.474
1041651,0.0038145751803692392,0.235
1041652,0.0028567641316008274,0.153
1041653,0.0048007198834610024,0.31
1041654,0.005858109868402878,0.35200000000000004
1041655,0.003413645436519959,0.263
1041656,0.002252646613886677,0.06
1041657,0.037674876061864856,1.537
1041658,0.002394427668227907,0.135
1041659,0.029023867676312577,1.138
1041660,0.014325506712390534,0.535
1041661,0.019757634650500015,1.778
1041662,0.007513809577869407,0.494
1041663,0.06284208720175631,1.6780000000000002
1041664,0.004094207611505012,0.266
1041665,0.00399893913117081,0.266
1041666,0.004372361379039534,0.257
1041667,0.021397970932895978,1.6269999999999998
1041668,0.021411895382126574,1.6269999999999998
1041669,0.0020445517424582155,0.166
1041670,0.001958296093827646,0.166
1041671,0.00246848473746795,0.177
1041672,0.0025430155326707166,0.177
1041673,0.020184653041654236,0.298
1041674,0.004596394846248642,0.298
1041675,0.0076728207356353125,0.308
1041676,0.0036612127637421273,0.204
1041677,0.008407876494643727,0.353
1041678,0.032120701832375524,0.487
1041679,0.009142179899964065,0.487
1041680,0.005918914201768989,0.199
1041681,0.0017380761646904911,0.141
1041682,0.0019323989172823361,0.141
1041683,0.0007396266065107136,0.053
1041684,0.0007693518983193536,0.053
1041685,0.00040652247628790027,0.017
1041686,0.00032246120959397625,0.017
1041687,0.001068714846557373,0.056
1041688,0.000998525785851509,0.056
1041689,0.005754146657070366,0.184
1041690,0.001862187258170714,0.136
1041691,0.0018075736278874003,0.136
1041692,0.00124810101520768,0.066
1041693,0.001156339779280817,0.066
1041694,0.00321611026919974,0.188
1041695,0.0014691589182866402,0.102
1041696,0.001473942423211804,0.102
1041697,0.001308127133051043,0.066
1041698,0.0011468535536179022,0.066
1041699,0.005697850048651676,0.218
1041700,0.001518916848900676,0.108
1041701,0.0013630804301458697,0.108
1041702,0.0009392754859465725,0.053
1041703,0.001003187458028024,0.053
1041704,0.0016385385678732295,0.066
1041705,0.0052871366115137,0.29
1041706,0.012342814548563045,0.29
1041707,0.05925735102861829,1.5759999999999998
1041708,0.057708605369878645,1.5759999999999998
1041709,0.02293038087251581,1.073
1041710,0.03637385578776292,1.073
1041711,0.010696617615353466,0.509
1041712,0.013532405289390089,0.509
1041713,0.03157232506938565,1.321
1041714,0.006355027023903307,0.316
1041715,0.00796562380484114,0.316
1041716,0.002814938243108787,0.263
1041717,0.0042458054288597325,0.243
1041718,0.012561597517940122,0.831
1041719,0.03850048992571659,2.022
1041720,0.03972722165182004,2.022
1041721,0.006603757770794314,0.232
1041722,0.0012564730079984029,0.084
1041723,0.006737009333253905,0.389
1041724,0.0003366022706866492,0.019
1041725,0.001560040579294884,0.108
1041726,0.0014976268106273013,0.061
1041727,0.010425492103430262,0.319
1041728,0.009340892620965643,0.319
1041729,0.021420606354475284,1.817
1041730,0.01729980722627808,1.116
1041731,0.015545841243353276,1.3230000000000002
1041732,0.01638886326691446,1.3230000000000002
1041733,0.005702410894959327,0.475
1041734,0.0058195296326213715,0.475
1041735,0.015419790090994794,0.256
1041736,0.0008132979614874289,0.031
1041737,0.0006364419496403324,0.031
1041738,0.13043968745702433,4.738
1041739,0.0016887140178889163,0.12
1041740,0.008868756877513217,0.394
1041741,0.006524878823036732,0.197
1041742,0.024690507852153605,0.7140000000000001
1041743,0.02262058475666693,0.7140000000000001
1041744,0.014723587667180849,0.276
1041745,0.0339753431324105,0.831
1041746,0.02374504598949219,0.8759999999999999
1041747,0.02154855547356678,0.8759999999999999
1041748,0.028010128529481093,0.997
1041749,0.025780663914684004,0.997
1041750,0.006355477917541719,0.17
1041751,0.007212112532779152,0.17
1041752,0.012526897832530047,0.8540000000000001
1041753,0.0049506695704533464,0.317
1041754,0.0036853315101288875,0.172
1041755,0.0065151124248495566,0.42
1041756,inf,0.179
1041757,0.007749740818314768,0.5
1041758,0.002818792553916689,0.219
1041759,0.015506835652016066,0.75
1041760,0.003421758540514784,0.242
1041761,0.007872767928421216,0.172
1041762,0.0030108246093720594,0.114
1041763,0.005400021974926806,0.114
1041764,0.008095551521767469,0.483
1041765,0.014143409148996658,0.483
1041766,0.0075005459771161995,0.387
1041767,0.008374992092324115,0.387
1041768,0.00239162567284541,0.123
1041769,0.003492364074951461,0.123
1041770,0.00746001368618782,0.481
1041771,0.0024881671267408907,0.06
1041772,0.0023657995750754396,0.06
1041773,0.012737675540573257,0.954
1041774,0.004055982146917413,0.163
1041775,0.006401185940488023,0.365
1041776,0.008774793161049368,0.46
1041777,0.0008383847726063732,0.05
1041778,0.0008847127563951732,0.035
1041779,0.008343090867174718,0.424
1041780,0.0022556836563159023,0.077
1041781,0.0020043503006268687,0.07400000000000001
1041782,0.00480197282113001,0.07400000000000001
1041783,0.05186942417803433,2.245
1041784,0.045793161132097436,2.245
1041785,0.006391951712991133,0.4270000000000001
1041786,0.010040603298389874,0.649
1041787,0.002519142533326636,0.135
1041788,0.004382023315413647,0.238
1041789,0.005788774612827225,0.242
1041790,0.00416457655598053,0.242
1041791,0.01338367512913749,0.862
1041792,0.016335345767658032,0.48
1041793,0.0163388128189616,0.48
1041794,0.028396439817960396,0.7759999999999999
1041795,0.04364734112182083,0.7759999999999999
1041796,0.03332913263583394,0.926
1041797,0.034263007767482256,0.926
1041798,0.02634895446702751,0.423
1041799,0.018477347373368834,0.423
1041800,0.02685423313001703,0.8390000000000001
1041801,0.016498544664242207,0.8390000000000001
1041802,0.08430648070561815,3.139
1041803,0.05518275016003722,3.139
1041804,0.0008595504278640456,0.035
1041805,0.0008290785125558522,0.035
1041806,0.0006875321019049411,0.029
1041807,0.0006884320072952669,0.029
1041808,0.004779253057016656,0.269
1041809,0.010048137892505724,0.5870000000000001
1041810,0.0027864806799610385,0.13699999999999998
1041811,0.0004462221472683014,0.021
1041812,0.0006444810446616864,0.022
1041813,0.0015819080187150485,0.054000000000000006
1041814,0.0012911125498138146,0.077
1041815,0.03002554461051405,0.957
1041816,0.05053561889832828,1.166
1041817,0.03540885877965259,1.166
1041818,0.04742354018341482,1.7009999999999998
1041819,0.03663223466001144,1.7009999999999998
1041820,0.02632516498156945,0.649
1041821,0.012716047716039285,0.649
1041822,0.004186286245884196,0.159
1041823,0.00020549210051140854,0.011
1041824,0.001464770708299196,0.058
1041825,0.0014779338088715386,0.058
1041826,0.003638278790357735,0.16399999999999998
1041827,0.0034158222858835033,0.16399999999999998
1041828,0.0060725760975981705,0.189
1041829,0.029615884653574648,0.6890000000000001
1041830,0.03669970093044583,1.026
1041831,0.0033153562322435844,0.142
1041832,0.0031968637023852293,0.138
1041833,0.005018693188796664,0.196
1041834,0.0029416936571533834,0.157
1041835,0.002848404650237446,0.122
1041836,0.001748814747169418,0.099
1041837,0.0017386015964901322,0.066
1041838,0.007833503851808083,0.298
1041839,0.0016012984801770465,0.121
1041840,0.006136469789444882,0.234
1041841,0.002267918148142258,0.086
1041842,0.0038501866235903445,0.146
1041843,0.013597660698570734,0.5870000000000001
1041844,0.007138179258923528,0.189
1041845,0.0008481186510118745,0.03
1041846,0.0008296753014323072,0.03
1041847,0.005311831070007645,0.314
1041848,0.011872734485634463,0.338
1041849,0.011309127931717709,0.338
1041850,0.011032632040117663,0.379
1041851,0.016056557026486666,0.289
1041852,0.008517702338770066,0.335
1041853,0.009261219421224178,0.335
1041854,,0.6409999999999999
1041855,0.01341857936446416,0.6409999999999999
1041856,0.00023027203277551606,0.011
1041857,0.000218984372651955,0.011
1041858,0.01076783452158513,0.439
1041859,0.014389467061244627,0.366
1041860,0.008111790017197475,0.38
1041861,0.02353651748872406,0.949
1041862,0.022969218918467735,0.949
1041863,0.008318646254293079,0.172
1041864,0.010345677633819146,0.378
1041865,0.015186477809728472,0.366
1041866,0.005601153155862209,0.313
1041867,0.00608173851769816,0.521
1041868,0.006197916880482114,0.305
1041869,0.006408706265419612,0.322
1041870,0.00603136573263988,0.322
1041871,0.005755342466633002,0.119
1041872,0.004464537385147332,0.119
1041873,0.046662680572605295,4.227
1041874,0.07560304432342582,5.529
1041875,0.054767624939386986,4.225
1041876,0.003095595429392471,0.231
1041877,0.003596654434643652,0.158
1041878,0.01143016028226939,0.527
1041879,0.006650347258134349,0.526
1041880,0.011330427927407342,0.568
1041881,0.003002187754905023,0.278
1041882,0.0022597641014081796,0.126
1041883,0.06188057587595287,5.337999999999999
1041884,0.0043914644850747125,0.241
1041885,0.004699040515131736,0.218
1041886,0.0036047893019759865,0.321
1041887,0.005228265302784703,0.326
1041888,0.00596029830931937,0.446
1041889,0.025672536445992142,0.684
1041890,0.024808163828001883,0.684
1041891,0.023523578250601918,1.347
1041892,0.023918483187790343,1.347
1041893,0.032924389186390166,1.757
1041894,0.0499341394795246,1.757
1041895,0.022120535334375066,0.619
1041896,0.016992533132239432,0.619
1041897,0.006743755894748987,0.6890000000000001
1041898,0.010276799594304185,0.482
1041899,0.008606208913759184,0.194
1041900,0.015604755504930578,1.04
1041901,0.003782155139100488,0.386
1041902,0.02374561872993685,2.345
1041903,0.011912298526340528,0.833
1041904,0.0027100415981286935,0.131
1041905,0.007097904258770462,0.16
1041906,0.002593565006587516,0.059
1041907,0.002796564725263952,0.059
1041908,0.10269678914189617,10.024
1041909,0.015069554480864781,0.732
1041910,0.002124723468390581,0.099
1041911,0.018875756685731195,0.392
1041912,0.015760449155017706,0.392
1041913,0.013192604189836803,0.404
1041914,0.011423529070889437,0.404
1041915,0.011657259238536707,0.516
1041916,0.01470717354964304,0.758
1041917,0.015912399271473296,0.45
1041918,0.009452010840970118,0.45
1041919,0.017600946008017378,0.375
1041920,0.007836253314362253,0.375
1041921,0.010037767905709493,0.35
1041922,0.03105046382211215,1.737
1041923,0.03607615138775595,1.737
1041924,0.005546861323363449,0.261
1041925,0.04461829454436217,1.816
1041926,0.03220350037583766,0.991
1041927,0.025058778408439866,0.991
1041928,0.0012087063093139867,0.049
1041929,0.003833693160160987,0.18
1041930,0.003482524059194653,0.057
1041931,0.007996677266243556,0.5429999999999999
1041932,0.00620563219232147,0.385
1041933,0.0023589067388221268,0.111
1041934,0.007671247172783977,0.27
1041935,0.003655319801682726,0.15
1041936,0.0008973776343477789,0.05
1041937,,0.72
1041938,0.006814115235739358,0.314
1041939,0.0037944501060708643,0.201
1041940,0.004310433351272812,0.201
1041941,0.0014418595697837978,0.04
1041942,0.027362693836245726,1.362
1041943,0.006720306940634379,0.392
1041944,0.002737694684462283,0.123
1041945,0.0023913783493336623,0.123
1041946,0.0023223720930225736,0.097
1041947,0.0015220832491240081,0.07400000000000001
1041948,0.0015574267599851675,0.07400000000000001
1041949,0.0013892010867365692,0.061
1041950,0.0014318466258694859,0.061
1041951,0.026408303408242528,1.002
1041952,0.021727530134988196,1.002
1041953,0.010001274762477868,0.677
1041954,0.012226215477307144,0.677
1041955,0.006830422409424055,0.239
1041956,0.04340169437953185,4.047
1041957,0.0070040954148169205,0.62
1041958,0.013739501272658638,1.231
1041959,0.014744250978984151,1.3019999999999998
1041960,0.003938272428513161,0.165
1041961,0.0033379606905729682,0.299
1041962,0.01798047700837399,1.584
1041963,0.005337203333837225,0.29
1041964,0.018576197343955665,1.84
1041965,0.01540103451921438,1.391
1041966,0.003300090361598563,0.294
1041967,0.0066634368599709625,0.302
1041968,,0.196
1041969,0.008091531478101457,0.417
1041970,0.0007650281328706768,0.053
1041971,0.0010284200679601372,0.053
1041972,0.003247760941432119,0.225
1041973,0.000620932871221215,0.032
1041974,0.0004619255803558786,0.032
1041975,0.005504208246010825,0.29100000000000004
1041976,0.01058214370408899,0.7929999999999999
1041977,0.006362777523609482,0.513
1041978,0.019588875555360607,1.865
1041979,0.001080938324649075,0.069
1041980,0.0014527215225075669,0.069
1041981,0.004908105969789976,0.205
1041982,0.001267536357327086,0.054000000000000006
1041983,0.002076543644125121,0.087
1041984,0.000847758567752827,0.036000000000000004
1041985,0.0010736755699040173,0.054000000000000006
1041986,0.001168858020379077,0.054000000000000006
1041987,0.007963457569517534,0.35600000000000004
1041988,0.003387844340754778,0.298
1041989,0.0035432108284652285,0.312
1041990,0.028089299651658038,2.352
1041991,0.008063804275182553,0.322
1041992,0.011523626205893315,0.315
1041993,0.00817218137632607,0.614
1041994,0.0018703002179950405,0.133
1041995,0.0016954091028328175,0.133
1041996,0.003114179437222188,0.265
1041997,0.0031264804766470197,0.265
1041998,0.0025109884224518205,0.098
1041999,0.01679011782663607,1.415
1042000,0.018645737003063625,1.415
1042001,0.0018230830758703257,0.145
1042002,0.001582263992257236,0.145
1042003,0.00438183611698161,0.354
1042004,0.004226143277963009,0.354
1042005,0.0005781217087530348,0.053
1042006,0.000624908995084113,0.053
1042007,0.0029418730291257324,0.163
1042008,0.005378939787909035,0.393
1042009,0.012185344068848008,0.8959999999999999
1042010,0.0023117049930607547,0.053
1042011,0.008230801899222295,0.28800000000000003
1042012,0.0020270810953945933,0.067
1042013,0.006311471068040975,0.43
1042014,0.0021840392683377292,0.17600000000000002
1042015,0.009219578955295637,0.511
1042016,0.006334301068686826,0.511
1042017,0.0003057227869964289,0.026
1042018,0.000304640135773101,0.026
1042019,0.0053103364215192,0.44
1042020,0.0055799359622087045,0.44
1042021,0.003944915600142173,0.209
1042022,0.0004048812789952155,0.014
1042023,0.00026425271962674847,0.014
1042024,0.005874725336612636,0.162
1042025,0.005648699591056974,0.162
1042026,0.011757602732034132,0.342
1042027,0.0036335863602105023,0.14800000000000002
1042028,0.009555363790237418,0.524
1042029,0.005266031025197844,0.248
1042030,0.001152818002715998,0.093
1042031,0.0012103339481072382,0.093
1042032,0.0034133690590920224,0.255
1042033,0.007868000767954143,0.33
1042034,0.013669426203212508,0.33
1042035,0.005173853947377334,0.262
1042036,0.007116529302549088,0.262
1042037,0.011840252351489363,0.934
1042038,0.030438658715782448,2.151
1042039,0.009058712213192906,0.696
1042040,0.008627541181616499,0.696
1042041,0.0057862901443482655,0.308
1042042,0.007522381607054371,0.303
1042043,0.0002958418644806529,0.012
1042044,0.00420268493139102,0.209
1042045,0.0015652032952203792,0.092
1042046,0.006482449702860313,0.253
1042047,0.0017183210088832423,0.101
1042048,0.000648836806402709,0.018000000000000002
1042049,0.0015499990375175848,0.043
1042050,0.0003713445266327984,0.023
1042051,0.00025232542471216455,0.006999999999999999
1042052,0.0013697665912946078,0.038
1042053,0.0009769603948961885,0.027000000000000003
1042054,0.0009681581351138356,0.032
1042055,0.001225580634316228,0.034
1042056,0.005827442652029041,0.254
1042057,0.005249727417324744,0.23
1042058,0.023773830621531843,1.198
1042059,0.02126103380997392,1.198
1042060,0.0015729803125572636,0.04
1042061,0.00023402725431790266,0.021
1042062,0.0002544014475817487,0.021
1042063,0.001819500688320483,0.156
1042064,0.0017399406778515515,0.156
1042065,0.024298532753399618,0.877
1042066,0.018972713670236292,0.877
1042067,0.03291378334204674,1.943
1042068,0.0321157977484578,1.943
1042069,0.0016763259019171944,0.069
1042070,0.0016066742361105215,0.069
1042071,0.0069632747474620525,0.36
1042072,0.029732118999709872,0.589
1042073,0.08088268375299423,4.096
1042074,0.09552539616086803,4.096
1042075,0.1212200865456772,5.574
1042076,0.12493595168109874,5.574
1042077,0.012101861173706492,0.359
1042078,0.010359121859096366,0.359
1042079,0.027092815715130752,0.8
1042080,0.026017216625446902,0.8
1042081,0.008882434404120357,0.204
1042082,0.007115235009568571,0.204
1042083,0.0012722298211623787,0.035
1042084,0.00011910142008352288,0.005
1042085,0.001391512033741815,0.041
1042086,0.035282174531115755,0.8959999999999999
1042087,0.03283309633530669,0.8959999999999999
1042088,0.0008098754697626277,0.022
1042089,0.051756758127023614,1.5319999999999998
1042090,0.048038407483992185,1.5319999999999998
1042091,0.012742865541125276,0.792
1042092,0.017828263250913835,0.792
1042093,0.004194660569624395,0.171
1042094,0.0023465212922368487,0.08199999999999999
1042095,0.0020114746591181304,0.08199999999999999
1042096,0.0004787393871240668,0.021
1042097,0.0003920681752638297,0.021
1042098,0.024185102584495095,1.163
1042099,0.028272751215084622,1.163
1042100,0.03268700395589376,2.693
1042101,0.0334352943128504,2.693
1042102,0.0021438268291345272,0.194
1042103,0.0043346844254594525,0.238
1042104,0.0016311184592378099,0.057
1042105,0.0007916370284798851,0.052000000000000005
1042106,0.0010163199829519689,0.052000000000000005
1042107,0.0011448921852363436,0.038
1042108,0.001660401062001412,0.038
1042109,0.009154135860092574,0.6629999999999999
1042110,0.008967524965652438,0.6629999999999999
1042111,0.00808351396975334,0.688
1042112,0.00789096222632621,0.688
1042113,0.00685549139559839,0.364
1042114,0.004226896306502116,0.301
1042115,0.005041944934906727,0.38
1042116,0.0045718720708631646,0.38
1042117,0.0068287214819525285,0.298
1042118,0.001171197235033435,0.032
1042119,0.0016167142821499182,0.032
1042120,0.0004303742689406846,0.022
1042121,0.017691965392509022,0.519
1042122,0.017067631875193872,0.519
1042123,0.021987104056134826,0.388
1042124,0.01696575445774507,0.388
1042125,0.0142660233225574,0.331
1042126,0.023130246577622644,0.331
1042127,0.012749265354953094,0.539
1042128,0.014672809581067887,0.474
1042129,0.014259844111679583,0.736
1042130,0.010784965095524512,0.736
1042131,0.004959622997435679,0.217
1042132,0.005128659332743785,0.217
1042133,0.002229948879610643,0.152
1042134,0.002947481836911973,0.152
1042135,0.01231962357274588,0.929
1042136,0.004691822113200319,0.4270000000000001
1042137,0.0045891989804686005,0.4270000000000001
1042138,0.0055912123990269885,0.234
1042139,0.005808886382796289,0.227
1042140,0.02819127638851439,2.577
1042141,0.028708240803015497,2.577
1042142,0.0023317909692021905,0.073
1042143,0.0023533650990583076,0.073
1042144,0.005191476389645614,0.208
1042145,0.008349056239407925,0.174
1042146,0.015040180519923061,0.568
1042147,0.006338126629509498,0.568
1042148,0.005384081330645617,0.2
1042149,0.0036051035189558385,0.099
1042150,0.0029956851350766683,0.099
1042151,0.005909379174469846,0.245
1042152,0.0027460681362647824,0.13
1042153,0.003301443268095613,0.13
1042154,0.020559620115187083,0.733
1042155,0.0128287921932236,0.733
1042156,0.0017015477324782884,0.062
1042157,0.001305531414124994,0.062
1042158,0.014852482209165086,1.032
1042159,0.0016246352831617043,0.13
1042160,0.014354006727519856,1.114
1042161,0.0012883129156548235,0.08900000000000001
1042162,0.003089166607978133,0.07400000000000001
1042163,0.0013055540546753884,0.067
1042164,0.0035074586543517904,0.18
1042165,0.002676505457852872,0.083
1042166,0.0016989528580308708,0.087
1042167,0.007546284878354405,0.181
1042168,0.009440122004784543,0.389
1042169,0.009085612004010509,0.342
1042170,0.003932761381204621,0.138
1042171,0.003709285971542098,0.253
1042172,0.005039206833373873,0.162
1042173,0.0028133143415498456,0.162
1042174,0.004906841699159569,0.318
1042175,0.006523830260775992,0.318
1042176,0.0019352796373263124,0.132
1042177,0.0025586469236448714,0.132
1042178,,0.795
1042179,0.01953049241673284,1.031
1042180,0.018051270537462645,1.031
1042181,0.017671410806574743,0.826
1042182,0.0204638700565596,0.826
1042183,0.004104471596601366,0.135
1042184,0.0006541308450848874,0.03
1042185,0.001445072116737284,0.061
1042186,0.0007644177144865622,0.034
1042187,0.0007364108907130873,0.04
1042188,0.1816213003717553,9.295
1042189,0.18750011231554783,9.295
1042190,0.12340028137257394,6.117000000000001
1042191,0.12099559766893878,6.117000000000001
1042192,0.01968540529445801,0.8240000000000001
1042193,0.019171912753130398,0.8240000000000001
1042194,0.08758258218300369,5.192
1042195,0.08685602368041448,5.192
1042196,0.008356646729691358,0.425
1042197,0.008532849251517767,0.425
1042198,0.1857538932757033,8.234
1042199,0.1904168841602808,8.234
1042200,0.0006118948003974282,0.024
1042201,0.0005090998042134686,0.024
1042202,0.00040792986693161874,0.016
1042203,0.10669797523474034,2.792
1042204,0.06861142366484639,2.792
1042205,0.00046033456695170115,0.022
1042206,0.0005609035670309758,0.022
1042207,0.04331705274480127,1.699
1042208,0.036040023639945136,1.699
1042209,0.006057308195037903,0.31
1042210,0.01205051358081885,0.6559999999999999
1042211,0.0062063498999844445,0.32
1042212,0.0050107959640906825,0.515
1042213,0.06055601058502509,6.622000000000001
1042214,0.0032001334827241696,0.35
1042215,0.012380996711923681,0.605
1042216,0.007226202802358157,0.754
1042217,0.007270662410365425,0.405
1042218,0.06105031897922043,6.37
1042219,0.012956976930201687,0.662
1042220,0.004642098105000957,0.476
1042221,0.0019160830854610968,0.031
1042222,0.0009412222829873603,0.031
1042223,0.0010467440908486073,0.051
1042224,0.0010310167558878819,0.051
1042225,0.00933579529959696,0.5
1042226,0.013735520039308304,0.743
1042227,0.04201885411075994,1.933
1042228,0.06098111009921375,1.933
1042229,0.010135122291810534,0.35600000000000004
1042230,0.004848710859362847,0.25
1042231,0.008491403891431716,0.618
1042232,0.007956024195134477,0.618
1042233,0.0063799143823084275,0.265
1042234,0.003661732295743442,0.273
1042235,0.0006855819847719272,0.04
1042236,0.0011970818472270377,0.042
1042237,0.002593489542450931,0.042
1042238,0.0006420907804643035,0.03
1042239,0.0005388726926191152,0.039
1042240,0.0008252465761541404,0.048
1042241,0.005907235180271593,0.276
1042242,0.004732341798738139,0.244
1042243,0.014715130012865625,0.35600000000000004
1042244,0.18841865126724522,10.681
1042245,0.17591429367978126,10.681
1042246,0.01203795149122654,0.647
1042247,0.014751938109723873,0.647
1042248,0.02384560960154254,0.997
1042249,0.01865953631418433,0.997
1042250,0.10120815908360431,4.79
1042251,0.11117255471371429,4.79
1042252,0.01588501509155425,0.846
1042253,0.016108260083736507,0.846
1042254,0.012734778878439556,0.529
1042255,0.016673079549554277,0.529
1042256,0.003930427875010286,0.166
1042257,0.006080269354046249,0.166
1042258,0.007569109625919767,0.255
1042259,0.004530118711215025,0.255
1042260,0.04803488280968593,4.927
1042261,,0.037000000000000005
1042262,0.0010667950302524977,0.046
1042263,0.004271670920068324,0.248
1042264,0.0225633633141699,2.316
1042265,0.0004680878264462546,0.048
1042266,0.07000952881454778,2.537
1042267,0.07246988115494352,2.537
1042268,0.009329886279730509,0.643
1042269,0.011980277038380274,0.643
1042270,0.0022930404822470987,0.129
1042271,0.0010962209775348447,0.075
1042272,0.0010131529929589688,0.075
1042273,0.0036480146322471346,0.138
1042274,0.0025510361892886607,0.212
1042275,,0.026
1042276,0.0006586679752941928,0.026
1042277,0.0006792154306942111,0.027000000000000003
1042278,,0.027000000000000003
1042279,0.0019119551754531922,0.065
1042280,0.0020614542457276907,0.078
1042281,0.0012854256474927371,0.08800000000000001
1042282,0.0010957245370619936,0.08800000000000001
1042283,0.0008614559285904039,0.061
1042284,0.000759779883674484,0.061
1042285,0.003944872827058071,0.187
1042286,0.0032682060684794006,0.129
1042287,0.0035303815074887164,0.129
1042288,0.0029906387500397962,0.218
1042289,0.04002816954540622,1.695
1042290,0.05020464030896592,1.695
1042291,0.015491312527866972,1.122
1042292,0.004427478363043746,0.17600000000000002
1042293,0.0005584752893800816,0.02
1042294,0.00043304428368792607,0.032
1042295,0.28924370768870344,30.555
1042296,0.10020312022143421,3.175
1042297,0.07955829519212274,3.175
1042298,0.13958984227489513,7.959
1042299,0.11583882931748432,7.959
1042300,0.01730785338034241,0.313
1042301,0.011058647489526868,0.313
1042302,0.004898978737244783,0.099
1042303,0.004338251393078634,0.099
1042304,0.00295601030489661,0.07400000000000001
1042305,0.007657429447666104,0.27
1042306,0.003823236091121651,0.27
1042307,0.003564849785906512,0.248
1042308,0.0076186138012915555,0.248
1042309,0.0037631343569784646,0.135
1042310,0.02132466128143449,0.474
1042311,0.018595587986603122,0.474
1042312,0.0010333139739152502,0.037000000000000005
1042313,0.0012215398920519067,0.037000000000000005
1042314,0.0009722449389837196,0.038
1042315,0.0014015914502427075,0.038
1042316,0.0018448494805131178,0.047
1042317,0.0037374496904200353,0.047
1042318,0.0035370699185346115,0.154
1042319,0.004780369329184991,0.21
1042320,0.007537633486954038,0.21
1042321,0.004667003079725382,0.295
1042322,0.0035218325586688533,0.295
1042323,0.005944838280942399,0.181
1042324,0.003757339987780334,0.211
1042325,0.002641625730082278,0.211
1042326,0.003415818680762483,0.104
1042327,0.000616540856648821,0.043
1042328,0.0015515454615863701,0.043
1042329,0.0039195989240498955,0.18
1042330,0.0021784963772773554,0.18
1042331,0.004738423904544053,0.154
1042332,0.012799137447500244,0.094
1042333,0.003910741412287321,0.094
1042334,0.007840111940288509,0.115
1042335,0.005315159089823834,0.115
1042336,0.007689724831219485,0.207
1042337,0.006962809300124146,0.207
1042338,0.09885055124869169,9.732
1042339,0.006155815749121022,0.606
1042340,0.013233103553859041,0.71
1042341,0.004522254702946399,0.199
1042342,0.015194139094633545,0.852
1042343,0.10736284386061207,11.425999999999998
1042344,0.07354802437555759,4.681
1042345,0.06711096003981337,3.614
1042346,0.012882805753352836,0.5479999999999999
1042347,0.006323324441029034,0.185
1042348,0.003033272986809117,0.185
1042349,0.0036269480714340926,0.246
1042350,0.0060826357437420535,0.246
1042351,0.015564203037536136,0.765
1042352,0.01878216037549537,0.765
1042353,0.002457735203077811,0.111
1042354,0.0016378876505272872,0.111
1042355,0.0047972105826953335,0.269
1042356,0.02995030316358898,1.0759999999999998
1042357,0.02106296184579785,1.0759999999999998
1042358,0.005017067748913978,0.535
1042359,0.007412695967897539,0.44
1042360,0.005018659484900636,0.097
1042361,0.0012190873329623528,0.031
1042362,0.0008374205172690739,0.031
1042363,0.0005396098590257296,0.029
1042364,0.0010486140621235596,0.029
1042365,0.014279507021451109,0.238
1042366,0.012316511613841383,0.238
1042367,0.035514795637971386,0.986
1042368,0.032755803299692146,0.986
1042369,0.03020598536886416,0.7090000000000001
1042370,0.03332284887127042,0.7090000000000001
1042371,0.11787183875187857,6.425
1042372,0.004122021725095126,0.211
