start,end,총시간,총거리,유출인구,정류장수,평균버스,평균승용차,평균트럭,평균교통량,버스비율,승용차비율,트럭비율,1인가구수,면적당지하철,광역버스,출근급행,총광역급행,광역비율,급행비율,남경제,남비경제,여경제,여비경제,평균속도
1094419,1019879,0.196688102,9.025,106270.0408,1032,169,12234.5,2690,15093.5,0.011196873,0.810580714,0.178222414,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,45.88482937
1094419,1019857,0.232372864,9.636,106270.0408,1032,185.5,13469.5,2881.5,16536.5,0.01121761,0.814531491,0.1742509,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,41.4678368
1094419,1097207,0.162553908,7.989,106270.0408,1032,80,7694.5,1781.5,9556,0.008371704,0.805200921,0.186427375,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,49.1467729
1094422,1019681,0.407637451,15.403,106270.0408,1032,228.5,10565,2055,12848.5,0.017784177,0.822274974,0.159940849,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,37.78602766
1094422,1069513,0.117659666,5.161,106270.0408,1032,109,5898.5,1289,7296.5,0.014938669,0.808401288,0.176660042,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,43.86379951
1094422,1019905,0.271137645,9.215,106270.0408,1032,199.5,12293,2335.5,14828,0.013454276,0.829039655,0.15750607,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,33.98642782
1094423,1014897,0.287707408,12.857,106270.0408,1032,717,40286.5,8762.5,49766,0.014407427,0.809518547,0.176074026,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,44.68776139
1094423,1038958,0.811531961,28.872,106270.0408,1032,3665.5,189989.5,33682.5,227337.5,0.016123605,0.835715621,0.148160774,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,35.57715702
1094431,1069529,0.133764699,5.217,106270.0408,1032,158.5,6492.5,1602,8253,0.019205138,0.78668363,0.194111232,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,39.00132127
1094431,1019876,0.229699607,6.909,106270.0408,1032,164.5,6767,1673.5,8605,0.019116793,0.786403254,0.194479954,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,30.07841454
1094431,1069621,0.557593468,15.262,106270.0408,1032,441.5,22014,3703.5,26159,0.016877556,0.841545931,0.141576513,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,27.37119582
1094433,1097207,0.096832149,4.32,106270.0408,1032,42,1545.5,474,2061.5,0.020373514,0.749696823,0.229929663,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,44.61328231
1094433,1019845,0.081970394,3.189,106270.0408,1032,103,3582.5,1003.5,4689,0.021966304,0.76402218,0.214011516,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,38.90429025
1094433,1019878,0.092594704,3.684,106270.0408,1032,132.5,4479.5,1249.5,5861.5,0.022605135,0.764224175,0.21317069,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,39.78629275
1094433,1069509,0.103294421,4.184,106270.0408,1032,155,5420.5,1502,7077.5,0.021900389,0.765877782,0.21222183,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,40.5055758
1094433,1069513,0.113011891,4.357,106270.0408,1032,158,5705.5,1562,7425.5,0.021278028,0.768365767,0.210356205,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,38.55346514
1094433,1069527,0.227181185,7.135,106270.0408,1032,169,6629,1791.5,8589.5,0.019675185,0.771756214,0.208568601,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,31.40665016
1094433,1069529,0.147602869,5.434,106270.0408,1032,198,8200,2042.5,10440.5,0.018964609,0.785402998,0.195632393,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,36.81500256
1094433,1069517,0.120542824,4.697,106270.0408,1032,172.5,6462,1696.5,8331,0.020705798,0.775657184,0.203637018,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,38.96540536
1094433,1069527,0.218003586,7.254,106270.0408,1032,185.5,7404,1925.5,9515,0.019495533,0.778139779,0.202364687,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,33.274682
1094433,1069529,0.130376821,5.088,106270.0408,1032,191,7565,1899,9655,0.019782496,0.783531849,0.196685655,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,39.02534178
1094433,1019876,0.226311729,6.78,106270.0408,1032,197,7839.5,1970.5,10007,0.01968622,0.783401619,0.196912161,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,29.95867704
1094433,1019879,0.159911279,6.013,106270.0408,1032,201,8551,2057.5,10809.5,0.018594755,0.791063416,0.190341829,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,37.6021006
1094433,1019881,0.197009661,6.968,106270.0408,1032,219.5,9512,2228.5,11960,0.018352843,0.795317726,0.186329431,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,35.36882387
1094433,1069530,0.254083237,8.355,106270.0408,1032,292.5,13304,2892.5,16489,0.017739099,0.806840924,0.175419977,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,32.8829249
1094433,1018404,0.559080612,16.716,106270.0408,1032,1008.5,67563,13255,81826.5,0.012324858,0.825686055,0.161989087,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,29.89908725
1094433,1019857,0.195596041,6.624,106270.0408,1032,217.5,9786,2249,12252.5,0.017751479,0.798694144,0.183554377,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,33.86571613
1094433,1019856,0.221819933,7.423,106270.0408,1032,233,10972,2435.5,13640.5,0.017081485,0.804369341,0.178549173,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,33.46408007
1094433,1019886,0.425655894,13.391,106270.0408,1032,366,17711.5,3558.5,21636,0.016916251,0.818612498,0.164471252,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,31.45968419
1094433,1018320,0.592149911,16.09,106270.0408,1032,567,28577.5,4505,33649.5,0.016850176,0.849269677,0.133880147,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,27.1721733
1094433,1019905,0.26648987,8.411,106270.0408,1032,248.5,12100,2608.5,14957,0.016614294,0.808985759,0.174399947,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,31.56217533
1094433,1069510,0.126064528,4.361,106270.0408,1032,140.5,4997,1381,6518.5,0.021554039,0.766587405,0.211858556,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,34.5933949
1094433,1097207,0.125777085,4.977,106270.0408,1032,112,4011,1149,5272,0.02124431,0.760811836,0.217943854,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,39.57000594
1094436,1019876,0.215588626,6.135,106270.0408,1032,77.5,4465.5,998.5,5541.5,0.013985383,0.805828747,0.18018587,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,28.45697435
1094436,1019857,0.184872938,5.979,106270.0408,1032,98,6412,1277,7787,0.012585078,0.823423655,0.163991267,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,32.34113151
1094436,1019856,0.21109683,6.778,106270.0408,1032,113.5,7598,1463.5,9175,0.012370572,0.828119891,0.159509537,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,32.10848784
1094436,1019884,0.107914428,5.686,106270.0408,1032,20.5,922,313.5,1256,0.016321656,0.734076433,0.249601911,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,52.68989611
1094436,1069527,0.195556516,7.695,106270.0408,1032,34.5,2066.5,549,2650,0.013018868,0.779811321,0.207169811,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,39.34923856
1094436,1094435,0.399336885,22.12,106270.0408,1032,35.5,1640,509,2184.5,0.016250858,0.750743877,0.233005264,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,55.39182788
1094437,1097316,0.276739293,15.308,106270.0408,1032,12.5,1051,281,1344.5,0.009297136,0.781703235,0.208999628,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,55.31559987
1094437,1069510,0.301074122,15.81,106270.0408,1032,17.5,1401.5,365,1784,0.009809417,0.78559417,0.204596413,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,52.51198574
1094437,1019876,0.4168107,18.579,106270.0408,1032,80,4652,1061.5,5793.5,0.013808579,0.802968844,0.183222577,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,44.57419159
1094437,1095738,0.467553235,24.996,106270.0408,1032,446,22556.5,4831,27833.5,0.016023856,0.810408321,0.173567823,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,53.46129195
1094438,1069510,0.199105173,9.588,43973,1518,16.5,1309,333,1658.5,0.009948749,0.78926741,0.200783841,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,48.155454
1094438,1019876,0.337198312,12.36,43973,1518,43,2894.5,682,3619.5,0.011880094,0.799696091,0.188423815,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,36.65498776
1094438,1069529,0.233696151,10.665,43973,1518,56.5,3803.5,813.5,4673.5,0.01208944,0.813844014,0.174066545,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,45.63618166
1094438,1019876,0.329631059,12.357,43973,1518,62.5,4078,885,5025.5,0.012436573,0.811461546,0.17610188,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,37.48736553
1094438,1069604,0.764868529,23.397,43973,1518,411.5,24490.5,4503,29405,0.013994219,0.83286856,0.153137222,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,30.58957077
1094438,1069517,0.209072846,10.274,43973,1518,54.5,3182,755.5,3992,0.013652305,0.797094188,0.189253507,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,49.14076695
1094438,1069529,0.218906843,10.665,43973,1518,73,4285,958,5316,0.013732129,0.806057186,0.180210685,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,48.7193541
1094438,1019876,0.314841751,12.357,43973,1518,79,4559.5,1029.5,5668,0.013937897,0.80442837,0.181633733,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,39.2482889
1094438,1019879,0.248441301,11.59,43973,1518,83,5271,1116.5,6470.5,0.012827448,0.814620199,0.172552353,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,46.65085859
1094438,1019892,0.312178776,13.18,43973,1518,121,7294,1488,8903,0.013590924,0.819274402,0.167134674,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,42.21939803
1094438,1069602,0.741393118,23.255,43973,1518,434,25406,4677,30517,0.014221581,0.832519579,0.153258839,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,31.36662512
1094438,1069604,0.750079221,23.397,43973,1518,428,24972,4647.5,30047.5,0.014244113,0.831084117,0.15467177,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,31.19270518
1094438,1019856,0.310349955,13,43973,1518,115,7692,1494.5,9301.5,0.012363597,0.826963393,0.16067301,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,41.88819683
1094438,1019884,0.207167553,11.908,43973,1518,22,1016,344.5,1382.5,0.015913201,0.734900542,0.249186257,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,57.4800437
1094438,1069527,0.294809641,13.917,43973,1518,36,2160.5,580,2776.5,0.012965964,0.778137943,0.208896092,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,47.20673297
1094438,1090737,0.771361458,25.133,43973,1518,610,32831.5,4082.5,37524,0.016256263,0.874946701,0.108797037,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,32.58264947
1094438,1094440,0.297572217,17.282,43973,1518,21,909.5,293,1223.5,0.017163874,0.743359215,0.239476911,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,58.07665841
1094441,1019846,0.20992522,10.272,43973,1518,49,2000,561.5,2610.5,0.018770351,0.766136755,0.215092894,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,48.93171006
1094441,1069506,0.178192591,9.221,43973,1518,17,998,275,1290,0.013178295,0.773643411,0.213178295,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,51.74738157
1094441,1019876,0.347578555,13.075,43973,1518,89.5,5030,1153.5,6273,0.014267496,0.801849195,0.183883309,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,37.61739558
1094441,1019857,0.316862867,12.919,43973,1518,110,6976.5,1432,8518.5,0.012913072,0.818982215,0.168104713,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,40.77158085
1094441,1094435,0.201017793,11.06,43973,1518,16,824.5,247,1087.5,0.014712644,0.75816092,0.227126437,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,55.02000512
1094441,1094440,0.330309021,18,43973,1518,31.5,1380,417,1828.5,0.017227235,0.754716981,0.228055783,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,54.49442448
1094441,1097850,0.317120076,13.555,43973,1518,32.5,1615.5,514.5,2162.5,0.015028902,0.747052023,0.237919075,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,42.7440614
1094441,1094440,0.449198691,21.019,43973,1518,41,1937.5,614.5,2593,0.015811801,0.747204011,0.236984188,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,46.79221116
1094441,1094440,0.354140173,19.108,43973,1518,39,1549.5,529,2117.5,0.018417946,0.73175915,0.249822904,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,53.95603622
1094441,1019876,0.329426923,13.229,43973,1518,52,2926.5,706.5,3685,0.014111262,0.794165536,0.191723202,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,40.15761638
1094441,1019879,0.263026473,12.462,43973,1518,56,3638,793.5,4487.5,0.012479109,0.810696379,0.176824513,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,47.37926133
1094441,1069527,0.260472071,11.563,43973,1518,30.5,1873.5,471.5,2375.5,0.012839402,0.788676068,0.19848453,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,44.39247538
1094441,1019905,0.3313659,13.35,43973,1518,61.5,4187.5,831,5080,0.012106299,0.824311024,0.163582677,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,40.28779063
1094441,1019857,0.296156833,12.174,43973,1518,47,3108.5,663,3818.5,0.012308498,0.814063114,0.173628388,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,41.10659841
1094441,1070162,0.333688377,13.002,43973,1518,51,3338.5,724.5,4114,0.012396694,0.811497326,0.17610598,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,38.96449771
1094441,1019880,0.288768233,12.488,43973,1518,49.5,3015.5,659.5,3724.5,0.013290375,0.809638878,0.177070748,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,43.24575411
1094441,1019881,0.297570453,12.518,43973,1518,49,2834.5,642.5,3526,0.013896767,0.803885423,0.182217811,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,42.06734867
1094441,1019892,0.324209546,13.153,43973,1518,68.5,3896.5,843,4808,0.014247088,0.810420133,0.175332779,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,40.56944085
1094441,1018259,0.420931552,15.605,43973,1518,169,9341,1867.5,11377.5,0.014853878,0.821006372,0.16413975,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,37.07253573
1094441,1070182,0.36636082,14.417,43973,1518,116.5,6518.5,1354.5,7989.5,0.014581638,0.815883347,0.169535015,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,39.35191541
1094442,1095728,0.800910353,43.175,106270.0408,1032,841.5,46225,12878.5,59945,0.014037868,0.77112353,0.214838602,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,53.90740654
1094442,1069323,0.59999729,28.126,106270.0408,1032,516,26563,5779.5,32858.5,0.015703699,0.80840574,0.175890561,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,46.87687839
1094443,1069529,0.397437091,20.281,106270.0408,1032,84,4991.5,1173.5,6249,0.013442151,0.798767803,0.187790046,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,51.02945965
1094443,1019876,0.493371999,21.973,106270.0408,1032,90,5266,1245,6601,0.013634298,0.797757915,0.188607787,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,44.53637427
1094443,1019879,0.426971549,21.206,106270.0408,1032,94,5977.5,1332,7403.5,0.012696698,0.807388397,0.179914905,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,49.66607272
1094443,1019881,0.464069931,22.161,106270.0408,1032,112.5,6938.5,1503,8554,0.013151742,0.811140987,0.175707271,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,47.75357876
1094443,1097316,0.251331643,12.48,106270.0408,1032,21.5,1572.5,432.5,2026.5,0.010609425,0.775968418,0.213422156,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,49.65550637
1094443,1069510,0.275666472,12.982,106270.0408,1032,26.5,1923,516.5,2466,0.010746148,0.779805353,0.2094485,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,47.09314087
1094443,1096650,0.438592652,16.667,106270.0408,1032,99.5,5553,1306,6958.5,0.014299059,0.798016814,0.187684127,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,38.00109264
1094443,1069535,0.491599402,19.363,106270.0408,1032,215,12764.5,2603,15582.5,0.013797529,0.819156105,0.167046366,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,39.3877615
1094443,1069564,0.450948478,20.908,106270.0408,1032,236.5,11992.5,2680,14909,0.015862902,0.804379905,0.179757194,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,46.36449843
1094443,1018534,0.732378618,22.775,106270.0408,1032,720,37688.5,7316.5,45725,0.015746309,0.824242756,0.160010935,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,31.09730328
1094443,1069570,0.454841388,17.333,106270.0408,1032,306,15603,4217.5,20126.5,0.015203836,0.775246565,0.209549599,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,38.10778979
1094443,1096613,0.570005124,20.311,106270.0408,1032,313,16137.5,4277,20727.5,0.015100712,0.77855506,0.206344229,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,35.63301301
1094443,1069527,0.357510204,13.064,106270.0408,1032,364.5,16097.5,4647,21109,0.017267516,0.762589417,0.220143067,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,36.54161435
1094443,1019876,0.356640748,12.709,106270.0408,1032,392.5,17308,4826,22526.5,0.017423923,0.768339511,0.214236566,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,35.63529987
1094443,1019879,0.290240298,11.942,106270.0408,1032,396.5,18019.5,4913,23329,0.016996014,0.772407733,0.210596254,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,41.14521685
1094443,1019857,0.32592506,12.553,106270.0408,1032,413,19254.5,5104.5,24772,0.016672049,0.77726869,0.20605926,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,38.51498869
1094443,1019856,0.352148952,13.352,106270.0408,1032,428.5,20440.5,5291,26160,0.016379969,0.781364679,0.202255352,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,37.91577378
1094443,1096647,0.742690491,20.87,106270.0408,1032,746.5,41559.5,7611.5,49917.5,0.014954675,0.83256373,0.152481595,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,28.10053482
1094443,1095702,0.839274306,23.285,106270.0408,1032,1033,56058.5,9329,66420.5,0.015552427,0.843993948,0.140453625,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,27.74420691
1094443,1100825,0.679962837,19.072,106270.0408,1032,529,28058,6293,34880,0.015166284,0.804415138,0.180418578,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,28.04859172
1094443,1096071,0.555436644,31.066,106270.0408,1032,1195.5,93920,26765,121880.5,0.009808788,0.770590866,0.219600346,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,55.93077147
1094443,1070150,0.458667647,27.053,106270.0408,1032,1079.5,83975,24088,109142.5,0.009890739,0.769406968,0.220702293,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,58.98170533
1094443,1014851,0.404210205,24.977,106270.0408,1032,957.5,65946,17839.5,84743,0.011298868,0.778188169,0.210512963,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,61.79210641
1094443,1015345,0.414708788,25.353,106270.0408,1032,979,68005,18220.5,87204.5,0.011226485,0.77983361,0.208939906,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,61.13446528
1094443,1016032,0.310174469,21.557,106270.0408,1032,624,38683.5,11797,51104.5,0.012210275,0.756948997,0.230840728,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,69.49959508
1094443,1097342,0.685115827,34.541,106270.0408,1032,2392.5,128588.5,31012,161993,0.014769157,0.793790472,0.191440371,35743,0.060426612,7,5,12,0.583333333,0.416666667,0.363333651,0.132402691,0.308359162,0.195904496,50.4162926
1094449,1019892,0.761245214,29.112,71137,1944,480.5,22982,6195,29657.5,0.016201635,0.774913597,0.208884768,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,38.24260496
1094449,1040064,1.031579084,51.053,71137,1944,1463.5,74441.5,19321,95226,0.015368702,0.78173503,0.202896268,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,49.49014651
1094449,1019886,0.897053626,35.748,71137,1944,302,17696.5,3537.5,21536,0.014023031,0.821717125,0.164259844,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,39.8504604
1094449,1019902,0.663439043,25.147,71137,1944,248,16968.5,3249,20465.5,0.012117955,0.829127068,0.158754978,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,37.90400982
1094449,1015187,0.812475694,34.12,71137,1944,966,77013,16794,94773,0.010192776,0.812604856,0.177202368,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,41.99510244
1094449,1069547,0.761349527,25.823,71137,1944,621,34300,7634.5,42555.5,0.014592708,0.806006274,0.179401017,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,33.91740467
1094449,1069553,0.791774333,26.546,71137,1944,627.5,34858.5,7697,43183,0.014531181,0.807227381,0.178241438,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,33.52722978
1094449,1015219,0.742172334,27.188,71137,1944,579.5,28574,6965,36118.5,0.016044409,0.791118125,0.192837466,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,36.6330012
1094449,1014871,0.743599814,27.233,71137,1944,593,29579.5,7129.5,37302,0.015897271,0.792973567,0.191129162,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,36.62319367
1094449,1096058,0.825164146,29.678,71137,1944,602.5,30404.5,7247,38254,0.015749987,0.794805772,0.189444241,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,35.96617733
1094449,1070519,1.246145839,48.734,71137,1944,2003,110804.5,27565,140372.5,0.014269177,0.789360452,0.196370372,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,39.10778215
1094449,1070519,1.125241774,47.744,71137,1944,2056,122436.5,28781,153273.5,0.01341393,0.798810623,0.187775447,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,42.42999247
1094450,1069373,1.310190083,51.954,71137,1944,728.5,38249,7988,46965.5,0.015511386,0.81440632,0.170082294,32454,0.01040459,3,2,5,0.6,0.4,0.360095801,0.147569393,0.287138064,0.205196742,39.65378816
1094455,1069506,0.276064913,14.515,43973,1518,27,1702.5,504,2233.5,0.01208865,0.762256548,0.225654802,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,52.57821373
1094455,1019876,0.445450877,18.369,43973,1518,99.5,5734.5,1382.5,7216.5,0.013787847,0.79463729,0.191574863,15079,0.009666194,0,0,0,0,0,0.359432163,0.147807049,0.280740165,0.212020623,41.23687021
