TPath,TPCnt,TLinkCnt,TPCnt_group,start,end,LinkID_x,시도명_x,시군구명_x,읍면동명_x,LinkID_y,시도명_y,시군구명_y,읍면동명_y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,총시간,총거리,평균시간,등급,LinkID,유출인구,정류장수,버스,승용차,전체
1.0876E+188,11,27,10_50,1087573,1018049,1087573,경기도,안양시동안구,비산3동,1018049,서울특별시,금천구,가산동,1087573,1017480,1017488,1096263,1017158,1017157,1017153,1100687,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1096320,1087747,1018032,1018033,1018036,1018035,1067474,1018008,1018049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431415878,12.51,28.9975419,1,1087573,97639.64995,346,865,54221.5,66769
1.089E+34,18,5,10_50,1089004,1014760,1089004,경기도,부천시소사구,괴안동,1014760,서울특별시,구로구,오류2동,1089004,1088998,1014701,1014763,1014760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117299715,3.401,28.99410284,1,1089004,226983,1162,51.5,4215.5,4932
1.09441E+48,25,7,10_50,1094414,1019864,1094414,경기도,고양시덕양구,창릉동,1019864,서울특별시,은평구,신사1동,1094414,1019873,1019870,1019892,1070170,1019863,1019864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208234552,6.035,28.9817417,1,1094414,106270.0408,1032,183.5,8157,9852
1.09441E+34,30,5,10_50,1094412,1019859,1094412,경기도,고양시덕양구,창릉동,1019859,서울특별시,은평구,대조동,1094412,1094414,1019873,1019870,1019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174555869,5.058,28.97639609,1,1094412,106270.0408,1032,143,5288.5,6396.5
"1087554,1096259,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038584,1038469,1038467,1038466,1038511,1068265,1087876,1038543,1100637,1096158,1038330,1100641,1100643,1100646,1038322,1038315,1038316,1100648,1100649,1100650,1100654,1038381,1038455,1038453,1038446,1070439,0,1038207,1070457,1070465",13,44,10_50,1087554,1070465,1087554,경기도,의왕시,청계동,1070465,서울특별시,강남구,삼성2동,1087554,1096259,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038584,1038469,1038467,1038466,1038511,1068265,1087876,1038543,1100637,1096158,1038330,1100641,1100643,1100646,1038322,1038315,1038316,1100648,1100649,1100650,1100654,1038381,1038455,1038453,1038446,1070439,0,1038207,1070457,1070465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688763351,19.957,28.97511892,1,1087554,59354,389,2979,120807,142200
"1096867,1095530,1041110,1095585,1100407,0,1038362,1095577,1095575,1038549,1038359,1038356,1038352,1038353,1038354,1038577,1038448,1038446,1098450,1101010,1038209,1038210",28,22,10_50,1096867,1038210,1096867,경기도,성남시수정구,태평3동,1038210,서울특별시,강남구,도곡1동,1096867,1095530,1041110,1095585,1100407,0,1038362,1095577,1095575,1038549,1038359,1038356,1038352,1038353,1038354,1038577,1038448,1038446,1098450,1101010,1038209,1038210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476418421,13.804,28.97453035,1,1096867,56841.76891,1094,263.5,39548,43658
1.08737E+97,18,14,10_50,1087374,1070387,1087374,경기도,성남시수정구,태평1동,1070387,서울특별시,송파구,송파2동,1087374,1041037,1041042,1041044,1041120,1041117,1041123,1070404,1038262,1070380,1038263,1038302,1070389,1070387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.237373867,6.875,28.96275014,1,1087374,56841.76891,1094,390.5,23709,28988
"1091220,1096867,1041041,1100407,0,1038362,1095577,1095575,1038549,1038359,1038356,1038352,1038353,1038354,1038577,1038448,1038446,1098450,1101010,1038209,1038210",28,21,10_50,1091220,1038210,1091220,경기도,성남시수정구,태평1동,1038210,서울특별시,강남구,도곡1동,1091220,1096867,1041041,1100407,0,1038362,1095577,1095575,1038549,1038359,1038356,1038352,1038353,1038354,1038577,1038448,1038446,1098450,1101010,1038209,1038210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479634959,13.891,28.9616087,1,1091220,56841.76891,1094,239.5,38473.5,42194
"1100637,1096158,1038330,1100641,1100643,1100646,1038322,0,1038318,1038336",12,10,10_50,1100637,1038336,1100637,경기도,과천시,과천동,1038336,서울특별시,서초구,양재2동,1100637,1096158,1038330,1100641,1100643,1100646,1038322,0,1038318,1038336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076529204,2.216,28.95626616,1,1100637,24527,113,596,27041.5,31466.5
"1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038583,1038472,1038471,1038429,1038431,1038506,1018148,1018135,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018057",11,36,10_50,1087655,1018057,1087655,경기도,과천시,갈현동,1018057,서울특별시,동작구,사당1동,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038583,1038472,1038471,1038429,1038431,1038506,1018148,1018135,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608263047,17.609,28.94964619,1,1087655,24527,113,2571.5,89519.5,104803.5
1.0878E+160,34,23,10_50,1087802,1018994,1087802,경기도,광명시,철산2동,1018994,서울특별시,영등포구,영등포본동,1087802,1087804,1014583,1014584,1014755,1015310,1015040,1015037,1018955,1018897,1018895,1018889,1019261,1018978,1070878,1070884,1018974,1018966,1070784,1018967,1018972,1018980,1018994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293216998,8.485,28.93761296,1,1087802,109992,443,206.5,23588,27816
"1089879,1019934,1019914,1019845,1019878,1069509,1069517,1069529,1019879,1019857,1019856,0,1096651,1019889,0,1019888,1098210,1098247,1098246,1067481,1019633,1069621,1018289,1018290,0,1018320,1018318,1019763,1019234,1018302,1018303,1019591,1019231,1018335,1018341,1018338,1019487,1019619,1096636,0,1070926,0,1070927,1070920,1019707,1098361,1101117,1018570,1070929,1038884,1038885,1038897,1038889,1038887,1038886,1038880,1038882,1038929,1038926,1038934,1038940,1039647,1038946,1038944,1098451,1101172,1069971,1069973,0,1038944,1038657,1038658",16,72,10_50,1089879,1038658,1089879,경기도,고양시덕양구,창릉동,1038658,서울특별시,용산구,한남동,1089879,1019934,1019914,1019845,1019878,1069509,1069517,1069529,1019879,1019857,1019856,0,1096651,1019889,0,1019888,1098210,1098247,1098246,1067481,1019633,1069621,1018289,1018290,0,1018320,1018318,1019763,1019234,1018302,1018303,1019591,1019231,1018335,1018341,1018338,1019487,1019619,1096636,0,1070926,0,1070927,1070920,1019707,1098361,1101117,1018570,1070929,1038884,1038885,1038897,1038889,1038887,1038886,1038880,1038882,1038929,1038926,1038934,1038940,1039647,1038946,1038944,1098451,1101172,1069971,1069973,0,1038944,1038657,1038658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85630462,24.778,28.9359644,1,1089879,106270.0408,1032,1418.5,90040,101318.5
1.08737E+76,24,11,10_50,1087374,1038263,1087374,경기도,성남시수정구,태평1동,1038263,서울특별시,송파구,문정2동,1087374,1041037,1041042,1041044,1041120,1041117,1041123,1070404,1038262,1070380,1038263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175941047,5.091,28.93582872,1,1087374,56841.76891,1094,373,22174.5,27295
"1097038,1095744,1069463,1069464,0,1069455,1069453,1069424,1069431,1069443,1069446,1069448",30,12,10_50,1097038,1069448,1097038,경기도,남양주시,별내동,1069448,서울특별시,노원구,상계6·7동,1097038,1095744,1069463,1069464,0,1069455,1069453,1069424,1069431,1069443,1069446,1069448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245721021,7.11,28.93525337,1,1097038,166431,1662,84.5,5276,6077
"1091061,1096259,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038583,1038472,1038471,1038429,1038431,1038506,1018148,1018135,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018056,1017793,1070509",10,40,0_10,1091061,1070509,1091061,경기도,안양시동안구,관양2동,1070509,서울특별시,관악구,행운동,1091061,1096259,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038583,1038472,1038471,1038429,1038431,1038506,1018148,1018135,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1017986,1018056,1017793,1070509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.747448452,21.623,28.92908527,1,1091061,97639.64995,346,2927.5,100625,117719
1.0934E+174,18,25,10_50,1093442,1039043,1093442,경기도,하남시,천현동,1039043,서울특별시,성동구,성수2가3동,1093442,1041303,1041502,1041500,1041320,1041317,1041290,1070227,1039324,1038674,1039105,1039710,1039096,1039095,1039093,1039061,1039066,1039068,1039073,1039064,1069917,1038804,1038835,1069763,1039043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518838593,15.009,28.92807166,1,1093442,45069,499,538,35116,43225
"1087782,1087791,1018158,1014693,1087795,1014694,1014700,1014805,1087799,0,1087802,1087803,1014587,1087804,1014583,1014584,1014755,1015310,1015040,1015037,1018955,1018897,1018893,1018894,1019675,1019166,1019310,1096054,1090725,1019700,1019714,1018645,1018612,1018613,1019386,1019639,1019441,1019329,1019250,1019327,1019750,1018622,1070577,1018916,1019201,1018821,1018824,1019704",10,48,0_10,1087782,1019704,1087782,경기도,광명시,하안2동,1019704,서울특별시,영등포구,여의동,1087782,1087791,1018158,1014693,1087795,1014694,1014700,1014805,1087799,0,1087802,1087803,1014587,1087804,1014583,1014584,1014755,1015310,1015040,1015037,1018955,1018897,1018893,1018894,1019675,1019166,1019310,1096054,1090725,1019700,1019714,1018645,1018612,1018613,1019386,1019639,1019441,1019329,1019250,1019327,1019750,1018622,1070577,1018916,1019201,1018821,1018824,1019704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429934646,12.437,28.92765241,1,1087782,109992,443,714,74622,90239
"1087560,0,1017196,1096259,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038583,1038472,1038471,1038429,1038431,1038506,1018148,1018135,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1096155",13,39,10_50,1087560,1096155,1087560,경기도,의왕시,내손2동,1096155,서울특별시,관악구,남현동,1087560,0,1017196,1096259,1087655,1017195,0,1087655,0,1017189,1017194,1018246,1018248,1038501,1038458,1038459,1038583,1038472,1038471,1038429,1038431,1038506,1018148,1018135,1017907,1018185,1018198,1017910,1018232,1018187,1018071,1096154,1096155,1018070,1018128,1018127,1018071,1096154,1096155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.741025853,21.435,28.92611629,1,1087560,59354,389,2819.5,96210.5,112700
"1096297,1014546,0,1096301,1087771,1096303,1087775,1096311,1087780,1017851,1017848,1017853,1017997,1017963,1017960,1018043,1017833,1090905,1070617,1070626,1070637,1070610",27,22,10_50,1096297,1070610,1096297,경기도,시흥시,연성동,1070610,서울특별시,관악구,조원동,1096297,1014546,0,1096301,1087771,1096303,1087775,1096311,1087780,1017851,1017848,1017853,1017997,1017963,1017960,1018043,1017833,1090905,1070617,1070626,1070637,1070610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581775216,16.826,28.9218233,1,1096297,89081,960,304.5,18859.5,22763.5
"1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017762,1017757,1017758,1017697,1017694",12,42,10_50,1091067,1017694,1091067,경기도,부천시소사구,심곡본1동,1017694,서울특별시,관악구,조원동,1091067,1089094,1014440,1014723,1014437,1014431,1014578,1014579,1089004,1088998,1014479,1097186,1097866,1070106,1070098,1014482,1100585,1100580,1014770,1014489,1014486,1017915,1017916,1017720,1017718,1017714,1017712,1017708,1017709,1070675,1018199,1017828,1017825,1096117,1017772,1017769,1017764,1017762,1017757,1017758,1017697,1017694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442015635,12.783,28.91979149,1,1091067,226983,1162,872.5,74508,88088.5
"1087642,1017172,1017491,1017480,1017488,1096263,1017158,1017157,1017153,1017391,1017576,1017504,1017162,1100689,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699",15,38,10_50,1087642,1017699,1087642,경기도,안양시동안구,호계2동,1017699,서울특별시,영등포구,대림2동,1087642,1017172,1017491,1017480,1017488,1096263,1017158,1017157,1017153,1017391,1017576,1017504,1017162,1100689,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017766,1017757,1017758,1017697,1017694,1017686,1017687,1017691,1017699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433071839,12.52,28.90975324,1,1087642,97639.64995,346,1264,77818.5,93980.5
"1096066,1096068,1015273,1014873,1014874,1014852,1014849,1014846,1014847,1015195,1015194,1014845,1014850,1015188,1015190,1014846,1014847,1015196,1096073,1015193,1014823,1014819,0,1096077",11,24,10_50,1096066,1096077,1096066,경기도,부천시오정구,오정동,1096077,서울특별시,강서구,방화1동,1096066,1096068,1015273,1014873,1014874,1014852,1014849,1014846,1014847,1015195,1015194,1014845,1014850,1015188,1015190,1014846,1014847,1015196,1096073,1015193,1014823,1014819,0,1096077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277102694,8.008,28.89903337,1,1096066,226983,1162,409.5,34100,41334.5
"1096297,1014546,0,1096301,1087771,1096303,1087775,1096311,1087780,1017851,1017848,1017853,1017997,1017963,1017960,1018043,1017833,1090905,1070617,1070626,1070637",13,21,10_50,1096297,1070637,1096297,경기도,시흥시,연성동,1070637,서울특별시,금천구,독산3동,1096297,1014546,0,1096301,1087771,1096303,1087775,1096311,1087780,1017851,1017848,1017853,1017997,1017963,1017960,1018043,1017833,1090905,1070617,1070626,1070637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549362252,15.875,28.89714381,1,1096297,89081,960,248.5,16710.5,20305
"1089015,1088998,1014580,1098754,1100976,1096010,0,1089026,1015302,1096047,1015330,1015333,1015381,1015064,1096041,1014967,1014969,1014965,1014962",18,19,10_50,1089015,1014962,1089015,경기도,부천시소사구,역곡3동,1014962,서울특별시,양천구,신월1동,1089015,1088998,1014580,1098754,1100976,1096010,0,1089026,1015302,1096047,1015330,1015333,1015381,1015064,1096041,1014967,1014969,1014965,1014962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41795458,12.074,28.88830648,1,1089015,226983,1162,239.5,24201,29331
"1098756,1089027,1015302,1096047,0,1015332,1014470,1070093,1014453,1100590,1100589,1014466,1014759,1014442,1014461,1014472,1014473",57,17,50_100,1098756,1014473,1098756,경기도,부천시오정구,고강본동,1014473,서울특별시,구로구,개봉1동,1098756,1089027,1015302,1096047,0,1015332,1014470,1070093,1014453,1100590,1100589,1014466,1014759,1014442,1014461,1014472,1014473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304899812,8.808,28.88817786,1,1098756,226983,1162,198.5,21798,26143.5
1.089E+41,15,6,10_50,1089004,1070107,1089004,경기도,부천시소사구,괴안동,1070107,서울특별시,구로구,오류2동,1089004,1088998,1014701,1014763,1014760,1070107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13303101,3.843,28.88800138,1,1089004,226983,1162,62,5101.5,5967
1.09501E+83,12,12,10_50,1095012,1069749,1095012,경기도,남양주시,진접읍,1069749,서울특별시,중랑구,면목3·8동,1095012,1041709,1042034,1096566,1040188,1039928,1039923,1039925,1069725,1039933,1069745,1069749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421659515,12.18,28.88586541,1,1095012,166431,1662,171,9180.5,11835
"1098755,1089041,1070134,1098643,1070138,0,1096061,1014900,1070026,1018389,1018390,1018452,1018446,1018447,1018442,1018439,1018412,1018408,1018433,1018403,1018404,1018629,1018682,1019809,1019806,1019807,1018678,1018673,1018674,1018665,1018661,1018660,1018658,1019330,1019336,1019341,1019175,1018653,1018654,1018656,0,1018754,1019378",60,43,50_100,1098755,1019378,1098755,경기도,부천시오정구,성곡동,1019378,서울특별시,영등포구,여의동,1098755,1089041,1070134,1098643,1070138,0,1096061,1014900,1070026,1018389,1018390,1018452,1018446,1018447,1018442,1018439,1018412,1018408,1018433,1018403,1018404,1018629,1018682,1019809,1019806,1019807,1018678,1018673,1018674,1018665,1018661,1018660,1018658,1019330,1019336,1019341,1019175,1018653,1018654,1018656,0,1018754,1019378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419829953,12.127,28.88550451,1,1098755,226983,1162,703.5,73353,86521
1.0876E+195,13,28,10_50,1087642,1017775,1087642,경기도,안양시동안구,호계2동,1017775,서울특별시,금천구,독산3동,1087642,1017168,1096263,1017158,1017157,1017153,1017391,1017576,1017504,1017162,1100689,1100691,1017389,1017884,1017875,1017872,1017878,1017886,1096267,1091056,1017841,1017835,1070668,1017774,1070629,1090907,1017773,1017775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402723182,11.632,28.88336336,1,1087642,97639.64995,346,958.5,55835,68222
"1087745,1096270,0,1096317,1087747,1018032,1018033,1018036,1018035,1067474,1018008,1018049,1017946,1017646,1017648,1014581,1014495,1014496,1018958,1018960,1018886,1018902,1018887,1019257,1018913,1018912,1019259,1019084,1100541,1100545,1100550,1100551,1100549,0,1014989,1014997,1096051,1070039,1014898,1096062,1014875,1096752",11,42,10_50,1087745,1096752,1087745,경기도,광명시,소하2동,1096752,서울특별시,강서구,등촌1동,1087745,1096270,0,1096317,1087747,1018032,1018033,1018036,1018035,1067474,1018008,1018049,1017946,1017646,1017648,1014581,1014495,1014496,1018958,1018960,1018886,1018902,1018887,1019257,1018913,1018912,1019259,1019084,1100541,1100545,1100550,1100551,1100549,0,1014989,1014997,1096051,1070039,1014898,1096062,1014875,1096752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678784987,19.603,28.87954268,1,1087745,109992,443,563.5,55980,67832
"1089066,1014956,1089052,1014916,1014911,1096066,1096068,1015273,1014873,1014874,1014852,1014853,1015198,1015197,1014851,1014852,1014853,0,1015265,1096079",13,20,10_50,1089066,1096079,1089066,경기도,부천시원미구,도당동,1096079,서울특별시,강서구,공항동,1089066,1014956,1089052,1014916,1014911,1096066,1096068,1015273,1014873,1014874,1014852,1014853,1015198,1015197,1014851,1014852,1014853,0,1015265,1096079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383148208,11.061,28.86872434,1,1089066,226983,1162,175.5,17330.5,20791
"1087657,1017185,1017186,1091061,1096259,1087655,1017191,1087836,1087852,1017890,1087855,1067472,1087845,1017896,1017893,1017903,1038528,1087877,1038593,1038591,1068261,1038491,1090711,1098764,0,1038152,1038180,1038181,0,1098446",18,30,10_50,1087657,1098446,1087657,경기도,안양시동안구,비산3동,1098446,서울특별시,서초구,양재1동,1087657,1017185,1017186,1091061,1096259,1087655,1017191,1087836,1087852,1017890,1087855,1067472,1087845,1017896,1017893,1017903,1038528,1087877,1038593,1038591,1068261,1038491,1090711,1098764,0,1038152,1038180,1038181,0,1098446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564456792,16.292,28.86314813,1,1087657,97639.64995,346,1045.5,42323.5,48178
1.09583E+34,11,5,10_50,1095829,1069474,1095829,경기도,구리시,갈매동,1069474,서울특별시,노원구,공릉1동,1095829,1039916,1039909,1039904,1069474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176320177,5.088,28.85659535,1,1095829,58448,310,94.5,5483,6711
