X,Y,OBJECTID,ADM_DR_CD,TOT_OA_CD,SHAPE_LENG,SHAPE_AREA
127.057812,37.66598929,5211,1111073,1111073030002 ,751.46599,19316.45144
127.0616819,37.66643239,5212,1111073,1111073030001 ,1428.36697,73684.37026
127.0598011,37.66609395,5213,1111073,1111073030108 ,422.18551,8829.18529
127.0593627,37.66698157,5214,1111073,1111073030107 ,405.46122,5169.24508
127.0596051,37.66531517,5215,1111073,1111073030106 ,381.03286,8983.54613
127.0582409,37.66705534,5216,1111073,1111073030105 ,330.052,6634.39505
127.0595064,37.66658546,5217,1111073,1111073030104 ,426.51393,7045.93938
127.0604676,37.66546282,5218,1111073,1111073030103 ,352.0731,7392.34985
127.0585385,37.6661349,5219,1111073,1111073030102 ,359.97384,6723.77962
127.0587455,37.66516746,5220,1111073,1111073030101 ,342.61868,7192.72342
127.0590308,37.66745197,5221,1111073,1111073030109 ,299.04991,4794.04563
127.0660427,37.66736573,5222,1111073,1111073040001 ,445.03023,12072.62032
127.0655676,37.66504772,5223,1111073,1111073040104 ,487.69639,14681.30652
127.0643286,37.66595616,5224,1111073,1111073040105 ,333.83425,5739.10245
127.0644181,37.6664344,5225,1111073,1111073040106 ,366.65737,6948.47043
127.0641124,37.66499213,5226,1111073,1111073040107 ,355.51065,7135.05856
127.0642715,37.6654989,5227,1111073,1111073040101 ,350.5656,6638.47114
127.0657759,37.66625101,5228,1111073,1111073040102 ,360.55301,6978.20853
127.0658594,37.66668965,5229,1111073,1111073040103 ,326.22764,5170.26837
127.0646756,37.66760279,5230,1111073,1111073040110 ,458.53823,12510.32205
127.0645043,37.66695052,5231,1111073,1111073040108 ,381.05405,7233.44314
127.0656957,37.66578734,5232,1111073,1111073040109 ,346.63975,5992.93058
127.0619411,37.66733124,5233,1111073,1111073040205 ,340.15558,6150.53204
127.0608513,37.66844925,5234,1111073,1111073040201 ,404.95983,9746.3082
127.0612092,37.66786154,5235,1111073,1111073040202 ,296.5711,5516.83241
127.0631481,37.66714572,5236,1111073,1111073040203 ,335.72409,6382.70284
127.063907,37.66352095,5237,1111073,1111073050109 ,360.51797,6905.33095
127.0637194,37.66208709,5238,1111073,1111073050105 ,333.82962,6113.6307
127.0650764,37.66204691,5239,1111073,1111073050107 ,397.74591,9223.59875
127.0637973,37.66257082,5240,1111073,1111073050106 ,354.93681,6122.6299
127.0652599,37.66306911,5241,1111073,1111073050101 ,356.56403,6592.31839
127.0635893,37.6616212,5242,1111073,1111073050103 ,332.69431,5908.22416
127.0653936,37.66392931,5243,1111073,1111073050102 ,560.62544,17350.0052
127.0651905,37.66260224,5244,1111073,1111073050111 ,353.02243,6503.9235
127.0649365,37.66155843,5245,1111073,1111073050110 ,325.10523,4562.09913
127.0638286,37.66303749,5246,1111073,1111073050108 ,351.29359,6432.44551
127.0590653,37.66250013,5247,1111074,1111074010111 ,356.68653,7002.72537
127.0599915,37.66246698,5248,1111074,1111074010110 ,302.78653,3750.02712
127.0587943,37.66351787,5249,1111074,1111074010109 ,385.37818,8683.9218
127.061004,37.66143961,5250,1111074,1111074010108 ,578.77516,16614.23008
127.0586539,37.66407184,5251,1111074,1111074010115 ,350.91556,6541.08928
127.059457,37.6632679,5252,1111074,1111074010114 ,633.55061,11442.40011
127.0605061,37.66207457,5253,1111074,1111074010113 ,373.514,5469.41635
127.0602517,37.66311743,5254,1111074,1111074010112 ,322.37807,5483.1345
127.0614028,37.66240397,5255,1111074,1111074010101 ,337.9288,6814.86405
127.061095,37.66347795,5256,1111074,1111074010103 ,420.68076,9920.11373
127.0598869,37.66411988,5257,1111074,1111074010102 ,315.75322,5995.13801
127.0605348,37.66264986,5258,1111074,1111074010105 ,244.58598,3486.97458
127.0607877,37.6645287,5259,1111074,1111074010104 ,378.26274,8747.76738
127.0591483,37.66455191,5260,1111074,1111074010107 ,532.8237,9470.43662
127.0592913,37.6616941,5261,1111074,1111074010106 ,486.81737,14953.84624
127.0561107,37.6582757,5262,1111074,1111074020002 ,1418.16402,71630.58778
127.0541981,37.65931398,5263,1111074,1111074020001 ,860.36208,19614.84
127.058063,37.66066016,5264,1111074,1111074020102 ,355.28265,6023.96076
127.0541638,37.66082971,5265,1111074,1111074020103 ,1538.21639,86036.09146
127.0545657,37.65988529,5266,1111074,1111074020101 ,1088.5338,25421.57649
127.0581952,37.66025824,5267,1111074,1111074020201 ,345.8048,5835.65649
127.0550083,37.65891961,5268,1111074,1111074020204 ,1118.84953,34657.39779
127.058363,37.65973188,5269,1111074,1111074020202 ,394.55316,9150.43466
127.0568762,37.65991611,5270,1111074,1111074020203 ,353.12745,6297.45898
127.0624355,37.66243486,5271,1111074,1111074030002 ,483.47014,14169.28273
127.0641876,37.66060087,5272,1111074,1111074030001 ,1014.81347,44248.60622
127.0623887,37.66149835,5273,1111074,1111074030104 ,356.0065,7878.76006
127.0628267,37.66360792,5274,1111074,1111074030103 ,437.21641,10206.0985
127.0622982,37.66475489,5275,1111074,1111074030102 ,614.34861,13305.49816
127.0619805,37.66387119,5276,1111074,1111074030101 ,569.8107,16032.09515
127.0569374,37.65639748,5277,1111074,1111074040001 ,1745.78884,170109.4061
127.0634462,37.65946742,5278,1111074,1111074050001 ,505.36561,14192.82967
127.0602214,37.65695851,5279,1111074,1111074050109 ,472.91133,10744.27508
127.0625164,37.66000671,5280,1111074,1111074050108 ,534.90162,9800.96932
127.059686,37.65966724,5281,1111074,1111074050111 ,375.30189,7648.44441
127.0596091,37.66025991,5282,1111074,1111074050110 ,394.37489,7963.08306
127.0612152,37.66062836,5283,1111074,1111074050113 ,474.13638,8401.86978
127.0595972,37.66082674,5284,1111074,1111074050112 ,416.43085,8833.43637
127.0623651,37.66043347,5285,1111074,1111074050105 ,301.65622,5534.43147
127.0609151,37.65877511,5286,1111074,1111074050104 ,437.05444,9402.73185
127.0603474,37.65813002,5287,1111074,1111074050107 ,536.68305,11642.35545
127.0599511,37.65900229,5288,1111074,1111074050106 ,400.02015,9720.7677
127.0610245,37.65626627,5289,1111074,1111074050101 ,508.60231,12270.30624
127.061019,37.65737453,5290,1111074,1111074050103 ,416.79704,10740.66385
127.0608893,37.65995221,5291,1111074,1111074050102 ,437.8206,11184.19579
127.0865583,37.68345929,5292,1111076,1111076010001 ,6515.10826,2067413.919
127.0757421,37.66889798,5293,1111076,1111076020012 ,2578.54749,163450.0657
127.0811229,37.67103518,5294,1111076,1111076020008 ,500.22197,14833.81241
127.0769112,37.6710824,5295,1111076,1111076020009 ,271.76278,4124.71495
127.0793254,37.67132225,5296,1111076,1111076020011 ,575.56267,11267.07249
127.0778666,37.67123746,5297,1111076,1111076020010 ,422.4262,7777.94502
127.0801321,37.6717297,5298,1111076,1111076020002 ,1012.17962,20688.49241
127.0780963,37.67655624,5299,1111076,1111076020014 ,4902.38033,774961.344
127.077579,37.67035992,5300,1111076,1111076020006 ,678.92572,11015.22428
127.0791531,37.67276183,5301,1111076,1111076020007 ,640.70003,12925.17372
127.0778907,37.67184763,5302,1111076,1111076020004 ,507.41855,10107.28514
127.0830678,37.67355414,5303,1111076,1111076020005 ,660.56397,22128.09741
127.0792354,37.67187076,5304,1111076,1111076020013 ,411.34579,7624.08375
127.081985,37.67342247,5305,1111076,1111076020003 ,1187.33979,40708.20863
127.0851193,37.67512886,5306,1111076,1111076020001 ,1366.17263,59228.77728
127.0812551,37.67200622,5307,1111076,1111076020101 ,416.77897,7260.97838
127.0851971,37.67062214,5308,1111076,1111076030002 ,924.18155,23359.63531
127.0832343,37.67052339,5309,1111076,1111076030001 ,912.81332,19756.38419
127.0832752,37.67150902,5310,1111076,1111076030007 ,535.68073,18652.80033
127.08424,37.67295522,5311,1111076,1111076030006 ,867.66239,21879.60973
127.0908244,37.67134512,5312,1111076,1111076030005 ,3514.10429,637462.7049
127.0849963,37.67216362,5313,1111076,1111076030004 ,500.99311,8674.39621
127.08537,37.67146283,5314,1111076,1111076030003 ,687.68738,19164.53837
127.0762633,37.66518363,5315,1111076,1111076040001 ,1121.95665,24832.39978
127.0777333,37.66735947,5316,1111076,1111076040002 ,671.32495,14397.77872
127.0797048,37.66968123,5317,1111076,1111076040003 ,812.14031,35264.08687
127.0786107,37.66756525,5318,1111076,1111076040004 ,603.01093,13288.62848
127.0778203,37.66827041,5319,1111076,1111076040005 ,885.17605,21249.1801
127.0770864,37.66608885,5320,1111076,1111076040006 ,795.98961,16009.13156
127.0750761,37.66434035,5321,1111076,1111076050001 ,550.36472,15245.73797
127.0709265,37.67079597,5322,1111076,1111076050003 ,3528.39002,513755.9361
127.0753136,37.66541329,5323,1111076,1111076050002 ,567.40789,14803.28059
127.086447,37.66573101,5324,1111076,1111076070002 ,4837.5913,784472.009
127.0776681,37.66485854,5325,1111076,1111076070001 ,889.04534,27224.67017
127.082558,37.66986672,5326,1111076,1111076070005 ,497.23296,9841.89295
127.0814298,37.66971336,5327,1111076,1111076070004 ,602.59663,15762.23195
127.0806506,37.66851354,5328,1111076,1111076070003 ,1123.30947,23363.3585
127.0772891,37.66392728,5329,1111076,1111076070103 ,257.0439,2819.29153
127.0779841,37.66389788,5330,1111076,1111076070102 ,299.59448,4621.43295
127.077653,37.66301734,5331,1111076,1111076070101 ,431.0459,7564.81933
127.0761125,37.6628328,5332,1111076,1111076070105 ,1061.8954,22758.95804
127.0770915,37.66311327,5333,1111076,1111076070104 ,220.24561,2807.81975
127.0805235,37.6671544,5334,1111076,1111076070205 ,323.3853,5142.63402
127.0785433,37.66620078,5335,1111076,1111076070204 ,377.99557,7976.95131
127.0793906,37.6666422,5336,1111076,1111076070203 ,303.98479,5968.97063
127.0789252,37.66702314,5337,1111076,1111076070202 ,332.63187,5626.62778
127.0799619,37.66708761,5338,1111076,1111076070201 ,383.08557,7072.4781
127.0789902,37.66548367,5339,1111076,1111076070402 ,323.32498,5705.6629
127.0798863,37.66603401,5340,1111076,1111076070401 ,372.07087,6472.62402
127.0804121,37.66812063,5341,1111076,1111076070601 ,319.31337,5570.67739
127.0812388,37.6681731,5342,1111076,1111076070703 ,302.2215,5658.57821
127.0824111,37.66772675,5343,1111076,1111076070702 ,454.33109,10394.81223
127.0814243,37.66738823,5344,1111076,1111076070701 ,472.08403,12988.69812
127.0782764,37.66280735,5345,1111076,1111076070903 ,398.95246,7554.91328
127.0787759,37.66238304,5346,1111076,1111076070902 ,402.26595,8574.471
127.0788303,37.66352366,5347,1111076,1111076070901 ,466.31594,9614.08606
127.0573228,37.65428684,5348,1111077,1111077010001 ,1438.99518,86220.09739
127.0553486,37.65231165,5349,1111077,1111077020002 ,759.64769,35709.8647
127.0594289,37.65349132,5350,1111077,1111077020001 ,864.61482,29193.27335
127.0572565,37.65289195,5351,1111077,1111077020107 ,496.79375,9162.56976
127.0570277,37.65209213,5352,1111077,1111077020104 ,285.11417,5059.75956
127.0567017,37.65308631,5353,1111077,1111077020105 ,310.09207,5862.52432
127.0571494,37.65079994,5354,1111077,1111077020102 ,388.53787,7762.08458
127.0589385,37.65131324,5355,1111077,1111077020103 ,573.17748,16104.06741
127.0553603,37.65081574,5356,1111077,1111077020101 ,718.44865,27895.94451
127.0604742,37.65170532,5357,1111077,1111077020108 ,475.18827,11810.76869
127.0569953,37.65144368,5358,1111077,1111077020112 ,409.53203,9117.99221
127.0591236,37.65286735,5359,1111077,1111077020110 ,537.23316,10884.04874
127.0604362,37.65241353,5360,1111077,1111077020111 ,433.73902,8853.53258
127.058883,37.65220777,5361,1111077,1111077020109 ,444.65492,11900.99302
127.0578521,37.65193505,5362,1111077,1111077020106 ,447.74959,8855.48062
127.0670108,37.65497076,5363,1111077,1111077030002 ,151.87804,1418.17599
127.0623356,37.65415773,5364,1111077,1111077030001 ,1043.55728,35038.46884
127.0652706,37.65514188,5365,1111077,1111077030109 ,248.49741,3541.89747
127.061746,37.65216344,5366,1111077,1111077030108 ,593.32901,14997.74332
127.0625375,37.65365191,5367,1111077,1111077030114 ,452.48397,9392.59692
127.0651751,37.65467191,5368,1111077,1111077030113 ,482.28749,10044.09034
127.0647,37.65405101,5369,1111077,1111077030112 ,430.39784,7728.83639
127.0670215,37.65421248,5370,1111077,1111077030111 ,423.52795,9458.26729
127.0640644,37.6536089,5371,1111077,1111077030110 ,507.54608,9283.3929
127.0621765,37.65275548,5372,1111077,1111077030107 ,386.59591,7225.92545
127.0669532,37.65336233,5373,1111077,1111077030106 ,366.22807,6855.24465
127.0663943,37.65526287,5374,1111077,1111077030105 ,386.17544,8827.55794
127.0659015,37.65387631,5375,1111077,1111077030104 ,509.48817,8210.26777
127.0663362,37.65447036,5376,1111077,1111077030103 ,371.45778,5261.81607
127.0630436,37.65314478,5377,1111077,1111077030102 ,416.50799,8754.77067
127.0670849,37.65294184,5378,1111077,1111077030101 ,344.54142,5584.23534
127.0654124,37.6528953,5379,1111077,1111077030202 ,702.35545,19172.58982
127.0637791,37.65257069,5380,1111077,1111077030201 ,731.10752,20054.32401
127.0642845,37.65142641,5381,1111077,1111077040001 ,808.3702,35053.73756
127.063867,37.64850314,5382,1111077,1111077040002 ,1270.77892,62224.23292
127.0631281,37.65025912,5383,1111077,1111077040104 ,668.1167,13283.46986
127.0646615,37.65017369,5384,1111077,1111077040105 ,437.97241,10430.81575
127.0627591,37.64971107,5385,1111077,1111077040106 ,514.83103,10283.89084
127.0622339,37.65105713,5386,1111077,1111077040107 ,542.38644,16322.73067
127.0654769,37.6503398,5387,1111077,1111077040101 ,420.27713,9657.13169
127.0666863,37.65016365,5388,1111077,1111077040102 ,441.7066,11044.29417
127.0639147,37.64959683,5389,1111077,1111077040103 ,273.69054,4359.39079
127.0662024,37.65146875,5390,1111077,1111077040110 ,379.2611,7841.74729
127.0661112,37.6521156,5391,1111077,1111077040108 ,389.36808,8000.7061
127.0663787,37.65084057,5392,1111077,1111077040109 ,407.70011,8639.88005
127.0678856,37.65059427,5393,1111077,1111077040203 ,380.05053,8632.90107
127.067566,37.65143413,5394,1111077,1111077040201 ,489.98436,13336.0984
127.0673379,37.65234594,5395,1111077,1111077040202 ,428.2507,11213.30803
127.0590844,37.64882167,5396,1111077,1111077050001 ,760.15529,29727.2859
127.0596248,37.64993006,5397,1111077,1111077050103 ,512.54341,11225.54857
127.0576861,37.64983769,5398,1111077,1111077050102 ,472.83215,10971.56335
127.0561616,37.64899235,5399,1111077,1111077050109 ,659.92547,22619.61387
127.0565219,37.64815038,5400,1111077,1111077050108 ,628.58394,20236.98499
127.0609677,37.65046284,5401,1111077,1111077050105 ,592.08864,17269.48895
127.0586396,37.6501605,5402,1111077,1111077050104 ,621.90904,18054.15621
127.0600762,37.65088818,5403,1111077,1111077050107 ,375.41366,7427.82005
127.0612058,37.64930906,5404,1111077,1111077050106 ,505.30276,15332.19945
127.0559774,37.64983361,5405,1111077,1111077050101 ,670.33686,21842.95953
127.0572749,37.64596062,5406,1111077,1111077060002 ,688.63212,24694.13897
127.0623858,37.64730944,5407,1111077,1111077060001 ,851.00422,27220.66687
127.061311,37.646152,5408,1111077,1111077060103 ,518.72855,10950.63676
127.0608506,37.6467554,5409,1111077,1111077060101 ,494.31734,12732.95314
127.0608458,37.64548551,5410,1111077,1111077060102 ,483.87713,13804.1097
127.0587037,37.64778959,5411,1111077,1111077060204 ,460.51956,10813.24075
127.0569895,37.64674269,5412,1111077,1111077060205 ,636.49585,16306.59081
127.0613476,37.6482766,5413,1111077,1111077060210 ,381.98922,8816.63739
127.0570152,37.64740349,5414,1111077,1111077060208 ,688.41713,18523.38748
127.0596526,37.64557073,5415,1111077,1111077060209 ,340.51398,7139.93463
127.0612984,37.64751138,5416,1111077,1111077060202 ,387.83293,7321.08079
127.060077,37.64821124,5417,1111077,1111077060211 ,399.35481,8122.14766
127.0594806,37.64683264,5418,1111077,1111077060203 ,551.9724,12492.87995
127.058829,37.64664709,5419,1111077,1111077060201 ,388.92579,7829.977
127.0588428,37.64568688,5420,1111077,1111077060206 ,331.15102,6692.06731
127.0602855,37.64755555,5421,1111077,1111077060207 ,488.49511,10459.29457
127.0581466,37.64219937,5422,1111077,1111077070001 ,2853.40751,329353.4656
127.0562694,37.64150535,5423,1111077,1111077070201 ,627.96904,16220.10605
127.0675378,37.64901717,5424,1111078,1111078010001 ,1080.39766,63247.36063
127.0644469,37.646004,5425,1111078,1111078010101 ,469.37921,8529.85154
127.066027,37.64710283,5426,1111078,1111078010103 ,267.48705,4132.2312
127.0664376,37.64672755,5427,1111078,1111078010102 ,290.00288,4876.91034
127.0667159,37.64775043,5428,1111078,1111078010105 ,307.18149,4755.87107
127.0656647,37.64640759,5429,1111078,1111078010104 ,316.77884,6240.70939
127.0671078,37.64739729,5430,1111078,1111078010106 ,327.70665,6222.6392
127.0650204,37.64727466,5431,1111078,1111078010201 ,419.70741,10179.25884
127.065639,37.64796781,5432,1111078,1111078010203 ,459.46995,12827.80546
127.0643026,37.64663548,5433,1111078,1111078010202 ,470.29697,11812.01823
127.0683507,37.64416031,5434,1111078,1111078020004 ,672.13637,18454.05774
127.0686149,37.6420418,5435,1111078,1111078020002 ,212.18607,2315.57965
127.0672257,37.64612398,5436,1111078,1111078020003 ,603.16715,21273.51908
127.070495,37.64484032,5437,1111078,1111078020001 ,311.29966,5919.47964
127.0677801,37.64471673,5438,1111078,1111078020101 ,397.5209,8379.95599
127.0675632,37.64520462,5439,1111078,1111078020102 ,383.67855,7437.68339
127.0700305,37.64550413,5440,1111078,1111078020205 ,386.05816,9402.89182
127.0682351,37.64689122,5441,1111078,1111078020202 ,304.69092,5256.60455
127.0688173,37.64553814,5442,1111078,1111078020203 ,301.35241,5215.03301
127.0693537,37.64629186,5443,1111078,1111078020201 ,645.69124,17166.36757
127.0693993,37.64715388,5444,1111078,1111078020210 ,324.70654,5313.5508
127.0684381,37.64643098,5445,1111078,1111078020208 ,307.36987,5437.67789
127.0690322,37.64506171,5446,1111078,1111078020209 ,307.80927,5579.82551
127.0693162,37.64760129,5447,1111078,1111078020206 ,367.32319,6760.59993
127.0692447,37.64832468,5448,1111078,1111078020207 ,496.04631,14561.66453
127.0680865,37.6474436,5449,1111078,1111078020204 ,352.6454,6783.93213
127.0709483,37.64342616,5450,1111078,1111078020305 ,342.13657,6407.25672
127.0688876,37.64239106,5451,1111078,1111078020302 ,431.94851,7858.02111
127.0696404,37.64359794,5452,1111078,1111078020303 ,343.25449,7269.94312
127.0685326,37.64331194,5453,1111078,1111078020301 ,432.53668,7985.31544
127.0705528,37.6441677,5454,1111078,1111078020308 ,563.4496,12614.031
127.0707453,37.64281968,5455,1111078,1111078020309 ,501.35239,8290.70008
127.0693695,37.64415036,5456,1111078,1111078020306 ,322.18043,5805.50084
127.0699246,37.64298539,5457,1111078,1111078020307 ,319.45094,6127.63676
127.0685547,37.64284564,5458,1111078,1111078020304 ,428.73922,6844.00011
127.0627985,37.64361488,5459,1111078,1111078030001 ,545.59263,17302.58949
127.0644848,37.64239843,5460,1111078,1111078030101 ,520.42513,9466.07718
127.0639632,37.64397357,5461,1111078,1111078030112 ,325.8368,6023.53844
127.0629151,37.64541519,5462,1111078,1111078030111 ,803.22033,29412.77359
127.0644045,37.64180421,5463,1111078,1111078030110 ,553.00601,9683.34363
127.0622525,37.64462855,5464,1111078,1111078030108 ,384.04867,9051.32392
127.0634138,37.64197439,5465,1111078,1111078030109 ,354.6338,5141.84427
127.0650384,37.64149889,5466,1111078,1111078030107 ,343.15766,6401.87225
127.0648858,37.64111845,5467,1111078,1111078030106 ,476.50472,6932.76512
127.0637619,37.64096955,5468,1111078,1111078030105 ,343.40577,7326.54725
127.0631088,37.64255241,5469,1111078,1111078030104 ,392.659,8151.64742
127.0637161,37.64444954,5470,1111078,1111078030103 ,345.28664,6166.4768
127.0642113,37.64319211,5471,1111078,1111078030102 ,573.2103,13857.91622
127.0663348,37.64465707,5472,1111078,1111078040001 ,478.55275,14325.62071
127.0652259,37.64414028,5473,1111078,1111078040101 ,410.96306,10390.46405
127.0649625,37.64473447,5474,1111078,1111078040102 ,339.57477,5830.23947
127.0647195,37.64533485,5475,1111078,1111078040103 ,427.98257,11078.91423
127.0659302,37.64564374,5476,1111078,1111078040104 ,395.24361,9774.81541
127.0656543,37.64312374,5477,1111078,1111078040204 ,514.26301,15752.19768
127.0675209,37.64221898,5478,1111078,1111078040205 ,320.32758,5976.04124
127.0670488,37.64306729,5479,1111078,1111078040206 ,326.74921,5897.32917
127.0672422,37.6426491,5480,1111078,1111078040207 ,303.43915,4860.35989
127.0667186,37.64368798,5481,1111078,1111078040201 ,424.8653,10784.9999
127.0663454,37.64186125,5482,1111078,1111078040202 ,359.81518,6682.99361
127.0669991,37.64161324,5483,1111078,1111078040203 ,520.93463,7977.24752
127.0660736,37.64230072,5484,1111078,1111078040208 ,346.00317,6331.55554
127.0680625,37.64055863,5485,1111078,1111078050001 ,1296.24592,83752.35505
127.0616606,37.64285326,5486,1111078,1111078060001 ,972.99512,41365.3547
127.0608073,37.64027402,5487,1111078,1111078060101 ,489.2359,10904.4922
127.0620621,37.64133192,5488,1111078,1111078060104 ,537.94526,11352.27002
127.0618923,37.64029066,5489,1111078,1111078060105 ,381.26539,7720.67147
127.0628924,37.64074873,5490,1111078,1111078060102 ,362.13588,8094.26283
127.0616229,37.64081708,5491,1111078,1111078060103 ,363.18508,4661.31947
127.0618507,37.63754487,5492,1111078,1111078070109 ,340.64701,6478.94459
127.0622348,37.63943138,5493,1111078,1111078070103 ,474.32469,10528.16048
127.0614172,37.63837339,5494,1111078,1111078070102 ,264.94644,4030.85965
127.0616995,37.63799796,5495,1111078,1111078070101 ,324.70446,5465.21986
127.0632897,37.63888731,5496,1111078,1111078070107 ,258.16855,3871.99735
127.0612462,37.63948206,5497,1111078,1111078070106 ,351.04757,7183.60571
127.0639141,37.6381207,5498,1111078,1111078070105 ,324.60033,5865.41046
127.0634117,37.63939485,5499,1111078,1111078070104 ,424.74307,8700.1607
127.0637427,37.63857993,5500,1111078,1111078070112 ,335.73191,5566.43803
127.0628243,37.6380353,5501,1111078,1111078070111 ,368.47269,8187.20014
127.0617591,37.63877432,5502,1111078,1111078070110 ,564.52568,10284.13853
127.0631114,37.64001971,5503,1111078,1111078070108 ,336.19663,6591.86082
127.0652513,37.63959532,5504,1111078,1111078080101 ,1011.69697,63122.0924
127.0693206,37.62898882,5505,1111079,1111079010001 ,964.89715,28110.32176
127.0704781,37.62961694,5506,1111079,1111079010103 ,401.71748,9069.78407
127.0695618,37.62975985,5507,1111079,1111079010102 ,569.37126,6833.89486
127.0693607,37.63126421,5508,1111079,1111079010105 ,399.43858,6914.46982
127.0696468,37.63087851,5509,1111079,1111079010104 ,358.94987,5770.52939
127.0701346,37.63040807,5510,1111079,1111079010101 ,362.54712,8195.88161
127.0681471,37.63106246,5511,1111079,1111079010301 ,374.70451,8868.15712
127.0685936,37.63022629,5512,1111079,1111079010302 ,597.06289,11966.34403
127.0727895,37.62955632,5513,1111079,1111079020102 ,500.39405,12810.28368
127.0733724,37.62711992,5514,1111079,1111079030001 ,1351.52215,51930.01611
127.0739771,37.62871919,5515,1111079,1111079030004 ,461.03841,12185.05652
127.0739358,37.62776622,5516,1111079,1111079030003 ,405.04734,9830.12126
127.0755064,37.62753587,5517,1111079,1111079030002 ,700.75077,13785.40905
127.0750933,37.62772913,5518,1111079,1111079030301 ,282.05164,4428.6735
127.0731369,37.62865522,5519,1111079,1111079030402 ,290.04294,4134.68778
127.0724952,37.62860096,5520,1111079,1111079030401 ,349.98211,7265.70204
127.0706867,37.6250996,5521,1111079,1111079040001 ,798.49784,18035.01023
127.0696608,37.62562122,5522,1111079,1111079040002 ,800.05368,27315.13323
127.0714793,37.62745991,5523,1111079,1111079040003 ,1153.26581,36494.66677
127.071136,37.6266162,5524,1111079,1111079040004 ,568.56832,12019.04124
127.068381,37.62810097,5525,1111079,1111079040103 ,357.18661,6598.17249
127.0682103,37.62690096,5526,1111079,1111079040104 ,595.26158,16233.31105
127.0674203,37.62745863,5527,1111079,1111079040101 ,748.84733,18527.55727
127.0686337,37.62629469,5528,1111079,1111079040102 ,528.23816,13993.45904
127.0664235,37.62985614,5529,1111079,1111079040204 ,339.41356,5987.69811
127.0677489,37.62868526,5530,1111079,1111079040205 ,376.27535,8879.51287
127.0662343,37.62823151,5531,1111079,1111079040206 ,488.80321,11304.698
127.0661728,37.62937214,5532,1111079,1111079040207 ,325.56008,4015.69917
127.0674679,37.62795224,5533,1111079,1111079040201 ,366.41062,5937.41722
127.0672854,37.62991785,5534,1111079,1111079040202 ,392.76108,9254.61667
127.0652922,37.62924411,5535,1111079,1111079040203 ,357.69722,7998.05275
127.0652949,37.62999752,5536,1111079,1111079040208 ,418.58176,10669.69174
127.0660934,37.62877965,5537,1111079,1111079040209 ,493.73195,9900.58275
127.0675266,37.62926045,5538,1111079,1111079040210 ,343.45489,6616.76667
127.0697381,37.62723285,5539,1111079,1111079040502 ,285.36723,4782.47691
127.0699941,37.62778562,5540,1111079,1111079040501 ,523.06321,9943.45854
127.0719493,37.62575967,5541,1111079,1111079040801 ,447.5766,6497.70266
127.0701227,37.62666008,5542,1111079,1111079041001 ,323.66669,5987.16638
127.066276,37.63073118,5543,1111079,1111079041201 ,749.2767,23255.01921
127.0766523,37.62212275,5544,1111079,1111079050005 ,716.74225,16254.30621
127.0768652,37.6210159,5545,1111079,1111079050004 ,638.15701,9701.10576
127.0764617,37.61994482,5546,1111079,1111079050007 ,827.96944,22413.74814
127.0788165,37.61995451,5547,1111079,1111079050006 ,718.53933,17098.64795
127.0745889,37.62239133,5548,1111079,1111079050001 ,1498.52731,42867.75605
127.0759999,37.62515869,5549,1111079,1111079050016 ,509.8222,11066.29226
127.0769209,37.62564659,5550,1111079,1111079050011 ,529.68134,10279.90406
127.0756889,37.61938646,5551,1111079,1111079050010 ,913.58015,23002.55464
127.0771626,37.62271809,5552,1111079,1111079050013 ,534.61282,10144.00785
127.0739767,37.62519886,5553,1111079,1111079050012 ,672.23437,19219.92503
127.076294,37.62409509,5554,1111079,1111079050021 ,509.22779,8932.54995
127.0780882,37.6209617,5555,1111079,1111079050020 ,656.72866,13223.08114
127.0771108,37.61820726,5556,1111079,1111079050009 ,905.68451,38447.24009
127.077039,37.62363222,5557,1111079,1111079050022 ,569.59966,10242.10929
127.0794929,37.61922503,5558,1111079,1111079050019 ,1215.28231,41820.49434
127.0753814,37.62427426,5559,1111079,1111079050018 ,551.94573,9310.81309
127.0760254,37.62636736,5560,1111079,1111079050003 ,495.31242,11376.05166
127.0772084,37.62434264,5561,1111079,1111079050002 ,547.50835,9662.6012
127.0751018,37.62388175,5562,1111079,1111079050015 ,725.01261,13144.6227
127.076123,37.62115835,5563,1111079,1111079050014 ,500.96578,8208.61081
127.0750661,37.62573493,5564,1111079,1111079050017 ,495.40023,14569.59003
127.0755314,37.62296521,5565,1111079,1111079050008 ,525.49612,10070.27181
127.0772151,37.62108363,5566,1111079,1111079050401 ,324.96487,5063.08828
127.074608,37.61824504,5567,1111079,1111079060001 ,944.88983,46197.36061
127.0737296,37.62185079,5568,1111079,1111079060006 ,1063.98125,27719.25306
127.0738038,37.62015187,5569,1111079,1111079060004 ,546.57628,13339.48238
127.073226,37.62134924,5570,1111079,1111079060005 ,439.18232,9460.74211
127.0727986,37.62339432,5571,1111079,1111079060002 ,730.13862,19935.28334
127.0725142,37.62471229,5572,1111079,1111079060003 ,559.71541,19278.94804
127.0715787,37.62232569,5573,1111079,1111079070001 ,746.42059,24497.83081
127.0709328,37.62417516,5574,1111079,1111079070006 ,638.21406,19544.43797
127.0727587,37.62048082,5575,1111079,1111079070005 ,741.53139,11603.86781
127.0735998,37.61800413,5576,1111079,1111079070004 ,841.69672,16182.56877
127.0727644,37.61873635,5577,1111079,1111079070003 ,387.74769,7394.24925
