ID,1층,금액차이,Number of Records,X,Y,거래금액(만원),건축년도,계약년월,계약일,구 (국민은행시세정보!),구,단지명,도로명,동 (국민은행시세정보!),동,번지,변동액,본번,부번,국민은행시세,아파트,일반거래가,입력주소,전용면적 (국민은행시세정보!),전용면적,주택형,중간층,층,평형,하한가
1072,18000,7000,1,315394,554683,43000,2004-01-01,201804,1~10,동대문구,동대문구,한신,고산자로,제기동,제기동,1212,0,1212,0,50000,한신,46500, 동대문구 제기동 한신,85,85,105.78,18600,4,32,45000
1073,17800,-3500,1,314999,553508,51000,1999-01-01,201804,1~10,동대문구,동대문구,현대,정릉천동로,제기동,제기동,892-66,0,892,66,47500,현대,46000, 동대문구 제기동 현대,85,85,109.09,18400,22,33,44500
1074,22400,-4000,1,315739,553635,64000,1997-01-01,201804,11~20,동대문구,동대문구,현대코아,홍릉로,청량리동,청량리동,738,0,738,0,60000,현대코아,58000, 동대문구 청량리동 현대코아,140,140,171.9,23200,8,52,56000
1075,18000,-2000,1,316432,555035,49500,1989-01-01,201804,1~10,동대문구,동대문구,신현대,이문로1길,회기동,회기동,65,0,65,0,47500,신현대,46500, 동대문구 회기동 신현대,85,85,105.78,18600,7,32,45000
1076,15400,-2000,1,316432,555035,44000,1989-01-01,201804,1~10,동대문구,동대문구,신현대,이문로1길,회기동,회기동,65,0,65,0,42000,신현대,40000, 동대문구 회기동 신현대,72,72,92.56,16000,4,28,38500
1077,18000,-2500,1,316432,555035,50000,1989-01-01,201804,1~10,동대문구,동대문구,신현대,이문로1길,회기동,회기동,65,0,65,0,47500,신현대,46500, 동대문구 회기동 신현대,85,85,105.78,18600,2,32,45000
1078,13400,500,1,316432,555035,36500,1989-01-01,201804,11~20,동대문구,동대문구,신현대,이문로1길,회기동,회기동,65,0,65,0,37000,신현대,35500, 동대문구 회기동 신현대,60,60,85.95,14200,1,26,33500
1079,18000,-1500,1,316432,555035,49000,1989-01-01,201804,21~30,동대문구,동대문구,신현대,이문로1길,회기동,회기동,65,0,65,0,47500,신현대,46500, 동대문구 회기동 신현대,85,85,105.78,18600,6,32,45000
1080,15600,-1500,1,318006,554335,42500,2007-01-01,201804,1~10,동대문구,동대문구,동일스위트리버,한천로,휘경동,휘경동,366,0,366,0,41000,동일스위트리버,40000, 동대문구 휘경동 동일스위트리버,60,60,76.03,16000,1,23,39000
1081,17600,-250,1,318050,553908,50000,2001-01-01,201804,11~20,동대문구,동대문구,주공1,한천로,휘경동,휘경동,57,0,57,0,49750,주공1,47900, 동대문구 휘경동 주공1,85,85,109.09,19160,7,33,44000
1082,15400,-500,1,318050,553908,43500,2001-01-01,201804,1~10,동대문구,동대문구,주공2,한천로,휘경동,휘경동,57,0,57,0,43000,주공2,41500, 동대문구 휘경동 주공2,59,59,82.64,16600,18,25,38500
1083,15400,-1000,1,318050,553908,44000,2001-01-01,201804,1~10,동대문구,동대문구,주공2,한천로,휘경동,휘경동,57,0,57,0,43000,주공2,41500, 동대문구 휘경동 주공2,59,59,82.64,16600,22,25,38500
1084,10300,750,1,318050,553908,28500,2001-01-01,201804,21~30,동대문구,동대문구,주공2,한천로,휘경동,휘경동,57,0,57,0,29250,주공2,28000, 동대문구 휘경동 주공2,40,40,57.61,11200,5,17,25750
1085,9600,-2250,1,318050,553908,28500,2001-01-01,201804,21~30,동대문구,동대문구,주공2,한천로,휘경동,휘경동,57,0,57,0,26250,주공2,25250, 동대문구 휘경동 주공2,40,40,,10100,5,17,24000
1086,19300,750,1,317580,554411,52000,2005-01-01,201804,1~10,동대문구,동대문구,휘경동일하이빌,장안벚꽃로5길,휘경동,휘경동,365,0,365,0,52750,휘경동일하이빌,51000, 동대문구 휘경동 휘경동일하이빌,111,111,132.23,20400,13,40,48250
1087,16800,-1000,1,317659,554808,47000,1999-01-01,201804,11~20,동대문구,동대문구,휘경미소지움,망우로,휘경동,휘경동,106,0,106,0,46000,휘경미소지움,44500, 동대문구 휘경동 휘경미소지움,85,85,109.09,17800,10,33,42000
1088,23800,-4300,1,307133,545505,68800,2001-01-01,201804,1~10,동작구,동작구,신동아리버파크,만양로,노량진동,노량진동,325,0,325,0,64500,신동아리버파크,61500, 동작구 노량진동 신동아리버파크,85,85,109.09,24600,16,33,59500
1089,27000,0,1,307133,545505,75500,2001-01-01,201804,1~10,동작구,동작구,신동아리버파크,만양로,노량진동,노량진동,325,0,325,0,75500,신동아리버파크,69500, 동작구 노량진동 신동아리버파크,115,115,142.14,27800,18,43,67500
1090,27000,500,1,307133,545505,75000,2001-01-01,201804,1~10,동작구,동작구,신동아리버파크,만양로,노량진동,노량진동,325,0,325,0,75500,신동아리버파크,69500, 동작구 노량진동 신동아리버파크,115,115,142.14,27800,28,43,67500
1091,27000,0,1,307133,545505,75500,2001-01-01,201804,11~20,동작구,동작구,신동아리버파크,만양로,노량진동,노량진동,325,0,325,0,75500,신동아리버파크,69500, 동작구 노량진동 신동아리버파크,115,115,142.14,27800,10,43,67500
1092,23800,-4300,1,307133,545505,68800,2001-01-01,201804,21~30,동작구,동작구,신동아리버파크,만양로,노량진동,노량진동,325,0,325,0,64500,신동아리버파크,61500, 동작구 노량진동 신동아리버파크,85,85,109.09,24600,8,33,59500
1093,22400,-1500,1,306654,546020,63000,1997-01-01,201804,11~20,동작구,동작구,우성,만양로8길,노량진동,노량진동,323,0,323,0,61500,우성,59500, 동작구 노량진동 우성,85,85,109.09,23800,7,33,56000
1094,22400,-1500,1,306654,546020,63000,1997-01-01,201804,11~20,동작구,동작구,우성,만양로8길,노량진동,노량진동,323,0,323,0,61500,우성,59500, 동작구 노량진동 우성,85,85,109.09,23800,17,33,56000
1095,22400,-3500,1,306654,546020,65000,1997-01-01,201804,11~20,동작구,동작구,우성,만양로8길,노량진동,노량진동,323,0,323,0,61500,우성,59500, 동작구 노량진동 우성,85,85,109.09,23800,14,33,56000
1096,22400,-1000,1,306654,546020,62500,1997-01-01,201804,21~30,동작구,동작구,우성,만양로8길,노량진동,노량진동,323,0,323,0,61500,우성,59500, 동작구 노량진동 우성,85,85,109.09,23800,17,33,56000
1097,29000,-400,1,305007,545481,83400,1993-01-01,201804,1~10,동작구,동작구,대림아파트,여의대방로44길,대방동,대방동,501,0,501,0,83000,대림아파트,78500, 동작구 대방동 대림아파트,85,85,109.09,31400,11,33,72500
1098,22400,1350,1,305007,545481,62900,1993-01-01,201804,1~10,동작구,동작구,대림아파트,여의대방로44길,대방동,대방동,501,0,501,0,64250,대림아파트,59000, 동작구 대방동 대림아파트,60,60,85.95,23600,5,26,56000
1099,31200,-1400,1,305691,546070,89400,2003-01-01,201804,11~20,동작구,동작구,대방2차e-편한세상,알마타길,대방동,대방동,507,0,507,0,88000,대방2차e-편한세상,84000, 동작구 대방동 대방2차e-편한세상,132,132,158.67,33600,9,48,78000
1100,21400,-4000,1,305661,546140,63000,1994-01-01,201804,1~10,동작구,동작구,대방동현대,등용로,대방동,대방동,502,0,502,0,59000,대방동현대,57500, 동작구 대방동 대방동현대,85,85,122.31,23000,18,37,53500
1101,22400,-750,1,305661,546140,63000,1994-01-01,201804,1~10,동작구,동작구,대방동현대,등용로,대방동,대방동,502,0,502,0,62250,대방동현대,59250, 동작구 대방동 대방동현대,85,85,105.78,23700,18,32,56000
1102,21400,-500,1,305661,546140,59500,1994-01-01,201804,21~30,동작구,동작구,대방동현대,등용로,대방동,대방동,502,0,502,0,59000,대방동현대,57500, 동작구 대방동 대방동현대,85,85,122.31,23000,6,37,53500
1103,22400,2750,1,305661,546140,59500,1994-01-01,201804,21~30,동작구,동작구,대방동현대,등용로,대방동,대방동,502,0,502,0,62250,대방동현대,59250, 동작구 대방동 대방동현대,85,85,105.78,23700,6,32,56000
1104,21400,-2000,1,305015,544592,64500,2005-01-01,201804,1~10,동작구,동작구,보라매코오롱하늘채,여의대방로24다길,대방동,대방동,509,0,509,0,62500,보라매코오롱하늘채,58000, 동작구 대방동 보라매코오롱하늘채,85,85,105.78,23200,4,32,53500
1105,25400,6000,1,305421,545513,65000,1994-01-01,201804,21~30,동작구,동작구,성원,여의대방로44길,대방동,대방동,500,0,500,0,71000,성원,66500, 동작구 대방동 성원,84,84,112.39,26600,3,34,63500
1106,16600,1250,1,305421,545513,44000,1999-01-01,201804,11~20,동작구,동작구,우정,여의대방로62길,대방동,대방동,505,0,505,0,45250,우정,43500, 동작구 대방동 우정,60,60,82.64,17400,7,25,41500
1107,16400,5500,1,305421,545513,40000,1997-01-01,201804,1~10,동작구,동작구,한국개나리,여의대방로62길,대방동,대방동,504,0,504,0,45500,한국개나리,43500, 동작구 대방동 한국개나리,85,85,109.09,17400,14,33,41000
1108,25700,6250,1,310120,544458,67500,2003-01-01,201804,1~10,동작구,동작구,금강KCC,동작대로39가길,동작동,동작동,331,0,331,0,73750,금강KCC,67000, 동작구 동작동 금강KCC,85,85,105.78,26800,3,32,64250
1109,42000,-15000,1,309991,544060,145000,2013-01-01,201804,1~10,동작구,동작구,이수힐스테이트,동작대로39길,동작동,동작동,333,0,333,0,130000,이수힐스테이트,115000, 동작구 동작동 이수힐스테이트,147,147,173.79,46000,5,53,105000
1110,22000,-4800,1,307441,545845,64800,2004-01-01,201804,11~20,동작구,동작구,삼성래미안,매봉로,본동,본동,492,0,492,0,60000,삼성래미안,57500, 동작구 본동 삼성래미안,60,60,79.33,23000,3,24,55000
1111,22000,-4800,1,307441,545845,64800,2004-01-01,201804,11~20,동작구,동작구,삼성래미안,매봉로,본동,본동,492,0,492,0,60000,삼성래미안,57000, 동작구 본동 삼성래미안,60,60,76.03,22800,3,23,55000
1112,18000,-5500,1,307531,545692,59000,1993-01-01,201804,21~30,동작구,동작구,신동아,매봉로,본동,본동,481,0,481,0,53500,신동아,49000, 동작구 본동 신동아,60,60,76.03,19600,6,23,45000
1113,18000,-300,1,309312,543110,50800,1997-01-01,201804,1~10,동작구,동작구,경남아너스빌1차,사당로9가길,사당동,사당동,1134,0,1134,0,50500,경남아너스빌1차,48000, 동작구 사당동 경남아너스빌1차,60,60,82.64,19200,13,25,45000
1114,18000,-1300,1,309312,543110,51800,1997-01-01,201804,11~20,동작구,동작구,경남아너스빌1차,사당로9가길,사당동,사당동,1134,0,1134,0,50500,경남아너스빌1차,48000, 동작구 사당동 경남아너스빌1차,60,60,82.64,19200,6,25,45000
1115,19200,-2200,1,309916,543274,56700,1993-01-01,201804,11~20,동작구,동작구,극동(105),동작대로29길,사당동,사당동,105,0,105,0,54500,극동(105),52500, 동작구 사당동 극동(105),52,52,72.72,21000,6,22,48000
1116,24800,-2500,1,309234,543274,69000,1990-01-01,201804,21~30,동작구,동작구,대림(169-8),사당로17길,사당동,사당동,169-8,0,169,8,66500,대림(169-8),65000, 동작구 사당동 대림(169-8),60,60,79.33,26000,3,24,62000
1117,35000,-6000,1,309211,543125,115000,2011-01-01,201804,1~10,동작구,동작구,두산위브트레지움,사당로13길,사당동,사당동,1131,0,1131,0,109000,두산위브트레지움,94000, 동작구 사당동 두산위브트레지움,84,84,112.35,37600,7,34,87500
1118,27400,-2000,1,309224,543598,79000,2004-01-01,201804,11~20,동작구,동작구,사당롯데캐슬2차,사당로27길,사당동,사당동,1149,0,1149,0,77000,사당롯데캐슬2차,73500, 동작구 사당동 사당롯데캐슬2차,85,85,105.78,29400,5,32,68500
1119,26400,-4500,1,309224,543598,79000,2004-01-01,201804,11~20,동작구,동작구,사당롯데캐슬2차,사당로27길,사당동,사당동,1149,0,1149,0,74500,사당롯데캐슬2차,72000, 동작구 사당동 사당롯데캐슬2차,85,85,102.47,28800,5,31,66000
1120,28800,-4500,1,309312,543110,82000,1993-01-01,201804,1~10,동작구,동작구,사당우성2,동작대로29길,사당동,사당동,105,0,105,0,77500,사당우성2,75000, 동작구 사당동 사당우성2,85,85,115.7,30000,13,35,72000
1121,32200,-10500,1,309312,543110,97000,1993-01-01,201804,11~20,동작구,동작구,사당우성2,동작대로29길,사당동,사당동,105,0,105,0,86500,사당우성2,84500, 동작구 사당동 사당우성2,118,118,145.45,33800,12,44,80500
1122,16400,-2900,1,309312,543110,51900,1993-01-01,201804,11~20,동작구,동작구,사당우성3,동작대로29길,사당동,사당동,105,0,105,0,49000,사당우성3,48000, 동작구 사당동 사당우성3,47,47,62.81,19200,7,19,41000
1123,23200,1000,1,309312,543110,64000,1993-01-01,201804,11~20,동작구,동작구,사당우성3,동작대로29길,사당동,사당동,105,0,105,0,65000,사당우성3,64000, 동작구 사당동 사당우성3,60,60,82.64,25600,12,25,58000
1124,21400,-5000,1,308427,543548,64500,1999-01-01,201804,1~10,동작구,동작구,사당자이,사당로2가길,사당동,사당동,1139,0,1139,0,59500,사당자이,55500, 동작구 사당동 사당자이,84,84,105.78,22200,13,32,53500
1125,23000,500,1,309102,542337,65000,2009-01-01,201804,1~10,동작구,동작구,사당휴먼시아,사당로16길,사당동,사당동,1154,0,1154,0,65500,사당휴먼시아,63500, 동작구 사당동 사당휴먼시아,85,85,109.18,25400,7,33,57500
1126,23000,-1300,1,309102,542337,66800,2009-01-01,201804,1~10,동작구,동작구,사당휴먼시아,사당로16길,사당동,사당동,1154,0,1154,0,65500,사당휴먼시아,63500, 동작구 사당동 사당휴먼시아,85,85,109.18,25400,5,33,57500
1127,18800,1500,1,309714,543637,53000,1993-01-01,201804,11~20,동작구,동작구,신동아4,동작대로29길,사당동,사당동,105,0,105,0,54500,신동아4,50000, 동작구 사당동 신동아4,47,47,59.5,20000,9,18,47000
1128,18400,0,1,309012,542499,52000,2004-01-01,201804,1~10,동작구,동작구,진흥아리엘,사당로16아길,사당동,사당동,1142,0,1142,0,52000,진흥아리엘,48000, 동작구 사당동 진흥아리엘,85,85,105.78,19200,2,32,46000
1129,23200,-9000,1,309173,543339,74000,1991-01-01,201804,11~20,동작구,동작구,현대,사당로17길,사당동,사당동,169-32,0,169,32,65000,현대,60500, 동작구 사당동 현대,120,120,145.45,24200,13,44,58000
1130,25000,-2000,1,306832,544590,72000,1997-01-01,201804,21~30,동작구,동작구,건영,만양로,상도동,상도동,414,0,414,0,70000,건영,65000, 동작구 상도동 건영,115,115,145.45,26000,12,44,62500
1131,27600,-4500,1,307287,545312,79500,2003-01-01,201804,11~20,동작구,동작구,대우유로카운티,양녕로,상도동,상도동,420,0,420,0,75000,대우유로카운티,72000, 동작구 상도동 대우유로카운티,149,149,171.9,28800,18,52,69000
1132,28000,-19000,1,306823,545229,96000,2016-01-01,201804,1~10,동작구,동작구,두산위브트레지움,상도로30길,상도동,상도동,535,0,535,0,77000,두산위브트레지움,74000, 동작구 상도동 두산위브트레지움,85,85,113.27,29600,19,34,70000
1133,28000,-19000,1,306823,545229,96000,2016-01-01,201804,1~10,동작구,동작구,두산위브트레지움,상도로30길,상도동,상도동,535,0,535,0,77000,두산위브트레지움,74000, 동작구 상도동 두산위브트레지움,85,85,112.79,29600,19,34,70000
1134,28000,-19000,1,306823,545229,96000,2016-01-01,201804,1~10,동작구,동작구,두산위브트레지움,상도로30길,상도동,상도동,535,0,535,0,77000,두산위브트레지움,74000, 동작구 상도동 두산위브트레지움,85,85,113.12,29600,19,34,70000
1135,28000,-19000,1,306823,545229,96000,2016-01-01,201804,1~10,동작구,동작구,두산위브트레지움,상도로30길,상도동,상도동,535,0,535,0,77000,두산위브트레지움,74000, 동작구 상도동 두산위브트레지움,85,85,112.48,29600,19,34,70000
1136,31600,-1500,1,307682,544480,87500,2004-01-01,201804,1~10,동작구,동작구,래미안상도3차,상도로53길,상도동,상도동,431,0,431,0,86000,래미안상도3차,82000, 동작구 상도동 래미안상도3차,85,85,105.78,32800,7,32,79000
1137,31600,1000,1,307682,544480,85000,2004-01-01,201804,11~20,동작구,동작구,래미안상도3차,상도로53길,상도동,상도동,431,0,431,0,86000,래미안상도3차,82000, 동작구 상도동 래미안상도3차,85,85,105.78,32800,5,32,79000
1138,31600,0,1,307682,544480,86000,2004-01-01,201804,11~20,동작구,동작구,래미안상도3차,상도로53길,상도동,상도동,431,0,431,0,86000,래미안상도3차,82000, 동작구 상도동 래미안상도3차,85,85,105.78,32800,15,32,79000
1139,25600,-4000,1,307682,544480,70000,2004-01-01,201804,21~30,동작구,동작구,래미안상도3차,상도로53길,상도동,상도동,431,0,431,0,66000,래미안상도3차,65000, 동작구 상도동 래미안상도3차,60,60,76.03,26000,3,23,64000
1140,34200,-1500,1,307554,544097,97000,2012-01-01,201804,21~30,동작구,동작구,상도 엠코타운 센트럴파크,상도로,상도동,상도동,531,0,531,0,95500,상도 엠코타운 센트럴파크,93750, 동작구 상도동 상도 엠코타운 센트럴파크,85,85,112.29,37500,16,34,85500
1141,34400,-500,1,307554,544097,97000,2012-01-01,201804,21~30,동작구,동작구,상도 엠코타운 센트럴파크,상도로,상도동,상도동,531,0,531,0,96500,상도 엠코타운 센트럴파크,93250, 동작구 상도동 상도 엠코타운 센트럴파크,85,85,,37300,16,33,86000
1142,34400,-500,1,307554,544097,97000,2012-01-01,201804,21~30,동작구,동작구,상도 엠코타운 센트럴파크,상도로,상도동,상도동,531,0,531,0,96500,상도 엠코타운 센트럴파크,93250, 동작구 상도동 상도 엠코타운 센트럴파크,85,85,109.19,37300,16,33,86000
1143,34200,-1000,1,307554,544097,97000,2012-01-01,201804,21~30,동작구,동작구,상도 엠코타운 센트럴파크,상도로,상도동,상도동,531,0,531,0,96000,상도 엠코타운 센트럴파크,93000, 동작구 상도동 상도 엠코타운 센트럴파크,85,85,109.59,37200,16,33,85500
1144,17800,-3200,1,308153,544051,53700,2003-01-01,201804,11~20,동작구,동작구,상도현대,사당로2길,상도동,상도동,412,0,412,0,50500,상도현대,48000, 동작구 상도동 상도현대,85,85,112.39,19200,8,34,44500
1145,17800,-3700,1,308153,544051,54200,2003-01-01,201804,11~20,동작구,동작구,상도현대,사당로2길,상도동,상도동,412,0,412,0,50500,상도현대,48000, 동작구 상도동 상도현대,85,85,112.39,19200,12,34,44500
1146,24200,10600,1,306764,545361,57900,2007-01-01,201804,11~20,동작구,동작구,이수브라운스톤상도(527-0),상도로31길,상도동,상도동,527,0,527,0,68500,이수브라운스톤상도(527-0),62000, 동작구 상도동 이수브라운스톤상도(527-0),60,60,76.03,24800,7,23,60500
1147,28000,-1750,1,307345,544699,78500,2003-01-01,201804,11~20,동작구,동작구,중앙하이츠빌,상도로,상도동,상도동,415,0,415,0,76750,중앙하이츠빌,73250, 동작구 상도동 중앙하이츠빌,124,124,151.86,29300,20,46,70000
1148,28000,-3000,1,307345,544699,78500,2003-01-01,201804,11~20,동작구,동작구,중앙하이츠빌,상도로,상도동,상도동,415,0,415,0,75500,중앙하이츠빌,72500, 동작구 상도동 중앙하이츠빌,124,124,148.08,29000,20,45,70000
1149,27200,-567,1,306782,545052,73900,2007-01-01,201804,1~10,동작구,동작구,포스코더샵,장승배기로4길,상도동,상도동,521,0,521,0,73333,포스코더샵,70333, 동작구 상도동 포스코더샵,60,60,79.99,28133,13,24,68000
1150,27200,333,1,306782,545052,73000,2007-01-01,201804,11~20,동작구,동작구,포스코더샵,장승배기로4길,상도동,상도동,521,0,521,0,73333,포스코더샵,70333, 동작구 상도동 포스코더샵,60,60,79.99,28133,7,24,68000
1151,27600,3300,1,304971,543721,72700,1996-01-01,201804,21~30,동작구,동작구,롯데관악타워,보라매로5길,신대방동,신대방동,395-67,0,395,67,76000,롯데관악타워,74000, 동작구 신대방동 롯데관악타워,173,173,241.32,29600,18,73,69000
1152,26200,-6400,1,305054,543778,78900,2010-01-01,201804,1~10,동작구,동작구,보라매 e편한세상,보라매로,신대방동,신대방동,720,0,720,0,72500,보라매 e편한세상,70500, 동작구 신대방동 보라매 e편한세상,85,85,110.09,28200,16,33,65500
1153,25800,-6900,1,305054,543778,78900,2010-01-01,201804,1~10,동작구,동작구,보라매 e편한세상,보라매로,신대방동,신대방동,720,0,720,0,72000,보라매 e편한세상,69500, 동작구 신대방동 보라매 e편한세상,85,85,105.94,27800,16,32,64500
1154,31600,-50,1,305054,543778,84800,2010-01-01,201804,1~10,동작구,동작구,보라매 e편한세상,보라매로,신대방동,신대방동,720,0,720,0,84750,보라매 e편한세상,81500, 동작구 신대방동 보라매 e편한세상,129,129,154.26,32600,7,47,79000
1155,34800,8500,1,304987,543797,82000,2003-01-01,201804,1~10,동작구,동작구,보라매삼성쉐르빌,보라매로5길,신대방동,신대방동,395-66,0,395,66,90500,보라매삼성쉐르빌,89000, 동작구 신대방동 보라매삼성쉐르빌,164,164,221.48,35600,45,67,87000
1156,32600,4500,1,304987,543797,82000,2003-01-01,201804,1~10,동작구,동작구,보라매삼성쉐르빌,보라매로5길,신대방동,신대방동,395-66,0,395,66,86500,보라매삼성쉐르빌,83500, 동작구 신대방동 보라매삼성쉐르빌,164,164,221.48,33400,45,67,81500
1157,27600,-1000,1,305054,543778,77000,2002-01-01,201804,21~30,동작구,동작구,보라매파크빌,여의대방로10길,신대방동,신대방동,711,0,711,0,76000,보라매파크빌,72000, 동작구 신대방동 보라매파크빌,85,85,109.09,28800,9,33,69000
1158,30200,0,1,305012,543925,80000,1997-01-01,201804,21~30,동작구,동작구,삼성보라매옴니타워,보라매로5길,신대방동,신대방동,395-62,0,395,62,80000,삼성보라매옴니타워,78500, 동작구 신대방동 삼성보라매옴니타워,165,165,231.4,31400,20,70,75500
1159,8400,-2300,1,304198,543868,24800,1993-01-01,201804,1~10,동작구,동작구,신동아,여의대방로22아길,신대방동,신대방동,360-17,0,360,17,22500,신동아,21750, 동작구 신대방동 신동아,38,38,56.19,8700,6,17,21000
1160,24000,1700,1,304446,543948,63800,1988-01-01,201804,1~10,동작구,동작구,우성1,여의대방로,신대방동,신대방동,565,0,565,0,65500,우성1,61500, 동작구 신대방동 우성1,85,85,105.78,24600,6,32,60000
1161,27200,-4900,1,304446,543948,83400,1988-01-01,201804,1~10,동작구,동작구,우성1,여의대방로,신대방동,신대방동,565,0,565,0,78500,우성1,73500, 동작구 신대방동 우성1,126,126,148.76,29400,6,45,68000
1162,24000,2500,1,304446,543948,63000,1988-01-01,201804,1~10,동작구,동작구,우성1,여의대방로,신대방동,신대방동,565,0,565,0,65500,우성1,61500, 동작구 신대방동 우성1,85,85,105.78,24600,2,32,60000
1163,27200,-1000,1,304446,543948,79000,1988-01-01,201804,1~10,동작구,동작구,우성1,여의대방로,신대방동,신대방동,565,0,565,0,78000,우성1,73500, 동작구 신대방동 우성1,127,127,155.37,29400,11,47,68000
1164,26000,4000,1,304446,543948,68500,1995-01-01,201804,1~10,동작구,동작구,우성2,여의대방로,신대방동,신대방동,565-21,0,565,21,72500,우성2,68500, 동작구 신대방동 우성2,149,149,188.43,27400,9,57,65000
1165,19400,-4000,1,304446,543948,60000,1995-01-01,201804,21~30,동작구,동작구,한성,여의대방로10길,신대방동,신대방동,470-8,0,470,8,56000,한성,53000, 동작구 신대방동 한성,60,60,79.33,21200,15,24,48500
1166,16800,-2500,1,308454,545325,49500,2003-01-01,201804,1~10,동작구,동작구,우리유앤미,서달로,흑석동,흑석동,329,0,329,0,47000,우리유앤미,45000, 동작구 흑석동 우리유앤미,60,60,79.33,18000,5,24,42000
1167,16800,-2500,1,308454,545325,49500,2003-01-01,201804,1~10,동작구,동작구,우리유앤미,서달로,흑석동,흑석동,329,0,329,0,47000,우리유앤미,45000, 동작구 흑석동 우리유앤미,60,60,79.33,18000,5,24,42000
1168,41000,-6500,1,308454,545325,117000,2012-01-01,201804,1~10,동작구,동작구,흑석한강센트레빌Ⅱ,서달로,흑석동,흑석동,339,0,339,0,110500,흑석한강센트레빌Ⅱ,105500, 동작구 흑석동 흑석한강센트레빌Ⅱ,120,120,151.31,42200,5,46,102500
1169,11100,750,1,306344,550776,29000,2004-01-01,201804,21~30,마포구,마포구,신촌포스빌,신촌로,노고산동,노고산동,3-1월,0,1,3,29750,신촌포스빌,28750, 마포구 노고산동 신촌포스빌,32,32,52.89,11500,6,16,27750
1170,10600,0,1,306254,550685,28000,2002-01-01,201804,11~20,마포구,마포구,현대벤처빌,백범로,노고산동,노고산동,107-36,0,107,36,28000,현대벤처빌,27250, 마포구 노고산동 현대벤처빌,35,35,59.5,10900,12,18,26500
1171,10000,-1250,1,306254,550685,28000,2002-01-01,201804,11~20,마포구,마포구,현대벤처빌,백범로,노고산동,노고산동,107-36,0,107,36,26750,현대벤처빌,26000, 마포구 노고산동 현대벤처빌,35,35,56.19,10400,12,17,25000
1172,37000,-7500,1,306815,550252,110000,2014-01-01,201804,1~10,마포구,마포구,마포자이2차,서강대길,대흥동,대흥동,804,0,804,0,102500,마포자이2차,97500, 마포구 대흥동 마포자이2차,85,85,110.16,39000,10,33,92500
1173,43000,-12500,1,306815,550252,135000,2014-01-01,201804,21~30,마포구,마포구,마포자이2차,서강대길,대흥동,대흥동,804,0,804,0,122500,마포자이2차,115000, 마포구 대흥동 마포자이2차,119,119,144.13,46000,14,44,107500
1174,24800,-2300,1,306680,549647,70800,1999-01-01,201804,1~10,마포구,마포구,마포태영,독막로,대흥동,대흥동,660,0,660,0,68500,마포태영,66500, 마포구 대흥동 마포태영,59,59,82.64,26600,20,25,62000
1175,24800,5000,1,306680,549647,63500,1999-01-01,201804,21~30,마포구,마포구,마포태영,독막로,대흥동,대흥동,660,0,660,0,68500,마포태영,66500, 마포구 대흥동 마포태영,59,59,82.64,26600,18,25,62000
1176,24800,-1400,1,306680,549647,69900,1999-01-01,201804,21~30,마포구,마포구,마포태영,독막로,대흥동,대흥동,660,0,660,0,68500,마포태영,66500, 마포구 대흥동 마포태영,59,59,82.64,26600,13,25,62000
1177,28000,9500,1,307913,549144,70500,1996-01-01,201804,1~10,마포구,마포구,도화동현대,새창로,도화동,도화동,357,0,357,0,80000,도화동현대,75000, 마포구 도화동 도화동현대,128,128,161.98,30000,1,49,70000
1178,27200,-4500,1,307913,549144,79500,1996-01-01,201804,11~20,마포구,마포구,도화동현대,새창로,도화동,도화동,357,0,357,0,75000,도화동현대,71500, 마포구 도화동 도화동현대,112,112,142.14,28600,9,43,68000
1179,22200,-1500,1,307913,549144,64500,1996-01-01,201804,11~20,마포구,마포구,도화동현대,새창로,도화동,도화동,357,0,357,0,63000,도화동현대,59500, 마포구 도화동 도화동현대,68,68,99.17,23800,15,30,55500
1180,27300,-6750,1,307405,549242,83500,1997-01-01,201804,21~30,마포구,마포구,삼성,도화길,도화동,도화동,550,0,550,0,76750,삼성,73750, 마포구 도화동 삼성,72,72,92.56,29500,17,28,68250
1181,17400,-6500,1,307003,549169,57500,2004-01-01,201804,21~30,마포구,마포구,한화오벨리스크,마포대로,도화동,도화동,555,0,555,0,51000,한화오벨리스크,48000, 마포구 도화동 한화오벨리스크,59,59,76.79,19200,32,23,43500
1182,26400,-6000,1,307723,549179,79000,2000-01-01,201804,11~20,마포구,마포구,현대,새창로8길,도화동,도화동,353,0,353,0,73000,현대,70000, 마포구 도화동 현대,113,113,138.84,28000,14,42,66000
1183,16800,-9300,1,306863,548758,56300,1992-01-01,201804,1~10,마포구,마포구,강변한신코아,마포대로4다길,마포동,마포동,350,0,350,0,47000,강변한신코아,45500, 마포구 마포동 강변한신코아,83,83,135.53,18200,7,41,42000
1184,19600,-9000,1,307043,548895,63500,2000-01-01,201804,21~30,마포구,마포구,쌍용,마포대로4라길,마포동,마포동,253,0,253,0,54500,쌍용,52000, 마포구 마포동 쌍용,60,60,82.64,20800,4,25,49000
1185,23600,500,1,302980,551116,66000,2002-01-01,201804,1~10,마포구,마포구,대림2,망원로1길,망원동,망원동,497,0,497,0,66500,대림2,62000, 마포구 망원동 대림2,85,85,109.09,24800,3,33,59000
1186,20200,1000,1,302980,551116,53500,2002-01-01,201804,1~10,마포구,마포구,대림2,망원로1길,망원동,망원동,497,0,497,0,54500,대림2,52500, 마포구 망원동 대림2,60,60,76.03,21000,1,23,50500
